sentence1,sentence2,label
Lillian's painting is gentle or pitiful, Lillian's painting isn't gentle and Lillian's painting isn't pitiful,1
"Timothy, who is a painter, visit Brent",Timothy isn't a painter,1
Melissa's painting is inexpensive or angry, Melissa's painting isn't inexpensive and Melissa's painting isn't angry,1
Iran or England are in the geopolitical position of Colombia,England isn't in the geopolitical position of Colombia,0
Maggie is witty or Carla is scary, Maggie is not witty and Carla is not scary,1
Connie went away and hid behind a bush,Connie didn't hide behind a bush,1
Stanley will choose to live in Vaslui or cut himself,Stanley will neither choose to live in Vaslui nor cut himself,1
Misty is plain or Bob is bewildered, neither Misty is plain nor Bob is bewildered,1
Sweden or Iran got to the quarter finals last year, neither Belgium nor Sweden got to the quarter finals last year,0
Peter's painting is happy or jealous, Peter's painting is neither happy nor jealous,1
Raymond is dazzling or Charlie is beautiful, Raymond is not dazzling and Charlie is not beautiful,1
Wilma is obedient or Anita is fancy, Wilma is not obedient and Anita is not fancy,1
Grace is unkempt or Virginia is mysterious, neither Grace is unkempt nor Virginia is mysterious,1
Leroy's painting is kind or panicky, Leroy's painting is neither kind nor panicky,1
"Patrick, who is a musician, visit Irene","Patrick, Regina's father, didn't visit Irene",0
Catherine is unkempt or Lula is nice, Catherine is not unkempt,0
Loretta lost Tom's yellow car and went to Tanya's house,Loretta didn't go to Tanya's house,1
Japan or Tunisia won the last world cup,Japan didn't win the last world cup and Tunisia didn't win the last world cup,1
"Leon, who is a technician, visit Catherine",Leon didn't visit Catherine,1
Ricky is grumpy or Max is muscular, neither Ricky is grumpy nor Max is muscular,1
Don is calm and Tracey is easy, Tracey is not calm,0
Francis has visited Hunedoara and Cluj-Napoca,Francis didn't visit Cluj-Napoca,1
Louise is polite and Gertrude is nice, Jeanne is not unimportant,0
Ashley will take the green shirt out of the washer or know Nicole's secret,Ashley will neither take the green shirt out of the washer nor know Nicole's secret,1
Kelly is zealous or Carl is fit, Kelly is not zealous and Carl is not fit,1
Wade created a mushy and victorious work of art, Wade didn't create a mushy work of art,1
Alexander will grow up in jail or sleep for one day,Alexander will not sleep for one day,0
Ronald is powerful and Hilda is important, Hilda is not important,1
Todd will choose to live in Deva or speak to him about Dej,Todd will neither choose to live in Deva nor speak to him about Dej,1
Pedro will hide a smile or dig a hole,Pedro will not hide a smile,0
Lonnie and Josephine have traveled to Timisoara,Josephine didn't travel to Timisoara,1
Zachary's painting is stocky or mango, Zachary's painting is neither stocky nor mango,1
Willie has visited Cluj-Napoca and Craiova,Patsy didn't visit Craiova,0
Leonard saw a girl driving Megan's car,Leonard didn't saw a girl driving,1
Annie is faithful or Gertrude is obedient, Annie is not faithful and Gertrude is not obedient,1
Sabrina created a thoughtless and zealous work of art, Sabrina didn't create a thoughtless work of art,1
Glenn created an uninterested and panicky work of art, Glenn didn't create an uninterested work of art,1
Clarence went to Dej and Arad,Clarence didn't go to Baia Mare,0
Sandy created an icy and vast work of art, Wilma didn't create a vast work of art,0
Juanita is elegant or Sylvia is happy, Juanita is not elegant and Sylvia is not happy,1
Nigeria or Serbia got to the quarter finals last year,Nigeria didn't get to the quarter finals last year and Serbia didn't get to the quarter finals last year,1
Joanne's painting is mushy or short, Joanne's painting isn't short,0
Linda showed Morris's old photos and bought a green car,Shelly didn't show Morris's old photos,0
Steven created a scruffy and angry work of art, Agnes didn't create an angry work of art,0
Derrick is silly or Holly is gentle, Derrick is not silly or Holly is not gentle,0
Louise has traveled to Tulcea and Reghin,Louise didn't travel to Giurgiu,0
Margarita has visited Vaslui or Giurgiu,Leah visited neither Vaslui nor Giurgiu,0
Juana is kind and Karl is wrong, Juana is not wrong,0
Wayne's painting is orange or pitiful, Wayne's painting isn't pitiful,0
Lawrence has visited Tulcea and Lugoj,Billy didn't visit Tulcea,0
Veronica is victorious or Roger is nervous, Veronica is not victorious and Roger is not nervous,1
Andre drove awayto the bus stop and met me,Brandon didn't meet me,0
Gabriel and Florence went to Reghin,Rose didn't go to Reghin,0
Nina is stocky or Frances is nervous, Nina is not stocky and Frances is not nervous,1
Cassandra is gentle and Juanita is hallowed, Cassandra is not hallowed,0
Sheryl is lively and Sabrina is eager, Sheryl is not lively,1
Stephen is odd and Kristi is unimportant, Kristi is not unimportant,1
Nancy sent me a note and bet on the wining horse,Vickie didn't bet on the wining horse,0
Michele took the yellow shirt out of the washer and fought Christina,Michele didn't fight Christina,1
Eugene has traveled to Craiova and Cluj-Napoca,Eugene didn't travel to Bucharest,0
Craig created an inexpensive and easy work of art, Craig didn't create an inexpensive work of art,1
Lula saw a boy running from a special recently built bus,Lula didn't saw a boy running,1
Gina is calm or Mabel is fierce, neither Gina is calm nor Mabel is fierce,1
Gerald has visited Cluj-Napoca or Vaslui,Gerald didn't visit Cluj-Napoca,0
"Connie, who is a plumber, bought a japanese novel","Connie, Lillie's mother, didn't buy a japanese novel",0
Jennie and Irma have traveled to Hunedoara,Jennie didn't travel to Hunedoara,1
Allen's painting is green or icy, Marlene's painting is neither green nor icy,0
Clarence has traveled to Dej and Mangalia,Clarence didn't travel to Mangalia,1
Edwin burned the flag and went away,Ken didn't go away,0
"Kelly, who is a bartender, saw the car crash","Kelly, Kyle's father, didn't saw the car crash",0
Becky drank an orange juice and put the phone down,Becky didn't drink an orange juice,1
Sally created a silly and important work of art, Sally didn't create a silly work of art,1
"Minnie, who is a receptionist, bought a japanese novel","Minnie, who is a pilot, didn't buy a japanese novel",0
Sylvia is aggressive and Jim is proud, Sean is mealy,0
Glen will stand up to Opal or pay Lynda,Glen will not stand up to Opal and Glen wil not pay Lynda,1
Penny stood in front of the crowd and sold me a yellow car,Penny didn't sell me a yellow car,1
Anna hid behind a bush and let me drive Beatrice's red car,Anna didn't meet Tommy,0
John is kind and Betty is shy, Betty is not kind,0
Dora sat on the chair and woke up,Dora didn't wake up,1
Mathew wore a blue jacket and froze Pauline's bank account,Arnold didn't freeze Pauline's bank account,0
Nathan and Sharon went to Slobozia,Sharon didn't go to Arad,0
Belgium or England are in the geopolitical position of Mexico,Belgium isn't in the geopolitical position of Mexico,0
Brad saw a girl driving an electric mango bicycle,Brad didn't saw a girl driving Micheal's car,0
Kevin forgot about Evelyn's hobby and flew to Baia Mare,Kevin didn't forget about Evelyn's hobby,1
Valerie created an unkempt and flabby work of art, Valerie didn't create an unkempt work of art,1
"Sergio, who is a dentist, visit Gertrude","Sergio, who is a photographer, didn't visit Gertrude",0
Warren went to Cluj-Napoca or Giurgiu,Warren didn't go to Cluj-Napoca and Warren didn't go to Giurgiu,1
Greg has traveled to Vaslui and Craiova,Greg didn't travel to Giurgiu,0
"Susan, who is a engineer, saw a girl running","Susan, who is a plumber, didn't saw a girl running",0
Philip is kind and Guy is alive, Philip is not alive,0
Nicholas will lose my computer or hurt her,Enrique will neither lose my computer nor hurt her,0
Ronnie traveled to Hunedoara or Blaj,Ronnie traveled to neither Hunedoara nor Blaj,1
"Kelly, who is a painter, bought a Macbook",Kelly isn't a painter,1
Janie saw Jay running from a special recently built bus,Janie didn't saw Jay running from a salmon car,0
Cassandra and Rosa have visited Dej,Alberto didn't visit Dej,0
Manuel is agreeable and Joanne is unimportant, Joanne is not agreeable,0
Madeline is helpless or Miguel is beautiful, Madeline is not helpless or Miguel is not beautiful,0
Jose led me to Bertha's house and told me Daryl's secret,Jose didn't tell me Daryl's secret,1
Earl is odd and Gail is hallowed, Gail is not hallowed,1
Gilbert's painting is nice or eager, Denise's painting is neither nice nor eager,0
Henry created a flabby and black work of art, Mike didn't create a flabby work of art,0
Calvin is delightful or Dale is worried, Dale is not worried,0
Belgium or Costa Rica won the last world cup, neither Mexico nor Belgium won the last world cup,0
Joel's painting is glamorous or short, Samuel's painting is neither glamorous nor short,0
Earl created a plain and dead work of art, Earl didn't create a plain work of art,1
Herbert's painting is inexpensive or nice, Herbert's painting isn't inexpensive,0
Wallace created an important and clever work of art, Wallace didn't create an important work of art,1
Senegal or Iceland are in the geopolitical position of Morocco, neither Senegal nor Uruguay are in the geopolitical position of Morocco,0
Manuel created an ashy and wrong work of art, Ruby didn't create a wrong work of art,0
Korea Republic or Uruguay got to the quarter finals last year,Korea Republic didn't get to the quarter finals last year and Uruguay didn't get to the quarter finals last year,1
Tanya's painting is lively or rich, Tanya's painting is neither lively nor rich,1
Jeanette and Beth have traveled to Slobozia,Beth didn't travel to Slobozia,1
Angie created a yellow and proud work of art, Salvador didn't create a proud work of art,0
Wesley's painting is purple or magnificent, Wesley's painting is neither purple nor magnificent,1
Oscar and Tony went to Timisoara,Thomas didn't go to Timisoara,0
Ian showed my new photos and lent me some money a month before,Ian didn't lend me some money a month before,1
Nathaniel hid a smile and hung up on Ryan,Dwayne didn't hide a smile,0
Colleen is elegant or Tyler is grumpy, Colleen is not elegant or Tyler is not grumpy,0
Lindsay is thankful or Lorraine is uptight, Lorraine is not uptight,0
Katherine will keep saying this was crazy or bet on the game,Katherine will neither keep saying this was crazy nor bet on the game,1
Joshua will hear me or give Joseph a ashy shirt,Tonya will neither hear me nor give Joseph a ashy shirt,0
Tyrone will dig a hole or eat breakfast,Tyrone will not eat breakfast,0
Kristin went to Slatina and Vaslui,Kristin didn't go to Vaslui,1
Stacy created a pitiful and grumpy work of art, Luis didn't create a pitiful work of art,0
Colleen is aggressive and Marilyn is lively, Colleen is not aggressive,1
Brett and Brittany went to Cluj-Napoca,Shelly didn't go to Cluj-Napoca,0
Lorraine lost the mango car in Dej and told me Christine's secret,Dorothy didn't lose the mango car in Dej,0
Ben is brave and Jane is faithful, Ben is not brave,1
Hugh created a kind and hallowed work of art, Travis didn't create a kind work of art,0
Brett is thankful and Opal is proud, Brett is not thankful,1
John hung up on me and blew me off,John didn't come at night,0
Kelly is important and David is rich, David is not rich,1
Jerry traveled to Deva or Timisoara,Jerry didn't travel to Deva and Jerry didn't travel to Timisoara,1
Mexico or Belgium won the last world cup,Mexico didn't win the last world cup and Belgium didn't win the last world cup,1
Elmer left Barcelona for Mangalia and laid down,Lillie didn't lay down,0
Beulah's painting is drab or careful, Jeff's painting is neither drab nor careful,0
Nellie's painting is plain or chubby, Nellie's painting is neither wonderful nor chubby,0
Mathew created a repulsive and obedient work of art, Mathew didn't create a repulsive work of art,1
Maureen created a kind and victorious work of art, Maureen didn't create a thoughtless work of art,0
Sally fought me and let this happen,Sally didn't fight me,1
Mathew went to Turda and Arad,Mathew didn't go to Timisoara,0
Adam created a victorious and embarrassed work of art, Adam didn't create a victorious work of art,1
Donald created a dead and mushy work of art, Donald didn't create a dead work of art,1
Miguel went to Tulcea or Craiova,Miguel went to neither Tulcea nor Craiova,1
"Brandy, who is a tailor, visit Jared",Brandy isn't a tailor,1
Audrey went to Blaj or Reghin,Audrey didn't go to Blaj and Audrey didn't go to Reghin,1
Maryann created an itchy and gorgeous work of art, Maryann didn't create an itchy work of art,1
Lawrence traveled to Hunedoara or Tulcea,Herman traveled to neither Hunedoara nor Tulcea,0
Barbara has traveled to Bucharest and Lugoj,Barbara didn't travel to Bucharest,1
Egypt or Peru got to the quarter finals last year,Egypt didn't get to the quarter finals last year,0
"Glen, who is a technician, visit Jorge",Glen didn't visit Jorge,1
Mary has traveled to Lugoj and Blaj,Mary didn't travel to Blaj,1
Antoinette will spend all my money or hurt me,Antoinette will not spend all my money and Antoinette wil not hurt me,1
Larry traveled to Tulcea or Slatina,Larry didn't travel to Tulcea,0
"Judith, who is a journalist, visit Luis","Judith, who is a doctor, didn't visit Luis",0
Leo will draw ahead of the other runners or write me about Alvin,Leo will neither draw ahead of the other runners nor write me about Alvin,1
Angela and Pauline have visited Tulcea,Olga didn't visit Tulcea,0
Kayla will wake up or go away,Loretta will neither wake up nor go away,0
Julio got the money and drank a bottle of wine,Julio didn't get the money,1
Hugh created a yellow and red work of art, Paul didn't create a red work of art,0
Annette will sit on the floor or speak to him about Mangalia,Annette will neither sit on the floor nor speak to him about Mangalia,1
Carlos is wonderful or Mike is repulsive, Mike is not repulsive,0
"Frank, who is a barber, saw a strange add",Frank isn't a barber,1
Eduardo's painting is fit or mealy, Eduardo's painting is neither orange nor mealy,0
Jimmie's painting is famous or silly, Jimmie's painting isn't famous and Jimmie's painting isn't silly,1
Tony is polite and Calvin is rich, Calvin is not polite,0
Clinton's painting is skinny or clean, Clinton's painting is neither skinny nor mysterious,0
Dwayne's painting is polite or ugly, Dwayne's painting isn't polite and Dwayne's painting isn't ugly,1
Roy and Cassandra went to Tulcea,Roy didn't go to Timisoara,0
Sylvia created a pitiful and important work of art, Sylvia didn't create a pitiful work of art,1
Wade created a lively and fierce work of art, Wade didn't create a lively work of art,1
Croatia or Spain got to the quarter finals last year,Spain didn't get to the quarter finals last year,0
Kathryn's painting is wonderful or salmon, Kathryn's painting is neither wonderful nor salmon,1
Rachel is zealous and Lisa is wonderful, Rachel is not zealous,1
Claudia is uptight or Melanie is fit, neither Claudia is uptight nor Melanie is fit,1
Vicki's painting is lazy or fit, Vicki's painting is neither lazy nor fit,1
Dwight will give Rafael a purple shirt or stand in front of the crowd,Dwight will not stand in front of the crowd,0
Ben is silly or Ryan is dazzling, Ben is not silly and Ryan is not dazzling,1
"Louis, who is a judge, visit Holly",Louis isn't a judge,1
Beth created a brave and polite work of art, Beth didn't create a happy work of art,0
Sabrina is proud and Sean is inexpensive, Sean is not proud,0
Belgium or Germany got to the quarter finals last year,Belgium didn't get to the quarter finals last year,0
Betty saw a girl running from a gray bus,Betty didn't saw a girl running,1
Phyllis is magnificent or Terry is thankful, Terry is not thankful,0
Roberto will go away or meet Herman,Roberto will neither understand what Scott comment about Tulcea nor meet Herman,0
Carl will win the game or pay Katie,Denise will neither win the game nor pay Katie,0
Russell blew it and put the phone down,Russell didn't put the phone down,1
Sonya is helpless or Renee is bewildered, Sonya is not helpless,0
Jon's painting is wrong or proud, Jon's painting isn't wrong and Jon's painting isn't proud,1
Katie created an aggressive and famous work of art, Katie didn't create an aggressive work of art,1
Cathy's painting is muscular or drab, Cathy's painting isn't muscular,0
Germany or Sweden got to the quarter finals last year,Germany didn't get to the quarter finals last year and Sweden didn't get to the quarter finals last year,1
"Marshall, who is a cleaner, saw the new Marvel movie from the Russo Brothers",Marshall isn't a cleaner,1
Carole beat him and put the phone down,Carole didn't put the phone down,1
Arnold created a jolly and helpless work of art, Arnold didn't create a jolly work of art,1
Margaret's painting is skinny or black, Margaret's painting isn't skinny,0
Gabriel created an uninterested and shapely work of art, Gabriel didn't create an uninterested work of art,1
Iran or Mexico won the last world cup,Iran didn't win the last world cup and Mexico didn't win the last world cup,1
Zachary will send me a note or speak to me,Zachary will neither send me a note nor speak to me,1
Kurt taught math and left Barcelona for Reghin,Kurt didn't teach math,1
Carrie will buy a ashy car or wear a mango jacket,Carrie will neither buy a ashy car nor wear a mango jacket,1
Juanita's painting is wrong or poor, Juanita's painting isn't wrong and Juanita's painting isn't poor,1
Derrick is wonderful and Mae is uninterested, Mae is not wonderful,0
Luis said funny things and bet on the wining horse,Max didn't say funny things,0
Christopher created a mealy and repulsive work of art, Nicole didn't create a repulsive work of art,0
Terry and Elsie have visited Dej,Franklin didn't visit Dej,0
Russia or Panama are in the geopolitical position of Croatia,Russia isn't in the geopolitical position of Croatia and Panama isn't in the geopolitical position of Croatia,1
Javier is lively and Pearl is careful, Pearl is not lively,0
Beulah traveled to Deva or Slatina,Beulah didn't travel to Deva and Beulah didn't travel to Slatina,1
Brian is calm or Leon is brave, Brian is not calm and Leon is not brave,1
Pamela is aggressive or Gordon is thoughtless, Pamela is not aggressive or Gordon is not thoughtless,0
Ray traveled to Reghin or Deva,Ray traveled to neither Reghin nor Deva,1
Dave created a fierce and quaint work of art, Harriet didn't create a fierce work of art,0
Linda created a nice and elegant work of art, Dora didn't create an elegant work of art,0
Dan's painting is odd or gentle, Curtis's painting is neither odd nor gentle,0
Regina created an uptight and jealous work of art, Regina didn't create an aggressive work of art,0
Willie traveled to Deva or Bucharest,Willie didn't travel to Deva,0
Theresa will make me change the way I wrote or spend all my money,Theresa will not make me change the way I wrote and Theresa wil not spend all my money,1
Leah created a red and shapely work of art, Leah didn't create a red work of art,1
"Kevin, who is a receptionist, visit Lee","Kevin, who is a photographer, didn't visit Lee",0
Melinda is short or Stella is thoughtless, Stella is not thoughtless,0
Edgar is famous and Steven is mushy, Steven is not mushy,1
Stacey has traveled to Bucharest and Turda,Stacey didn't travel to Baia Mare,0
Patsy's painting is mango or uptight, Patsy's painting isn't mango and Patsy's painting isn't uptight,1
Terrance traveled to Deva or Bucharest,Terrance didn't travel to Deva and Terrance didn't travel to Bucharest,1
Isaac has visited Giurgiu and Hunedoara,Isaac didn't visit Giurgiu,1
Gloria thought I was helping Cecil and led me to Tonya's house,Gloria didn't lead me to Tonya's house,1
Jaime stood in front of the crowd and left Barcelona for Hunedoara,Jaime didn't leave Barcelona for Hunedoara,1
Lori will blow it or wake up,Lori will not wake up,0
Victor is gentle or Cynthia is quaint, Victor is not gentle or Cynthia is not quaint,0
Debra's painting is fit or odd, Debra's painting is neither fit nor odd,1
Shannon and Guy have traveled to Bucharest,Guy didn't travel to Bucharest,1
France or Russia got to the quarter finals last year,Russia didn't get to the quarter finals last year,0
"Myrtle, who is a musician, saw a dog chasing a cat",Myrtle didn't saw a dog chasing a cat,1
Herbert is dazzling or Larry is worried, neither Herbert is dazzling nor Larry is worried,1
Lula created a stocky and inexpensive work of art, Lula didn't create a stocky work of art,1
Alfred created an unimportant and flabby work of art, Alfred didn't create an agreeable work of art,0
Tommy has traveled to Timisoara and Cluj-Napoca,Tommy didn't travel to Timisoara,1
Dave and Norman went to Dej,Norman didn't go to Dej,1
Billy has visited Bucharest or Tulcea,Billy visited neither Bucharest nor Tulcea,1
Jonathan is elegant or Tanya is stocky, Jonathan is not elegant and Tanya is not stocky,1
Frederick created a nervous and plain work of art, Frederick didn't create a nervous work of art,1
Ron is magnificent or Jimmie is attractive, neither Ron is magnificent nor Jimmie is attractive,1
"Stacy, who is a painter, saw a dog chasing a cat",Stacy isn't a painter,1
Mark will do it again or hurt her,Mark will not do it again and Mark wil not hurt her,1
"Lynda, who is a bartender, visit Misty",Lynda isn't a bartender,1
Alan's painting is purple or salmon, Alan's painting is neither red nor salmon,0
Randy's painting is careful or mealy, Randy's painting isn't careful and Randy's painting isn't mealy,1
Kirk is mysterious or Leon is silly, neither Kirk is mysterious nor Leon is silly,1
Victoria is obedient or Louise is elegant, Victoria is not obedient or Louise is not elegant,0
Brazil or Costa Rica won the last world cup, neither Brazil nor Costa Rica won the last world cup,1
Naomi is victorious or Stephanie is glamorous, neither Naomi is victorious nor Stephanie is glamorous,1
Pauline is itchy or Julia is polite, Pauline is not itchy or Julia is not polite,0
Vivian is fierce or Victoria is ambitious, neither Vivian is fierce nor Victoria is ambitious,1
Carla is happy or Vickie is thankful, Carla is not happy and Vickie is not thankful,1
Nina hit him and wore a icy hat,Nina didn't hit him,1
Hazel's painting is dead or nice, Hazel's painting isn't dead and Hazel's painting isn't nice,1
Nelson got me lying and knew Sherri's secret,Nelson didn't get me lying,1
Dianne threw everything out the window and found what I was looking for,Catherine didn't find what I was looking for,0
Lindsey's painting is fit or uptight, Russell's painting is neither fit nor uptight,0
Freddie will let this happen or say funny things,Nora will neither let this happen nor say funny things,0
Jo's painting is flabby or dazzling, Jo's painting isn't dazzling,0
Carla traveled to Hunedoara or Reghin,Carla didn't travel to Hunedoara and Carla didn't travel to Reghin,1
Larry created an agreeable and helpless work of art, Henry didn't create a helpless work of art,0
Mabel's painting is long or pitiful, Mabel's painting isn't long,0
Dorothy's painting is clever or embarrassed, Dorothy's painting is neither clever nor embarrassed,1
Annie saw a boy driving a icy car,Annie didn't saw a boy driving in Blaj,0
Lori will make coffee or begin screaming,Lori will neither tell me everything nor begin screaming,0
Argentina or Japan are in the geopolitical position of Portugal, neither Switzerland  nor Argentina are in the geopolitical position of Portugal,0
Shirley's painting is mealy or uptight, Shirley's painting isn't mealy and Shirley's painting isn't uptight,1
Monique is plain or Rene is nice, Monique is not plain or Rene is not nice,0
Charles is wrong and Viola is inexpensive, Viola is not inexpensive,1
"Charlotte, who is a electrician, saw a girl running",Charlotte isn't a electrician,1
Lucy's painting is nervous or unkempt, Lucy's painting isn't nervous and Lucy's painting isn't unkempt,1
Cora's painting is black or odd, Cora's painting isn't black,0
Penny created a thankful and clumsy work of art, Penny didn't create a thankful work of art,1
Natasha is nice and Rita is gentle, Natasha is not nice,1
"Flora, who is a technician, visit Sue","Flora, Ramon's mother, didn't visit Sue",0
Costa Rica or Uruguay won the last world cup, neither Costa Rica nor Egypt won the last world cup,0
Ruth's painting is purple or gorgeous, Ruth's painting is neither purple nor gorgeous,1
"Samantha, who is a painter, bought a Macbook","Samantha, Delores's mother, didn't buy a Macbook",0
Johnnie will lend me some money or wear a lemon jacket,Johnnie will neither lend me some money nor wear a lemon jacket,1
Claudia created a silly and orange work of art, Claudia didn't create a silly work of art,1
Alfred will break the rules or build an altar for Lula,Valerie will neither break the rules nor build an altar for Lula,0
Isabel drew ahead of the other runners and got the money,Marcus didn't draw ahead of the other runners,0
Ann is aggressive or Darryl is handsome, Ann is not aggressive and Darryl is not handsome,1
Karl will hang up on Ellen or drive the truck to Gina's house,Frederick will neither hang up on Ellen nor drive the truck to Gina's house,0
Ben created a fancy and agreeable work of art, Ben didn't create a zealous work of art,0
Alma's painting is glamorous or shy, Alma's painting isn't glamorous,0
Kristin is plain or Joseph is plump, neither Kristin is plain nor Joseph is plump,1
Iran or Saudi Arabia got to the quarter finals last year,Saudi Arabia didn't get to the quarter finals last year,0
"Marcus, who is a bartender, visit Clifton",Marcus isn't a bartender,1
Erica is shapely or Zachary is handsome, Erica is not shapely and Zachary is not handsome,1
Marsha is grumpy or Ronnie is nice, Ronnie is not nice,0
"Audrey, who is a electrician, saw the city mayor","Audrey, Susan's mother, didn't saw the city mayor",0
Danny will sit on the chair or meet me,Danny will not meet me,0
Keith is itchy or Vicki is happy, Keith is not itchy or Vicki is not happy,0
Aaron is unimportant and Gladys is gifted, Gladys is not gifted,1
Mario is thoughtless or Isaac is faithful, Mario is not thoughtless,0
Ricardo has visited Bucharest and Baia Mare,Ricardo didn't visit Deva,0
Louise's painting is plump or pitiful, Sheila's painting is neither plump nor pitiful,0
Zachary's painting is muscular or white, Zachary's painting isn't muscular and Zachary's painting isn't white,1
Jerome will draw ahead of the other runners or burn the flag,Jerome will not draw ahead of the other runners and Jerome wil not burn the flag,1
Carrie is eager and Carla is victorious, Carrie is not eager,1
Albert is inexpensive and Tracy is clever, Tracy is not clever,1
"Lula, who is a secretary, saw the car crash",Lula isn't a secretary,1
Katie put the phone down and bent the rules of the soccer game,Jackie didn't bend the rules of the soccer game,0
Milton's painting is yellow or alive, Milton's painting is neither yellow nor alive,1
Sherri has visited Slatina or Slobozia,Sherri didn't visit Slatina,0
"Florence, who is a tailor, saw the new Tesla Roadster","Florence, Ramona's mother, didn't saw the new Tesla Roadster",0
Melody is thankful or Alicia is witty, Melody is not thankful or Alicia is not witty,0
Tony's painting is muscular or clean, Derrick's painting is neither muscular nor clean,0
Renee's painting is calm or zealous, Renee's painting is neither calm nor muscular,0
Margie has traveled to Timisoara and Turda,Alicia didn't travel to Timisoara,0
"Leroy, who is a barber, bought the new Tesla Roadster","Leroy, who is a engineer, didn't buy the new Tesla Roadster",0
Marguerite is gentle or Lola is aggressive, Marguerite is not gentle or Lola is not aggressive,0
Herbert's painting is red or chubby, Herbert's painting is neither red nor chubby,1
Ramon felt a strange and bet on the gray car,Ramon didn't pay her,0
Barry created a scary and powerful work of art, Barry didn't create an icy work of art,0
Jacob has visited Cluj-Napoca and Blaj,Jacob didn't visit Mangalia,0
Switzerland  or Nigeria won the last world cup, neither Switzerland  nor Nigeria won the last world cup,1
Kimberly's painting is fancy or odd, Kimberly's painting is neither fancy nor odd,1
Daniel went to Giurgiu and Lugoj,Thelma didn't go to Lugoj,0
Donna is drab or Jamie is aggressive, neither Donna is drab nor Jamie is aggressive,1
Jean is clever and Diane is famous, Diane is not famous,1
France or Saudi Arabia won the last world cup, neither France nor Sweden won the last world cup,0
Rachel is faithful and Bill is easy, Bill is not faithful,0
Philip hung up on me and lent me Billy's salmon bicycle,Philip didn't lend me Billy's salmon bicycle,1
Clayton is gentle and Justin is thankful, Laura is better,0
Shane created a mealy and eager work of art, Shane didn't create a mealy work of art,1
Dana will meet her or fall off,Dana will neither think I was living in Tulcea nor fall off,0
Cassandra's painting is alive or obedient, Cassandra's painting is neither alive nor obedient,1
Edgar woke up and understood what I said,Edgar didn't understand what I said,1
Tracy and Joyce have visited Bucharest,Isaac didn't visit Bucharest,0
Roland will take the footage or fall in love with Kurt,Roland will neither take the footage nor fall in love with Kurt,1
Zachary and Amber have traveled to Lugoj,Leona didn't travel to Lugoj,0
Regina grew up and heard me,Regina didn't grow up,1
Paul's painting is handsome or jealous, Paul's painting is neither handsome nor jealous,1
Barbara is elegant or Constance is flabby, Barbara is not elegant or Constance is not flabby,0
Frances will bend the rules of the soccer game or understand what Gertrude comment about Reghin,Frances will not bend the rules of the soccer game and Frances wil not understand what Gertrude comment about Reghin,1
Carl is fierce or Clifton is calm, Carl is not fierce or Clifton is not calm,0
Pamela created a helpful and red work of art, Pamela didn't create a helpful work of art,1
Tom is happy or Natalie is repulsive, Tom is not happy or Natalie is not repulsive,0
Thelma and Shirley have visited Slatina,Thelma didn't visit Slatina,1
Javier's painting is fit or embarrassed, Javier's painting is neither fit nor embarrassed,1
Alex is obedient and Lester is gentle, Alex is not obedient,1
Russell is delightful and Vanessa is mushy, Russell is not mushy,0
Jesse's painting is blue or elegant, Jesse's painting isn't blue and Jesse's painting isn't elegant,1
"Pearl, who is a journalist, bought a Chilean wine",Pearl isn't a journalist,1
Marcus created a helpless and clever work of art, Marcus didn't create a green work of art,0
Tyrone is wonderful and Nicole is aggressive, Tyrone is not wonderful,1
Monica did it again and built Ross's house,Monica didn't hurt me,0
Andrew created an agreeable and odd work of art, Andrew didn't create a scary work of art,0
Wesley's painting is repulsive or jolly, Wesley's painting isn't repulsive,0
Leslie will let use this pen or eat a steak,Rene will neither let use this pen nor eat a steak,0
Elmer and Leslie went to Giurgiu,Leslie didn't go to Giurgiu,1
Emily created a repulsive and unimportant work of art, Emily didn't create a repulsive work of art,1
Ronald is ambitious and Jeanette is important, Ronald is not important,0
Shannon will break Jimmie's heart or do it again,Pearl will neither break Jimmie's heart nor do it again,0
Sonya and Jane have traveled to Lugoj,Jane didn't travel to Lugoj,1
Iris is shapely or Sherry is uptight, Iris is not shapely and Sherry is not uptight,1
Brian sold me a salmon car and fought me,Keith didn't sell me a salmon car,0
Reginald will dream of the playing with Alberta or wake up,Reginald will not wake up,0
Gary is delightful and Antoinette is proud, Gary is not delightful,1
Brittany let this happen and brought me out of Mary's house,Ruben didn't let this happen,0
Luis and Edwin have visited Arad,Luis didn't visit Blaj,0
Vanessa has visited Reghin or Baia Mare,Vanessa didn't visit Reghin and Vanessa didn't visit Baia Mare,1
Belgium or Croatia won the last world cup, neither Belgium nor Nigeria won the last world cup,0
George is lazy or Sergio is bewildered, George is not lazy or Sergio is not bewildered,0
Calvin and Jose have visited Slatina,Vickie didn't visit Slatina,0
Inez saw a boy running from a blue bus with a new engine,Inez didn't saw a boy running,1
Lucille is skinny or Sandy is lively, Lucille is not skinny and Sandy is not lively,1
Monique is jolly and Vicki is happy, Monique is not jolly,1
Yolanda will sing a pop song or break the rules,Edna will neither sing a pop song nor break the rules,0
Joshua's painting is thankful or eager, Joshua's painting isn't eager,0
Maryann has traveled to Craiova and Giurgiu,Maryann didn't travel to Turda,0
Marshall will bend the rules of the card game or stand up to Albert,Marshall will not stand up to Albert,0
Carla will stand in front of the crowd or hang up on Dean,Carla will neither stand in front of the crowd nor hang up on Dean,1
