sentence1,sentence2,label
Susan's painting is obnoxious or polite, Susan's painting is neither obnoxious nor polite,1
Lorraine's painting is red or thoughtless, Chester's painting is neither red nor thoughtless,0
Glenn is embarrassed or Ken is thoughtless, Glenn is not embarrassed and Ken is not thoughtless,1
James is happy or Erin is clean, James is not happy or Erin is not clean,0
Randall will build Gladys's house or lose the purple car in Blaj,Randall will not build Gladys's house and Randall wil not lose the purple car in Blaj,1
Jeff will make coffee or begin screaming,Jeff will not make coffee and Jeff wil not begin screaming,1
Mildred's painting is long or plump, Mildred's painting isn't long and Mildred's painting isn't plump,1
Donna's painting is handsome or purple, Donna's painting is neither handsome nor purple,1
Joanna's painting is icy or stocky, Joanna's painting isn't icy and Joanna's painting isn't stocky,1
Lillie will break Duane's heart or feel an outsider,Lillie will not break Duane's heart and Lillie wil not feel an outsider,1
Ann's painting is jolly or faithful, Ann's painting isn't jolly,0
Eddie will swim out toward the yellow boat or freeze my account,Eddie will not swim out toward the yellow boat and Eddie wil not freeze my account,1
Dora will shut the door down or think I was helping Lillian,Dora will neither shut the door down nor think I was helping Lillian,1
Priscilla is unsightly or Hattie is skinny, Priscilla is not unsightly,0
Egypt or Iran are in the geopolitical position of Iceland, neither Brazil nor Egypt are in the geopolitical position of Iceland,0
Joanne will hang up on me or let this happen,Joanne will neither hang up on me nor let this happen,1
Seth will take a summer job or dream of the playing with Courtney,Seth will not dream of the playing with Courtney,0
Australia or Portugal got to the quarter finals last year, neither Australia nor Portugal got to the quarter finals last year,1
Anthony's painting is bald or handsome, Anthony's painting isn't bald and Anthony's painting isn't handsome,1
Charles's painting is glamorous or inexpensive, Iris's painting is neither glamorous nor inexpensive,0
Uruguay or Nigeria are in the geopolitical position of Serbia, neither Uruguay nor Nigeria are in the geopolitical position of Serbia,1
Nora will become very important to me or cut himself,Nora will neither become very important to me nor cut himself,1
France or Iran are in the geopolitical position of Costa Rica, neither Argentina nor France are in the geopolitical position of Costa Rica,0
Spain or Belgium got to the quarter finals last year, neither Spain nor Switzerland  got to the quarter finals last year,0
Frances went to Turda or Timisoara,Frances went to neither Mangalia nor Timisoara,0
Iran or Portugal won the last world cup, neither Iran nor Portugal won the last world cup,1
Charlene will sit on the floor or begin laughing,Charlene will not sit on the floor and Charlene wil not begin laughing,1
Patrick is proud or Randy is delightful, Patrick is not proud,0
Diane is muscular or Vanessa is unkempt, neither Diane is muscular nor Vanessa is unkempt,1
Freddie's painting is green or black, Joanne's painting is neither green nor black,0
Candice has visited Blaj or Cluj-Napoca,Candice visited neither Blaj nor Cluj-Napoca,1
Iran or Iceland got to the quarter finals last year,Iran didn't get to the quarter finals last year,0
Lillian is bewildered or Melinda is clean, Lillian is not bewildered or Melinda is not clean,0
Poland or Germany won the last world cup, neither Poland nor Egypt won the last world cup,0
Connie's painting is ashy or purple, Connie's painting is neither obnoxious nor purple,0
Kathleen will sit on the chair or say funny things,Kathleen will neither sit on the chair nor say funny things,1
Victor is pitiful or Christian is muscular, Victor is not pitiful and Christian is not muscular,1
Saudi Arabia or Japan won the last world cup, neither Saudi Arabia nor Japan won the last world cup,1
Guadalupe traveled to Hunedoara or Slobozia,Guadalupe traveled to neither Hunedoara nor Slobozia,1
Harriet traveled to Cluj-Napoca or Craiova,Harriet traveled to neither Cluj-Napoca nor Craiova,1
Margaret is silly or Sandy is short, Margaret is not silly or Sandy is not short,0
Peru or Germany got to the quarter finals last year,Peru didn't get to the quarter finals last year and Germany didn't get to the quarter finals last year,1
Anthony will dig a hole in Rene's backyard or see the best tailor from Mangalia,Anthony will not dig a hole in Rene's backyard,0
Holly will build Jeffery's house or lose my computer,Jon will neither build Jeffery's house nor lose my computer,0
Kurt traveled to Bucharest or Timisoara,Kurt didn't travel to Bucharest and Kurt didn't travel to Timisoara,1
Joseph will catch a lemon fish or understand what Theodore comment about Mangalia,Joseph will neither catch a lemon fish nor drive the truck to Nelson's house,0
Stanley's painting is repulsive or mushy, Stanley's painting isn't repulsive,0
Wilma is bald or Rafael is defeated, neither Wilma is bald nor Rafael is defeated,1
Dustin is happy or Billy is thoughtless, Dustin is not happy and Billy is not thoughtless,1
Dora's painting is unimportant or rich, Dora's painting isn't unimportant and Dora's painting isn't rich,1
Charlene traveled to Cluj-Napoca or Bucharest,Charlene didn't travel to Cluj-Napoca,0
Joanna's painting is white or skinny, Joanna's painting is neither uninterested nor skinny,0
Sergio is beautiful or Pauline is elegant, Sergio is not beautiful,0
Edwin is obnoxious or Misty is faithful, neither Edwin is obnoxious nor Misty is faithful,1
Panama or Costa Rica are in the geopolitical position of Australia,Costa Rica isn't in the geopolitical position of Australia,0
Monique will burn the flag or see the best cop from Bucharest,Monique will neither spend all my money nor see the best cop from Bucharest,0
Russia or Senegal won the last world cup,Senegal didn't win the last world cup,0
Laurie is ugly or Pedro is kind, Laurie is not ugly and Pedro is not kind,1
Denmark or France are in the geopolitical position of Colombia,France isn't in the geopolitical position of Colombia,0
Tyler's painting is mango or elegant, Tyler's painting isn't elegant,0
Connie will speak to him about Vaslui or begin crying,Connie will not begin crying,0
Florence will eat an apple or grow up,Florence will neither eat an apple nor grow up,1
Saudi Arabia or Germany won the last world cup,Saudi Arabia didn't win the last world cup,0
Rosie has visited Oradea or Blaj,Joan visited neither Oradea nor Blaj,0
Candace's painting is victorious or dead, Candace's painting isn't victorious and Candace's painting isn't dead,1
Leona is uptight or Melinda is shapely, Leona is not uptight and Melinda is not shapely,1
Naomi will wear a gray hat or come at midnight,Naomi will neither wear a gray hat nor come at midnight,1
William is jealous or Ruben is proud, William is not jealous,0
Steve traveled to Dej or Slatina,Steve didn't travel to Slatina,0
Sheila will shut the door down or grow up,Sheila will not grow up,0
Roberta traveled to Baia Mare or Oradea,Roberta didn't travel to Baia Mare and Roberta didn't travel to Oradea,1
Anthony is ugly or Laurie is aggressive, Anthony is not ugly or Laurie is not aggressive,0
Robin will hit me or hear Todd,Robin will neither hit me nor show Larry's old photos,0
Kathryn will blow it or fall in love with Kristi,Kathryn will not blow it and Kathryn wil not fall in love with Kristi,1
Renee's painting is calm or zealous, Renee's painting is neither calm nor muscular,0
Pamela is dazzling or Leroy is ambitious, neither Pamela is dazzling nor Leroy is ambitious,1
Laurie will show my new photos or forget about Janet's past,Laurie will not show my new photos and Laurie wil not forget about Janet's past,1
Randall is delightful or Becky is jolly, Randall is not delightful and Becky is not jolly,1
Felicia is gorgeous or Heidi is uptight, neither Felicia is gorgeous nor Heidi is uptight,1
Christy is zealous or Alan is skinny, Christy is not zealous and Alan is not skinny,1
Norma will give Anna a mango bicycle or dig a hole in the garden,Norma will not give Anna a mango bicycle and Norma wil not dig a hole in the garden,1
Corey's painting is orange or lemon, Corey's painting isn't lemon,0
Alfred will break the rules or build an altar for Lula,Valerie will neither break the rules nor build an altar for Lula,0
Joyce is bald or Roland is lazy, Joyce is not bald or Roland is not lazy,0
Wendy's painting is wrong or delightful, Wendy's painting isn't delightful,0
Daryl is flabby or Sean is witty, Daryl is not flabby and Sean is not witty,1
Carol is itchy or Herman is handsome, Carol is not itchy,0
William is unsightly or Dwight is proud, William is not unsightly and Dwight is not proud,1
Joyce will win the soccer match or put the phone down,Joyce will not win the soccer match and Joyce wil not put the phone down,1
Joyce is zealous or Veronica is fit, neither Joyce is zealous nor Veronica is fit,1
Paul's painting is handsome or jealous, Paul's painting is neither handsome nor jealous,1
Ann is nice or Mario is lazy, Ann is not nice and Mario is not lazy,1
Gary traveled to Bucharest or Slobozia,Gary didn't travel to Bucharest,0
Serbia or Mexico won the last world cup,Serbia didn't win the last world cup and Mexico didn't win the last world cup,1
Iceland or Portugal won the last world cup,Iceland didn't win the last world cup,0
Sylvia is flabby or Joyce is helpless, Sylvia is not flabby or Joyce is not helpless,0
Jeanette is glamorous or Yolanda is drab, Jeanette is not glamorous or Yolanda is not drab,0
Christina's painting is brave or mango, Christina's painting is neither brave nor mango,1
Molly is dazzling or Jonathan is fierce, neither Molly is dazzling nor Jonathan is fierce,1
Pauline has visited Bucharest or Hunedoara,Pauline didn't visit Bucharest and Pauline didn't visit Hunedoara,1
Naomi's painting is tender or clever, Naomi's painting is neither tender nor ashy,0
Diana went to Timisoara or Slatina,Diana went to neither Timisoara nor Slatina,1
Esther traveled to Slatina or Hunedoara,Esther didn't travel to Slatina,0
Louis's painting is bewildered or helpless, Louis's painting isn't bewildered and Louis's painting isn't helpless,1
Genevieve has visited Blaj or Timisoara,Genevieve visited neither Blaj nor Timisoara,1
Timothy is happy or Daniel is kind, Timothy is not happy or Daniel is not kind,0
Charles is nice or Tyler is unsightly, Charles is not nice,0
Morocco or Serbia won the last world cup,Morocco didn't win the last world cup and Serbia didn't win the last world cup,1
Norma is embarrassed or Benjamin is glamorous, Norma is not embarrassed and Benjamin is not glamorous,1
Kurt will cut my hair or fly to Cluj-Napoca,Kurt will not cut my hair and Kurt wil not fly to Cluj-Napoca,1
Esther went to Craiova or Baia Mare,Esther went to neither Craiova nor Baia Mare,1
Evelyn's painting is witty or zealous, Evelyn's painting isn't witty and Evelyn's painting isn't zealous,1
Derrick will become Curtis best friend or sing a pop song,Derrick will not sing a pop song,0
Alfred's painting is skinny or nervous, Alfred's painting isn't skinny and Alfred's painting isn't nervous,1
Lena's painting is nice or famous, Lena's painting is neither nice nor famous,1
Croatia or Portugal won the last world cup,Croatia didn't win the last world cup and Portugal didn't win the last world cup,1
Denmark or Tunisia got to the quarter finals last year, neither Denmark nor Iceland got to the quarter finals last year,0
Portugal or Egypt won the last world cup, neither Korea Republic nor Portugal won the last world cup,0
Harold will make tea or blow it when he didn't invest in Amazon,Harold will not make tea and Harold wil not blow it when he didn't invest in Amazon,1
Joy is dazzling or Vanessa is witty, Vanessa is not witty,0
Johnnie will go away or win the soccer match,Johnnie will neither go away nor win the soccer match,1
Angel is wonderful or Clarence is nervous, Angel is not wonderful and Clarence is not nervous,1
Candace is fierce or Don is unsightly, Candace is not fierce or Don is not unsightly,0
Willard will fight the law or speak to him about Blaj,Willard will neither fight the law nor speak to him about Blaj,1
Amber will lend me some money or put Terrence in charge,Amber will not put Terrence in charge,0
Dave will hear Peggy or come at midnight,Dave will not come at midnight,0
Mabel's painting is beautiful or pitiful, Ian's painting is neither beautiful nor pitiful,0
Jeffery will teach Maurice about songwriting or have a lemon car,Jeffery will not teach Maurice about songwriting,0
Marsha is plump or Harry is jealous, Marsha is not plump or Harry is not jealous,0
Darlene's painting is zealous or gorgeous, Darlene's painting is neither zealous nor magnificent,0
Claire will understand what Norma comment about Vaslui or take the white shirt out of the washer,Claire will neither understand what Norma comment about Vaslui nor take the white shirt out of the washer,1
Howard's painting is inexpensive or repulsive, Howard's painting isn't inexpensive,0
Freddie will keep Ronald's secret from me or speak to me,Freddie will not keep Ronald's secret from me,0
Wade is angry or Mathew is agreeable, neither Wade is angry nor Mathew is agreeable,1
Cindy traveled to Slobozia or Bucharest,Cindy didn't travel to Slobozia,0
Cory's painting is embarrassed or obnoxious, Cory's painting isn't embarrassed and Cory's painting isn't obnoxious,1
Beulah's painting is helpful or bald, Beulah's painting is neither helpful nor bald,1
Glenn went to Mangalia or Deva,Glenn didn't go to Mangalia,0
Andy traveled to Reghin or Giurgiu,Marlene traveled to neither Reghin nor Giurgiu,0
Cindy's painting is bewildered or angry, Cindy's painting isn't angry,0
Frank is pitiful or Neil is nervous, Frank is not pitiful or Neil is not nervous,0
Felicia is short or Jessie is handsome, Felicia is not short and Jessie is not handsome,1
Richard will hear Ralph or show Danielle's old photos,Richard will not hear Ralph and Richard wil not show Danielle's old photos,1
Francisco will give Hazel a white shirt or go to Oradea,Calvin will neither give Hazel a white shirt nor go to Oradea,0
Vanessa's painting is mushy or witty, Vanessa's painting isn't mushy,0
Lori will bend the rules of the card game or bet on the game,Lori will not bet on the game,0
Clifton traveled to Hunedoara or Bucharest,Clifton didn't travel to Hunedoara and Clifton didn't travel to Bucharest,1
Steve will wake up or become the most important tailor in this town,Steve will not become the most important tailor in this town,0
Margie will lose Christopher's icy car or do it again,Margie will not do it again,0
Jacqueline's painting is odd or elegant, Jacqueline's painting isn't odd,0
Jenny will hit a tree or hurt her,Jenny will not hit a tree and Jenny wil not hurt her,1
Terry has visited Dej or Timisoara,Terry didn't visit Dej,0
Roberto went to Arad or Slobozia,Roberto didn't go to Arad and Roberto didn't go to Slobozia,1
Leon has visited Baia Mare or Hunedoara,Leon visited neither Baia Mare nor Hunedoara,1
Ivan's painting is brave or polite, Ivan's painting isn't brave and Ivan's painting isn't polite,1
Anita will understand what I said or fly to Lugoj,Anita will not understand what I said and Anita wil not fly to Lugoj,1
Angie is drab or Kay is clean, Angie is not drab or Kay is not clean,0
Eva will break the record or come at night,Eva will not break the record,0
Randall will put Darren in charge or spend all my money,Randall will neither put Darren in charge nor spend all my money,1
Fannie is glamorous or Wesley is handsome, Fannie is not glamorous and Wesley is not handsome,1
Helen will hurt him or put Allen in charge,Helen will not hurt him,0
Julie is plump or Myrtle is chubby, Julie is not plump and Myrtle is not chubby,1
Delores went to Slatina or Hunedoara,Delores went to neither Slatina nor Hunedoara,1
Christian will spend all my money or fight me,Christian will not spend all my money and Christian wil not fight me,1
Tracy has visited Cluj-Napoca or Craiova,Tracy visited neither Arad nor Craiova,0
Candice will sit on the floor or sleep the night,Candice will neither sit on the floor nor sleep the night,1
Glen went to Oradea or Bucharest,Glen didn't go to Oradea and Glen didn't go to Bucharest,1
Marcus has visited Turda or Blaj,Marcus didn't visit Turda and Marcus didn't visit Blaj,1
Douglas will bend the rules of the soccer game or hurt her,Douglas will neither bend the rules of the soccer game nor hurt her,1
Fannie is nice or Armando is scary, Armando is not scary,0
Javier is fancy or Irene is bewildered, Javier is not fancy or Irene is not bewildered,0
Clyde will write me about Ashley or keep Tyrone's secret from me,Clyde will not write me about Ashley and Clyde wil not keep Tyrone's secret from me,1
Monique is defeated or Hector is plain, neither Monique is defeated nor Hector is plain,1
Terrance's painting is itchy or aggressive, Terrance's painting is neither itchy nor aggressive,1
Rosa is polite or Bruce is repulsive, neither Rosa is polite nor Bruce is repulsive,1
Kyle will give Jerome a green shirt or leave me,Kyle will neither give Jerome a green shirt nor leave me,1
Spain or France are in the geopolitical position of Brazil,France isn't in the geopolitical position of Brazil,0
Costa Rica or Uruguay got to the quarter finals last year, neither Costa Rica nor Uruguay got to the quarter finals last year,1
Luis's painting is dazzling or attractive, Luis's painting isn't dazzling and Luis's painting isn't attractive,1
Japan or Korea Republic got to the quarter finals last year,Japan didn't get to the quarter finals last year and Korea Republic didn't get to the quarter finals last year,1
Rafael went to Reghin or Craiova,Rafael went to neither Reghin nor Craiova,1
Alfred went to Blaj or Baia Mare,Alfred didn't go to Blaj,0
Phyllis traveled to Blaj or Bucharest,Phyllis traveled to neither Blaj nor Timisoara,0
Reginald's painting is bewildered or gray, Reginald's painting isn't bewildered and Reginald's painting isn't gray,1
Lisa will send me a note or think Darren was going to die,Lisa will neither send me a note nor think Darren was going to die,1
Clara is delightful or Lorraine is thankful, Clara is not delightful and Lorraine is not thankful,1
Lynn has visited Craiova or Lugoj,Lynn didn't visit Craiova and Lynn didn't visit Lugoj,1
Wendy has visited Turda or Bucharest,Wendy didn't visit Turda,0
Tara is grumpy or Yvette is pitiful, neither Tara is grumpy nor Yvette is pitiful,1
Joyce's painting is obedient or red, Joyce's painting is neither obedient nor nice,0
Ruben's painting is obnoxious or brave, Ruben's painting is neither obnoxious nor brave,1
Felicia is mysterious or Derek is fancy, neither Felicia is mysterious nor Derek is fancy,1
Germany or Peru won the last world cup, neither Germany nor Japan won the last world cup,0
Sharon will break the record or hold her close,Sharon will neither break the record nor hold her close,1
Carla's painting is unkempt or beautiful, Carla's painting isn't beautiful,0
Fernando is pitiful or Jill is bald, neither Fernando is pitiful nor Jill is bald,1
Jeanne will do some good work or lead me to Brenda's house,Jeanne will not do some good work and Jeanne wil not lead me to Brenda's house,1
Vera's painting is victorious or clever, Vera's painting isn't clever,0
Travis's painting is defeated or polite, Travis's painting isn't polite,0
Brittany has visited Bucharest or Tulcea,Brittany didn't visit Bucharest and Brittany didn't visit Tulcea,1
Kathryn is defeated or Charlotte is scary, Kathryn is not defeated or Charlotte is not scary,0
Ethel will understand what I said or break Theresa's heart,Ethel will neither understand what I said nor break Theresa's heart,1
Julie is clumsy or Johnnie is uptight, Julie is not clumsy or Johnnie is not uptight,0
Kurt traveled to Slobozia or Blaj,Kurt didn't travel to Blaj,0
Melinda will lend me some money or write a song about the sky,Dustin will neither lend me some money nor write a song about the sky,0
Fernando has visited Timisoara or Cluj-Napoca,Fernando visited neither Turda nor Cluj-Napoca,0
Norman is embarrassed or Juan is gentle, Norman is not embarrassed and Juan is not gentle,1
Cheryl is uptight or Darryl is obnoxious, Cheryl is not uptight or Darryl is not obnoxious,0
Tonya traveled to Slobozia or Mangalia,Tonya didn't travel to Slobozia,0
Lucy will blow it when he didn't invest in Amazon or understand what Sherry comment about Slobozia,Lucy will not blow it when he didn't invest in Amazon and Lucy wil not understand what Sherry comment about Slobozia,1
Bonnie will forgive Russell or drive awayto the bus stop,Bonnie will neither forgive Russell nor drive awayto the bus stop,1
Beatrice traveled to Craiova or Tulcea,Beatrice didn't travel to Craiova and Beatrice didn't travel to Tulcea,1
Saudi Arabia or Peru are in the geopolitical position of Costa Rica,Saudi Arabia isn't in the geopolitical position of Costa Rica and Peru isn't in the geopolitical position of Costa Rica,1
Denmark or Korea Republic are in the geopolitical position of Egypt, neither Denmark nor Nigeria are in the geopolitical position of Egypt,0
Alison will fall to the floor or sit on the chair,Alison will neither fall to the floor nor sit on the chair,1
Kristina is wonderful or Justin is grumpy, Kristina is not wonderful or Justin is not grumpy,0
Tracey will fight the law or drink a bottle of wine,Juana will neither fight the law nor drink a bottle of wine,0
Betty is nice or Juana is lazy, Betty is not nice or Juana is not lazy,0
Vicki will make tea or give Mary a blue car,Vicki will not give Mary a blue car,0
Geraldine will leave Barcelona for Deva or stand in front of the crowd,Geraldine will not leave Barcelona for Deva,0
Lois is dazzling or Roger is plump, Lois is not dazzling and Roger is not plump,1
Melanie will draw ahead of the other runners or win the soccer match,Melanie will not draw ahead of the other runners and Melanie wil not win the soccer match,1
Tunisia or Croatia are in the geopolitical position of Japan, neither Tunisia nor Panama are in the geopolitical position of Japan,0
Keith's painting is inexpensive or uptight, Keith's painting is neither inexpensive nor uptight,1
Isaac's painting is pitiful or delightful, Isaac's painting is neither silly nor delightful,0
Nigeria or Belgium won the last world cup,Belgium didn't win the last world cup,0
Rodney is muscular or Iris is helpless, Rodney is not muscular or Iris is not helpless,0
Lucy is dazzling or Vanessa is fancy, Lucy is not dazzling or Vanessa is not fancy,0
Panama or Nigeria got to the quarter finals last year, neither Panama nor England got to the quarter finals last year,0
Glenda's painting is delightful or faithful, Glenda's painting is neither delightful nor faithful,1
Spain or Iran are in the geopolitical position of Poland,Spain isn't in the geopolitical position of Poland and Iran isn't in the geopolitical position of Poland,1
Vicki's painting is fit or blue, Vicki's painting is neither fit nor blue,1
Raul's painting is attractive or obnoxious, Raul's painting isn't attractive,0
Costa Rica or Nigeria got to the quarter finals last year, neither Brazil nor Costa Rica got to the quarter finals last year,0
Freddie's painting is yellow or zealous, Freddie's painting isn't yellow,0
Japan or Russia are in the geopolitical position of Belgium, neither Japan nor Russia are in the geopolitical position of Belgium,1
Costa Rica or Korea Republic got to the quarter finals last year,Costa Rica didn't get to the quarter finals last year and Korea Republic didn't get to the quarter finals last year,1
Julio has visited Bucharest or Arad,Julio visited neither Lugoj nor Arad,0
Lindsey's painting is thankful or embarrassed, Lindsey's painting isn't thankful and Lindsey's painting isn't embarrassed,1
Vickie's painting is mealy or clumsy, Vickie's painting is neither mealy nor clumsy,1
Crystal will put Brad in charge or fight the law,Crystal will neither put Brad in charge nor fight the law,1
Penny is chubby or Bernard is handsome, Penny is not chubby and Bernard is not handsome,1
Grace will freeze my account or ride the horse,Linda will neither freeze my account nor ride the horse,0
Diana will bend the rules of the soccer game or dig a hole in Terri's backyard,Diana will neither bend the rules of the soccer game nor dig a hole in Terri's backyard,1
Joanne's painting is mushy or short, Joanne's painting isn't short,0
Sally is dazzling or Guy is embarrassed, neither Sally is dazzling nor Guy is embarrassed,1
Kent's painting is happy or obnoxious, Kent's painting isn't happy and Kent's painting isn't obnoxious,1
Morocco or Serbia are in the geopolitical position of Korea Republic,Serbia isn't in the geopolitical position of Korea Republic,0
Gladys will eat an apple or cut my hair,Carole will neither eat an apple nor cut my hair,0
Yolanda went to Giurgiu or Bucharest,Yolanda went to neither Giurgiu nor Bucharest,1
Corey's painting is skinny or calm, Corey's painting is neither skinny nor calm,1
Annie is muscular or Jaime is delightful, neither Annie is muscular nor Jaime is delightful,1
Clyde has visited Bucharest or Slatina,Clyde didn't visit Bucharest,0
Rosemary is clumsy or Johnnie is ugly, Rosemary is not clumsy or Johnnie is not ugly,0
Paula will sit on the floor or give Sylvia a mango car,Paula will not sit on the floor and Paula wil not give Sylvia a mango car,1
Tanya went to Bucharest or Mangalia,Tanya went to neither Bucharest nor Mangalia,1
Lola's painting is hallowed or scruffy, Lola's painting isn't scruffy,0
Anne traveled to Reghin or Giurgiu,Anne didn't travel to Reghin and Anne didn't travel to Giurgiu,1
Wesley is victorious or Alex is polite, Wesley is not victorious or Alex is not polite,0
Brazil or Serbia won the last world cup, neither Egypt nor Brazil won the last world cup,0
Miguel went to Oradea or Vaslui,Miguel didn't go to Oradea and Miguel didn't go to Vaslui,1
Marvin is fit or Gregory is flabby, Marvin is not fit and Gregory is not flabby,1
Croatia or Egypt won the last world cup, neither Croatia nor Egypt won the last world cup,1
Ruth's painting is gentle or gorgeous, Ruth's painting isn't gentle,0
Johnnie will lend me some money or wear a lemon jacket,Johnnie will neither lend me some money nor wear a lemon jacket,1
Sheryl will sell Donna's bicycle or meet Jaime,Sheryl will not sell Donna's bicycle and Sheryl wil not meet Jaime,1
Claudia will burn Rosa's house or sleep for eight hours,Claudia will neither burn Rosa's house nor sleep for eight hours,1
Crystal is unsightly or Wallace is beautiful, neither Crystal is unsightly nor Wallace is beautiful,1
Ernest will drive awayto the bus stop or drink a beer,Ernest will neither wear a purple hat nor drink a beer,0
Theresa will dream of running in Deva or know about us,Theresa will not dream of running in Deva and Theresa wil not know about us,1
Sally is attractive or Herbert is agreeable, Sally is not attractive and Herbert is not agreeable,1
Marilyn will lose Ernest's blue car or dig a hole,Marilyn will not lose Ernest's blue car,0
Emma's painting is lively or itchy, Emma's painting isn't lively and Emma's painting isn't itchy,1
Zachary will draw ahead of the other runners or sell Hattie's house,Zachary will not draw ahead of the other runners and Zachary wil not sell Hattie's house,1
Lee is lazy or Steven is defeated, Lee is not lazy or Steven is not defeated,0
Wendy went to Vaslui or Slobozia,Wendy went to neither Vaslui nor Slobozia,1
Warren is plain or Rene is bewildered, Warren is not plain or Rene is not bewildered,0
Frederick is calm or Bernice is ambitious, neither Frederick is calm nor Bernice is ambitious,1
Cynthia will burn the flag or make tea,Cynthia will not make tea,0
Sandy went to Vaslui or Dej,Sandy went to neither Deva nor Dej,0
Bessie has visited Vaslui or Turda,Bessie didn't visit Vaslui and Bessie didn't visit Turda,1
Colombia or Poland are in the geopolitical position of Egypt,Colombia isn't in the geopolitical position of Egypt and Poland isn't in the geopolitical position of Egypt,1
Wanda traveled to Baia Mare or Slobozia,Wanda traveled to neither Baia Mare nor Slobozia,1
Annette is long or Hugh is fit, Annette is not long or Hugh is not fit,0
Molly will freeze my account or fall to the floor,Molly will neither freeze my account nor fall to the floor,1
Toni's painting is grumpy or defeated, Toni's painting isn't grumpy,0
Milton is fierce or Herbert is ugly, Herbert is not ugly,0
Faye is drab or Melissa is short, Faye is not drab or Melissa is not short,0
Arthur is victorious or Duane is drab, Arthur is not victorious,0
Ruby's painting is witty or elegant, Ruby's painting isn't witty,0
Ruby is bald or Deborah is helpless, Ruby is not bald and Deborah is not helpless,1
Stella's painting is nervous or powerful, Bobbie's painting is neither nervous nor powerful,0
Nicole will come at night or bring me out of Jeanette's house,Nicole will neither come at night nor bring me out of Jeanette's house,1
Javier's painting is clever or agreeable, Javier's painting is neither clever nor gorgeous,0
Andy's painting is fierce or orange, Andy's painting isn't fierce and Andy's painting isn't orange,1
Leslie is pitiful or Tara is fierce, neither Leslie is pitiful nor Tara is fierce,1
Adrian's painting is famous or attractive, Adrian's painting isn't famous and Adrian's painting isn't attractive,1
Patrick will freeze Frederick's bank account or become the most important engineer in this town,Patrick will not freeze Frederick's bank account and Patrick wil not become the most important engineer in this town,1
Irma is dazzling or Fernando is skinny, Fernando is not skinny,0
Harvey's painting is mealy or handsome, Harvey's painting is neither mealy nor handsome,1
Christian will tell me everything or hang up on me,Christian will not tell me everything,0
Morocco or Australia got to the quarter finals last year, neither Morocco nor Australia got to the quarter finals last year,1
Colombia or Egypt got to the quarter finals last year,Egypt didn't get to the quarter finals last year,0
Becky will hold me back or come at noon,Becky will neither hold me back nor come at noon,1
Costa Rica or Russia got to the quarter finals last year,Costa Rica didn't get to the quarter finals last year and Russia didn't get to the quarter finals last year,1
Jamie is worried or Bessie is grumpy, Jamie is not worried or Bessie is not grumpy,0
Holly is dazzling or Lisa is handsome, neither Holly is dazzling nor Lisa is handsome,1
Cora is witty or Freddie is thoughtless, neither Cora is witty nor Freddie is thoughtless,1
Jacqueline is handsome or Becky is proud, Becky is not proud,0
Argentina or Peru are in the geopolitical position of Panama,Argentina isn't in the geopolitical position of Panama,0
Travis will sing a nice song or freeze my account,Travis will neither sing a nice song nor let this happen,0
Connie's painting is mealy or thankful, Connie's painting isn't mealy and Connie's painting isn't thankful,1
Jamie's painting is lazy or muscular, Jamie's painting is neither lazy nor muscular,1
Norma's painting is icy or muscular, Norma's painting isn't icy and Norma's painting isn't muscular,1
Clifford's painting is defeated or green, Clifford's painting isn't defeated and Clifford's painting isn't green,1
Susan will pay me or forgive Iris,Susan will not pay me,0
Guadalupe is lazy or Lorraine is silly, Guadalupe is not lazy and Lorraine is not silly,1
Frederick has visited Deva or Blaj,Frederick didn't visit Deva and Frederick didn't visit Blaj,1
Nathan is defeated or Connie is long, Nathan is not defeated,0
Glen's painting is famous or lazy, Glen's painting isn't famous and Glen's painting isn't lazy,1
Christine is beautiful or Kevin is clumsy, Christine is not beautiful and Kevin is not clumsy,1
Tunisia or Serbia are in the geopolitical position of Australia,Tunisia isn't in the geopolitical position of Australia and Serbia isn't in the geopolitical position of Australia,1
Bill will choose this way of life or build an altar for Hector,Bill will not choose this way of life and Bill wil not build an altar for Hector,1
Costa Rica or Belgium won the last world cup, neither Costa Rica nor Denmark won the last world cup,0
Shane will hang up on me or understand what Willie comment about Baia Mare,Shane will neither hang up on me nor understand what Willie comment about Baia Mare,1
Ada's painting is blue or delightful, Ada's painting is neither salmon nor delightful,0
Caroline will meet her or come at midnight,Caroline will not come at midnight,0
Gary will lay down or know Heidi's secret,Gary will not lay down,0
Sidney is clean or Sandy is shapely, Sidney is not clean or Sandy is not shapely,0
Maria will put Neil in charge or fight Danielle,Maria will not fight Danielle,0
Morris went to Timisoara or Blaj,Morris went to neither Timisoara nor Blaj,1
Naomi will burn the flag or sing a nice song,Naomi will neither burn the flag nor sing a nice song,1
Jim is jealous or Tammy is thankful, Jim is not jealous or Tammy is not thankful,0
Iran or Colombia won the last world cup, neither Denmark nor Iran won the last world cup,0
Carol will eat a steak or ring into Jordan,Carol will neither bring me out of Willard's house nor ring into Jordan,0
Lori's painting is repulsive or ashy, Daniel's painting is neither repulsive nor ashy,0
Rene will leave me or drive the truck to Lawrence's house,Rene will not leave me,0
Vanessa has visited Reghin or Baia Mare,Vanessa didn't visit Reghin and Vanessa didn't visit Baia Mare,1
Kathleen will give Naomi a ashy shirt or say funny things,Sidney will neither give Naomi a ashy shirt nor say funny things,0
