sentence1,sentence2,label
antoinette created an uptight work of art and antoinette created a zealous work of art,antoinette didn t create an uptight work of art,1
eric created an inexpensive work of art and eric created a better work of art,eric didn t create an inexpensive work of art,1
walter created a muscular work of art and walter created a handsome work of art,willie didn t create a handsome work of art,0
glen created an aggressive work of art and glen created an orange work of art,glen didn t create an aggressive work of art,1
louis created a gentle work of art and louis created a jealous work of art,louis didn t create a gentle work of art,1
bobby created a helpful work of art and bobby created an orange work of art,ethel didn t create an orange work of art,0
marlene created a zealous work of art and marlene created an agreeable work of art,marlene didn t create a zealous work of art,1
cecilia created a vast work of art and cecilia created a plump work of art,melanie didn t create a vast work of art,0
willie created a black work of art and willie created a beautiful work of art,willie didn t create a black work of art,1
myrtle created a grumpy work of art and myrtle created a lazy work of art,myrtle didn t create a grumpy work of art,1
angie created a purple work of art and angie created a thankful work of art,angie didn t create a pitiful work of art,0
morris created a nice work of art and morris created a shapely work of art,morris didn t create a nice work of art,1
janie created a silly work of art and janie created an orange work of art,janie didn t create a quaint work of art,0
sylvia created a thankful work of art and sylvia created a nice work of art,sylvia didn t create an important work of art,0
randall created a shy work of art and randall created a grumpy work of art,randall didn t create a green work of art,0
gina created a clean work of art and gina created a lively work of art,gina didn t create a clean work of art,1
stephanie created a fit work of art and stephanie created a clean work of art,thelma didn t create a fit work of art,0
gail created a panicky work of art and gail created an unsightly work of art,marion didn t create a panicky work of art,0
hugh created a calm work of art and hugh created an eager work of art,bill didn t create a calm work of art,0
rose created a worried work of art and rose created an elegant work of art,rose didn t create a lively work of art,0
brenda created a salmon work of art and brenda created a bewildered work of art,brenda didn t create a salmon work of art,1
glenn created a witty work of art and glenn created a muscular work of art,glenn didn t create a witty work of art,1
lester created an inexpensive work of art and lester created a mango work of art,lester didn t create an inexpensive work of art,1
jose created a witty work of art and jose created a calm work of art,dwight didn t create a calm work of art,0
kyle created a dazzling work of art and kyle created an obnoxious work of art,kyle didn t create a wrong work of art,0
peter created a shapely work of art and peter created a faithful work of art,stephanie didn t create a faithful work of art,0
melinda created a mealy work of art and melinda created a nice work of art,melinda didn t create a mealy work of art,1
joe created a black work of art and joe created a wonderful work of art,joe didn t create a black work of art,1
daniel created a blue work of art and daniel created a fierce work of art,daniel didn t create a blue work of art,1
danny created a famous work of art and danny created a fit work of art,georgia didn t create a famous work of art,0
dwight created a polite work of art and dwight created a better work of art,andre didn t create a polite work of art,0
glenda created a rich work of art and glenda created a glamorous work of art,glenda didn t create a rich work of art,1
amelia created an elegant work of art and amelia created an orange work of art,karen didn t create an elegant work of art,0
wanda created an obedient work of art and wanda created an unsightly work of art,bradley didn t create an obedient work of art,0
sara created a helpless work of art and sara created a careful work of art,doris didn t create a helpless work of art,0
clayton created a thankful work of art and clayton created an uptight work of art,clayton didn t create a thankful work of art,1
timothy created an odd work of art and timothy created a scary work of art,timothy didn t create an odd work of art,1
frances created a happy work of art and frances created a green work of art,sidney didn t create a happy work of art,0
terrence created a polite work of art and terrence created a wrong work of art,terrence didn t create a polite work of art,1
billy created an unimportant work of art and billy created a shapely work of art,billy didn t create an unimportant work of art,1
wanda created a grumpy work of art and wanda created a gentle work of art,lee didn t create a grumpy work of art,0
warren created a long work of art and warren created a victorious work of art,warren didn t create a long work of art,1
mike created an elegant work of art and mike created an odd work of art,mike didn t create an elegant work of art,1
bobby created a blue work of art and bobby created an aggressive work of art,bobby didn t create a blue work of art,1
franklin created a scary work of art and franklin created a defeated work of art,franklin didn t create a scary work of art,1
marilyn created an embarrassed work of art and marilyn created a shy work of art,marvin didn t create an embarrassed work of art,0
gilbert created an attractive work of art and gilbert created a panicky work of art,gilbert didn t create an attractive work of art,1
jordan created a helpful work of art and jordan created a defeated work of art,jordan didn t create a helpful work of art,1
kent created a worried work of art and kent created an elegant work of art,kent didn t create a wonderful work of art,0
wade created a gorgeous work of art and wade created a dead work of art,duane didn t create a gorgeous work of art,0
adam created an orange work of art and adam created a vast work of art,adam didn t create a mango work of art,0
william created an elegant work of art and william created an angry work of art,william didn t create an elegant work of art,1
ruby created a hallowed work of art and ruby created a brave work of art,jacqueline didn t create a hallowed work of art,0
julia created a bald work of art and julia created a red work of art,julia didn t create a bald work of art,1
tammy created a flabby work of art and tammy created a gorgeous work of art,tammy didn t create a flabby work of art,1
jose created a happy work of art and jose created a black work of art,jose didn t create a helpless work of art,0
lindsay created a mushy work of art and lindsay created a defeated work of art,lindsay didn t create a polite work of art,0
ted created a flabby work of art and ted created an uninterested work of art,ted didn t create a flabby work of art,1
eric created a scruffy work of art and eric created an obedient work of art,shane didn t create an obedient work of art,0
agnes created an unimportant work of art and agnes created a yellow work of art,iris didn t create an unimportant work of art,0
mark created an uptight work of art and mark created a handsome work of art,mark didn t create an uptight work of art,1
angie created a red work of art and angie created a salmon work of art,angie didn t create an inexpensive work of art,0
clifton created a lazy work of art and clifton created a better work of art,clifton didn t create a lazy work of art,1
natalie created an embarrassed work of art and natalie created a mealy work of art,natalie didn t create an embarrassed work of art,1
beatrice created a zealous work of art and beatrice created a handsome work of art,marian didn t create a handsome work of art,0
brandi created a plain work of art and brandi created a proud work of art,randall didn t create a proud work of art,0
april created a pitiful work of art and april created a tender work of art,april didn t create a pitiful work of art,1
darlene created a fancy work of art and darlene created an itchy work of art,jeremy didn t create an itchy work of art,0
leroy created an agreeable work of art and leroy created a worried work of art,salvador didn t create a worried work of art,0
clayton created an aggressive work of art and clayton created a wrong work of art,clayton didn t create an aggressive work of art,1
tracey created a long work of art and tracey created a thoughtless work of art,tracey didn t create a long work of art,1
alexander created an obedient work of art and alexander created a tender work of art,scott didn t create a tender work of art,0
opal created a defeated work of art and opal created a shapely work of art,tanya didn t create a defeated work of art,0
darrell created an embarrassed work of art and darrell created a magnificent work of art,darrell didn t create a gentle work of art,0
herman created a stocky work of art and herman created an important work of art,herman didn t create a stocky work of art,1
gertrude created an ambitious work of art and gertrude created an itchy work of art,gertrude didn t create an ambitious work of art,1
jose created a gentle work of art and jose created a mango work of art,jose didn t create a gentle work of art,1
bryan created a defeated work of art and bryan created a mango work of art,bryan didn t create a defeated work of art,1
jeanne created a purple work of art and jeanne created an ugly work of art,jeanne didn t create a handsome work of art,0
joanna created a fancy work of art and joanna created a skinny work of art,joanna didn t create a fancy work of art,1
carmen created a mushy work of art and carmen created a salmon work of art,carmen didn t create a mushy work of art,1
franklin created an ugly work of art and franklin created a long work of art,franklin didn t create an ugly work of art,1
lee created a mysterious work of art and lee created a proud work of art,lee didn t create a delightful work of art,0
brittany created a flabby work of art and brittany created a lazy work of art,brittany didn t create a flabby work of art,1
neil created an unsightly work of art and neil created an orange work of art,ellen didn t create an orange work of art,0
alfredo created a muscular work of art and alfredo created a gray work of art,alfredo didn t create a skinny work of art,0
andy created a mango work of art and andy created a beautiful work of art,hector didn t create a mango work of art,0
candace created a wrong work of art and candace created a wonderful work of art,harvey didn t create a wonderful work of art,0
opal created an angry work of art and opal created a bald work of art,margie didn t create a bald work of art,0
claire created a brave work of art and claire created an embarrassed work of art,claire didn t create a brave work of art,1
elmer created a scary work of art and elmer created a salmon work of art,jay didn t create a scary work of art,0
miriam created a muscular work of art and miriam created a brave work of art,cindy didn t create a brave work of art,0
dwight created a defeated work of art and dwight created a famous work of art,dwight didn t create a defeated work of art,1
gail created a white work of art and gail created an alive work of art,gail didn t create a fancy work of art,0
billie created a lemon work of art and billie created an unimportant work of art,billie didn t create a lemon work of art,1
cecilia created a tender work of art and cecilia created a careful work of art,cecilia didn t create a tender work of art,1
tracey created a calm work of art and tracey created an obedient work of art,tracey didn t create a calm work of art,1
elizabeth created a zealous work of art and elizabeth created a flabby work of art,elizabeth didn t create a zealous work of art,1
glen created a muscular work of art and glen created a mango work of art,glen didn t create a dead work of art,0
tyler created a proud work of art and tyler created a glamorous work of art,willie didn t create a proud work of art,0
sally created a dazzling work of art and sally created a bewildered work of art,sally didn t create a dazzling work of art,1
jeremy created a proud work of art and jeremy created a poor work of art,jeremy didn t create a proud work of art,1
cathy created a shapely work of art and cathy created a thoughtless work of art,miriam didn t create a thoughtless work of art,0
angie created a lazy work of art and angie created a gentle work of art,angie didn t create a lazy work of art,1
rose created an important work of art and rose created a wonderful work of art,rose didn t create an important work of art,1
velma created an angry work of art and velma created a black work of art,gabriel didn t create a black work of art,0
daniel created a better work of art and daniel created a witty work of art,daniel didn t create a better work of art,1
kristy created an itchy work of art and kristy created a red work of art,kristy didn t create an itchy work of art,1
ruth created a hallowed work of art and ruth created a jolly work of art,ruth didn t create a poor work of art,0
lynn created a bewildered work of art and lynn created an embarrassed work of art,lynn didn t create a bewildered work of art,1
katie created a scruffy work of art and katie created a polite work of art,manuel didn t create a scruffy work of art,0
tyler created a clever work of art and tyler created a vast work of art,theodore didn t create a clever work of art,0
gregory created an ambitious work of art and gregory created a witty work of art,gregory didn t create a gray work of art,0
janie created a clean work of art and janie created a mysterious work of art,janie didn t create a clean work of art,1
julio created a skinny work of art and julio created a thankful work of art,sandra didn t create a thankful work of art,0
morris created a proud work of art and morris created a silly work of art,morris didn t create a proud work of art,1
kent created a quaint work of art and kent created a mysterious work of art,jorge didn t create a quaint work of art,0
ivan created an easy work of art and ivan created an inexpensive work of art,ivan didn t create an itchy work of art,0
heather created a shapely work of art and heather created a muscular work of art,joann didn t create a shapely work of art,0
sean created a blue work of art and sean created a salmon work of art,sean didn t create a blue work of art,1
gary created a powerful work of art and gary created a gray work of art,gary didn t create a muscular work of art,0
nathan created a plain work of art and nathan created a faithful work of art,nathan didn t create a handsome work of art,0
herman created a red work of art and herman created a fancy work of art,josephine didn t create a fancy work of art,0
dianne created a thoughtless work of art and dianne created a vast work of art,dianne didn t create a thoughtless work of art,1
joyce created an ambitious work of art and joyce created a jolly work of art,joyce didn t create an ambitious work of art,1
lynda created an unsightly work of art and lynda created an ugly work of art,troy didn t create an unsightly work of art,0
alison created a thankful work of art and alison created an alive work of art,alison didn t create a thankful work of art,1
henry created a purple work of art and henry created a brave work of art,henry didn t create an icy work of art,0
robin created an orange work of art and robin created a hallowed work of art,lester didn t create an orange work of art,0
dianne created an easy work of art and dianne created an itchy work of art,dianne didn t create an easy work of art,1
valerie created an ambitious work of art and valerie created a kind work of art,valerie didn t create a delightful work of art,0
martha created a blue work of art and martha created a silly work of art,martha didn t create a blue work of art,1
brandi created a polite work of art and brandi created a helpless work of art,brandi didn t create a polite work of art,1
frederick created a hallowed work of art and frederick created a plain work of art,frederick didn t create a hallowed work of art,1
carole created a lively work of art and carole created a green work of art,carole didn t create an unkempt work of art,0
penny created an obnoxious work of art and penny created an uninterested work of art,martha didn t create an obnoxious work of art,0
glen created an uptight work of art and glen created a wrong work of art,glen didn t create an uptight work of art,1
kristen created a short work of art and kristen created an inexpensive work of art,elmer didn t create a short work of art,0
caroline created a witty work of art and caroline created a mushy work of art,nora didn t create a mushy work of art,0
leona created a salmon work of art and leona created an icy work of art,leona didn t create a salmon work of art,1
cindy created a muscular work of art and cindy created a beautiful work of art,cindy didn t create a delightful work of art,0
felix created an itchy work of art and felix created a zealous work of art,bruce didn t create a zealous work of art,0
molly created a mushy work of art and molly created a long work of art,brett didn t create a mushy work of art,0
renee created a dazzling work of art and renee created an aggressive work of art,renee didn t create a dazzling work of art,1
morris created a clumsy work of art and morris created an odd work of art,gail didn t create a clumsy work of art,0
joan created a scary work of art and joan created an attractive work of art,joan didn t create a scary work of art,1
natalie created a panicky work of art and natalie created a dead work of art,natalie didn t create a panicky work of art,1
toni created a grumpy work of art and toni created a gray work of art,toni didn t create a grumpy work of art,1
erica created a poor work of art and erica created an itchy work of art,erica didn t create a poor work of art,1
reginald created an aggressive work of art and reginald created a short work of art,clayton didn t create an aggressive work of art,0
gina created a kind work of art and gina created a fit work of art,heidi didn t create a kind work of art,0
kirk created an unimportant work of art and kirk created a powerful work of art,ruth didn t create a powerful work of art,0
christina created a defeated work of art and christina created an unkempt work of art,marlene didn t create an unkempt work of art,0
terrence created an uninterested work of art and terrence created an ashy work of art,terrence didn t create an uninterested work of art,1
maggie created a short work of art and maggie created a worried work of art,maggie didn t create a short work of art,1
clinton created a lively work of art and clinton created an orange work of art,clinton didn t create a thoughtless work of art,0
ramona created a short work of art and ramona created a glamorous work of art,ramona didn t create a kind work of art,0
joel created a polite work of art and joel created a mealy work of art,cecil didn t create a polite work of art,0
antoinette created an angry work of art and antoinette created a jealous work of art,antoinette didn t create an eager work of art,0
nelson created a bald work of art and nelson created a nice work of art,nelson didn t create a bald work of art,1
howard created a better work of art and howard created a hallowed work of art,juan didn t create a better work of art,0
helen created an icy work of art and helen created an obedient work of art,helen didn t create an icy work of art,1
deborah created a thankful work of art and deborah created a repulsive work of art,cory didn t create a thankful work of art,0
nellie created a hallowed work of art and nellie created a yellow work of art,nellie didn t create a hallowed work of art,1
luis created an icy work of art and luis created a mushy work of art,luis didn t create an icy work of art,1
lillian created an elegant work of art and lillian created a lively work of art,carolyn didn t create an elegant work of art,0
sergio created a shy work of art and sergio created a magnificent work of art,sergio didn t create an attractive work of art,0
vicki created a handsome work of art and vicki created a defeated work of art,vicki didn t create a repulsive work of art,0
felix created an important work of art and felix created a faithful work of art,patrick didn t create an important work of art,0
linda created a glamorous work of art and linda created a bald work of art,linda didn t create a glamorous work of art,1
emma created a zealous work of art and emma created a jolly work of art,duane didn t create a zealous work of art,0
karen created an embarrassed work of art and karen created an uptight work of art,karen didn t create an embarrassed work of art,1
carol created an elegant work of art and carol created a quaint work of art,carol didn t create a gray work of art,0
felicia created a calm work of art and felicia created a gorgeous work of art,earl didn t create a gorgeous work of art,0
marion created a kind work of art and marion created an ashy work of art,marion didn t create a kind work of art,1
frederick created a beautiful work of art and frederick created a helpless work of art,frederick didn t create a beautiful work of art,1
bradley created a vast work of art and bradley created a brave work of art,bradley didn t create an eager work of art,0
roger created a zealous work of art and roger created a proud work of art,roger didn t create a zealous work of art,1
mildred created an agreeable work of art and mildred created a jealous work of art,jim didn t create a jealous work of art,0
valerie created a yellow work of art and valerie created a gentle work of art,valerie didn t create an inexpensive work of art,0
carmen created an aggressive work of art and carmen created a salmon work of art,guy didn t create an aggressive work of art,0
roger created a calm work of art and roger created a kind work of art,roger didn t create a calm work of art,1
faye created a long work of art and faye created a pitiful work of art,faye didn t create a red work of art,0
hilda created a poor work of art and hilda created a nice work of art,hilda didn t create a poor work of art,1
daisy created a handsome work of art and daisy created a scruffy work of art,daisy didn t create a handsome work of art,1
luz created a poor work of art and luz created a stocky work of art,luz didn t create a poor work of art,1
tim created a worried work of art and tim created a thankful work of art,tim didn t create a worried work of art,1
loretta created an attractive work of art and loretta created a vast work of art,loretta didn t create an attractive work of art,1
melody created an odd work of art and melody created a worried work of art,sherry didn t create a worried work of art,0
terrance created a yellow work of art and terrance created a rich work of art,terrance didn t create a yellow work of art,1
lillie created a plump work of art and lillie created a gifted work of art,audrey didn t create a gifted work of art,0
arlene created an embarrassed work of art and arlene created a yellow work of art,arlene didn t create an embarrassed work of art,1
rosa created a clean work of art and rosa created a mysterious work of art,eunice didn t create a clean work of art,0
matthew created an angry work of art and matthew created a white work of art,matthew didn t create an angry work of art,1
pedro created a fit work of art and pedro created a clumsy work of art,corey didn t create a clumsy work of art,0
dorothy created a gray work of art and dorothy created a brave work of art,dorothy didn t create a gray work of art,1
beatrice created an unimportant work of art and beatrice created an unsightly work of art,beatrice didn t create a jolly work of art,0
tony created an angry work of art and tony created a polite work of art,tony didn t create an angry work of art,1
judy created a lively work of art and judy created an ashy work of art,judy didn t create a gray work of art,0
jeffrey created a handsome work of art and jeffrey created a bewildered work of art,jeffrey didn t create a short work of art,0
carolyn created a blue work of art and carolyn created an icy work of art,carolyn didn t create a faithful work of art,0
claudia created a famous work of art and claudia created a quaint work of art,claudia didn t create a famous work of art,1
maxine created a wrong work of art and maxine created a gentle work of art,allan didn t create a gentle work of art,0
alberto created a powerful work of art and alberto created a bald work of art,alberto didn t create a powerful work of art,1
kelly created a defeated work of art and kelly created a shy work of art,kelly didn t create a defeated work of art,1
valerie created a tender work of art and valerie created a white work of art,valerie didn t create a tender work of art,1
chester created an eager work of art and chester created a red work of art,regina didn t create a red work of art,0
alberta created a kind work of art and alberta created an odd work of art,mike didn t create an odd work of art,0
andrea created an ambitious work of art and andrea created a fierce work of art,connie didn t create an ambitious work of art,0
ralph created an eager work of art and ralph created a red work of art,ralph didn t create an eager work of art,1
louise created a calm work of art and louise created a fit work of art,agnes didn t create a calm work of art,0
wendy created a yellow work of art and wendy created an angry work of art,wendy didn t create a yellow work of art,1
doris created a plump work of art and doris created a zealous work of art,doris didn t create a plump work of art,1
carmen created a proud work of art and carmen created a salmon work of art,carmen didn t create a delightful work of art,0
kim created a nervous work of art and kim created a mealy work of art,flora didn t create a mealy work of art,0
jackie created a poor work of art and jackie created a victorious work of art,jackie didn t create a poor work of art,1
brandy created a purple work of art and brandy created a wrong work of art,clinton didn t create a wrong work of art,0
jane created a hallowed work of art and jane created a shapely work of art,jane didn t create a muscular work of art,0
jordan created a scary work of art and jordan created a fit work of art,jordan didn t create a scary work of art,1
david created a defeated work of art and david created a jolly work of art,david didn t create a defeated work of art,1
ronnie created a famous work of art and ronnie created a thankful work of art,ronnie didn t create a famous work of art,1
virgil created a helpless work of art and virgil created a defeated work of art,virgil didn t create a helpless work of art,1
cecilia created a red work of art and cecilia created a scary work of art,cecilia didn t create a calm work of art,0
glen created a scruffy work of art and glen created a clumsy work of art,zachary didn t create a clumsy work of art,0
kathy created a helpful work of art and kathy created a nice work of art,kathy didn t create a helpful work of art,1
terry created a defeated work of art and terry created a silly work of art,sean didn t create a defeated work of art,0
ben created a rich work of art and ben created a glamorous work of art,julia didn t create a rich work of art,0
ryan created a red work of art and ryan created a plain work of art,ken didn t create a plain work of art,0
james created a famous work of art and james created a brave work of art,mattie didn t create a famous work of art,0
jon created a magnificent work of art and jon created an embarrassed work of art,jon didn t create a magnificent work of art,1
sonya created a mango work of art and sonya created an odd work of art,sonya didn t create an unsightly work of art,0
vincent created an ugly work of art and vincent created a lively work of art,bonnie didn t create an ugly work of art,0
rafael created a red work of art and rafael created a stocky work of art,rafael didn t create a red work of art,1
martha created an angry work of art and martha created a gentle work of art,martha didn t create an angry work of art,1
priscilla created a glamorous work of art and priscilla created an ugly work of art,priscilla didn t create a glamorous work of art,1
nicole created a wrong work of art and nicole created a magnificent work of art,nicole didn t create a wrong work of art,1
charlotte created an unimportant work of art and charlotte created an agreeable work of art,vanessa didn t create an unimportant work of art,0
ray created a rich work of art and ray created a dazzling work of art,ray didn t create a nice work of art,0
veronica created a thankful work of art and veronica created a wonderful work of art,marie didn t create a wonderful work of art,0
pearl created a yellow work of art and pearl created a helpful work of art,pearl didn t create a yellow work of art,1
justin created a magnificent work of art and justin created a victorious work of art,regina didn t create a victorious work of art,0
joanna created a poor work of art and joanna created a wrong work of art,joanna didn t create an obedient work of art,0
ken created a tender work of art and ken created a plain work of art,ken didn t create a tender work of art,1
eva created a purple work of art and eva created a skinny work of art,mae didn t create a skinny work of art,0
melinda created an unkempt work of art and melinda created an ashy work of art,allan didn t create an ashy work of art,0
howard created a delightful work of art and howard created an easy work of art,howard didn t create a chubby work of art,0
caroline created a white work of art and caroline created a plain work of art,caroline didn t create a white work of art,1
gertrude created a glamorous work of art and gertrude created a pitiful work of art,gertrude didn t create an agreeable work of art,0
stephanie created a white work of art and stephanie created an ugly work of art,norma didn t create a white work of art,0
rosemary created an angry work of art and rosemary created an unkempt work of art,rosemary didn t create a proud work of art,0
verna created a muscular work of art and verna created a zealous work of art,verna didn t create a muscular work of art,1
francis created a silly work of art and francis created a polite work of art,francis didn t create a silly work of art,1
lucille created a helpless work of art and lucille created a mango work of art,rosie didn t create a helpless work of art,0
douglas created a bewildered work of art and douglas created a scary work of art,douglas didn t create a bewildered work of art,1
elmer created a shy work of art and elmer created a zealous work of art,belinda didn t create a zealous work of art,0
alan created an inexpensive work of art and alan created a calm work of art,molly didn t create a calm work of art,0
alexander created an ugly work of art and alexander created a magnificent work of art,alex didn t create an ugly work of art,0
donna created a jealous work of art and donna created an icy work of art,geraldine didn t create a jealous work of art,0
betty created a short work of art and betty created a gorgeous work of art,betty didn t create a white work of art,0
craig created an angry work of art and craig created a mysterious work of art,craig didn t create an angry work of art,1
florence created a chubby work of art and florence created a white work of art,florence didn t create a skinny work of art,0
dana created a long work of art and dana created a jealous work of art,dana didn t create a long work of art,1
wendy created an icy work of art and wendy created an aggressive work of art,wendy didn t create a faithful work of art,0
willie created a repulsive work of art and willie created a clean work of art,willie didn t create a repulsive work of art,1
seth created an aggressive work of art and seth created a clumsy work of art,seth didn t create an aggressive work of art,1
calvin created an elegant work of art and calvin created a nervous work of art,calvin didn t create an inexpensive work of art,0
misty created a happy work of art and misty created a white work of art,misty didn t create a happy work of art,1
anita created a fit work of art and anita created a gentle work of art,anita didn t create a fit work of art,1
annie created an elegant work of art and annie created a long work of art,annie didn t create an elegant work of art,1
sam created a victorious work of art and sam created a witty work of art,sam didn t create a victorious work of art,1
michael created a helpful work of art and michael created a mysterious work of art,michael didn t create a helpful work of art,1
jenny created a tender work of art and jenny created a black work of art,iris didn t create a tender work of art,0
kimberly created a witty work of art and kimberly created a fierce work of art,angie didn t create a witty work of art,0
shane created a wrong work of art and shane created a drab work of art,shane didn t create an obnoxious work of art,0
tammy created a scary work of art and tammy created a gentle work of art,tammy didn t create a scary work of art,1
angel created a happy work of art and angel created a helpful work of art,angel didn t create a happy work of art,1
faye created an ugly work of art and faye created a powerful work of art,faye didn t create an ugly work of art,1
alfredo created an inexpensive work of art and alfredo created a gorgeous work of art,jane didn t create a gorgeous work of art,0
minnie created an obnoxious work of art and minnie created an unsightly work of art,minnie didn t create an obnoxious work of art,1
charles created an eager work of art and charles created an aggressive work of art,darlene didn t create an aggressive work of art,0
raul created a faithful work of art and raul created a green work of art,raul didn t create a faithful work of art,1
jack created a plain work of art and jack created a powerful work of art,jack didn t create a plain work of art,1
toni created a brave work of art and toni created an eager work of art,toni didn t create a brave work of art,1
lloyd created a famous work of art and lloyd created a fit work of art,lloyd didn t create a famous work of art,1
caroline created a repulsive work of art and caroline created a long work of art,herman didn t create a long work of art,0
bradley created a jolly work of art and bradley created a gray work of art,bradley didn t create a jolly work of art,1
veronica created a mango work of art and veronica created a zealous work of art,alan didn t create a mango work of art,0
wade created a hallowed work of art and wade created an unimportant work of art,wade didn t create a hallowed work of art,1
clifton created a short work of art and clifton created a happy work of art,marcia didn t create a short work of art,0
peggy created an odd work of art and peggy created a glamorous work of art,peggy didn t create a dazzling work of art,0
christine created a zealous work of art and christine created a dazzling work of art,jaime didn t create a zealous work of art,0
martha created an attractive work of art and martha created a scary work of art,ada didn t create a scary work of art,0
victoria created a bald work of art and victoria created a gorgeous work of art,victoria didn t create a bald work of art,1
maurice created a thoughtless work of art and maurice created a fancy work of art,edgar didn t create a fancy work of art,0
mary created a blue work of art and mary created an easy work of art,mary didn t create an ashy work of art,0
stanley created an eager work of art and stanley created a handsome work of art,kristi didn t create a handsome work of art,0
danielle created an alive work of art and danielle created a thoughtless work of art,nathaniel didn t create an alive work of art,0
michelle created a fierce work of art and michelle created an ambitious work of art,michelle didn t create an angry work of art,0
irene created a skinny work of art and irene created a chubby work of art,irene didn t create a skinny work of art,1
maggie created a kind work of art and maggie created a thoughtless work of art,felix didn t create a kind work of art,0
erik created a careful work of art and erik created a kind work of art,erik didn t create a careful work of art,1
tamara created a helpless work of art and tamara created an unkempt work of art,tamara didn t create an obedient work of art,0
darren created a wonderful work of art and darren created an angry work of art,darren didn t create a wonderful work of art,1
dennis created a plain work of art and dennis created an easy work of art,tim didn t create an easy work of art,0
rose created a thankful work of art and rose created a scruffy work of art,rose didn t create a thankful work of art,1
leo created a clumsy work of art and leo created an agreeable work of art,willard didn t create a clumsy work of art,0
maryann created an agreeable work of art and maryann created a long work of art,calvin didn t create an agreeable work of art,0
judy created a short work of art and judy created a mango work of art,robert didn t create a short work of art,0
gerald created an obnoxious work of art and gerald created a chubby work of art,gerald didn t create an obnoxious work of art,1
erica created an uninterested work of art and erica created a short work of art,erica didn t create an uninterested work of art,1
ian created a happy work of art and ian created a shy work of art,willard didn t create a happy work of art,0
vincent created a skinny work of art and vincent created a jolly work of art,vincent didn t create a skinny work of art,1
john created a bewildered work of art and john created a long work of art,john didn t create a bewildered work of art,1
cheryl created an obedient work of art and cheryl created an unkempt work of art,cheryl didn t create a lively work of art,0
allan created an unsightly work of art and allan created a panicky work of art,clarence didn t create an unsightly work of art,0
dwight created an itchy work of art and dwight created an unimportant work of art,antonio didn t create an unimportant work of art,0
lance created an ugly work of art and lance created an obedient work of art,lance didn t create an easy work of art,0
frank created a thoughtless work of art and frank created a defeated work of art,frank didn t create a thoughtless work of art,1
holly created a handsome work of art and holly created a hallowed work of art,holly didn t create a handsome work of art,1
marilyn created an unkempt work of art and marilyn created a white work of art,barbara didn t create a white work of art,0
phillip created a mango work of art and phillip created an orange work of art,phillip didn t create a mango work of art,1
everett created an easy work of art and everett created a panicky work of art,everett didn t create a thoughtless work of art,0
joyce created a lively work of art and joyce created a zealous work of art,joyce didn t create a lively work of art,1
michelle created a blue work of art and michelle created a shapely work of art,michelle didn t create a blue work of art,1
esther created a handsome work of art and esther created a blue work of art,fannie didn t create a handsome work of art,0
maxine created a better work of art and maxine created a mysterious work of art,maxine didn t create a better work of art,1
maryann created a lazy work of art and maryann created an icy work of art,maryann didn t create a lazy work of art,1
bill created a quaint work of art and bill created a zealous work of art,tiffany didn t create a zealous work of art,0
william created a famous work of art and william created a thoughtless work of art,william didn t create a famous work of art,1
benjamin created a fancy work of art and benjamin created a poor work of art,benjamin didn t create a fancy work of art,1
erik created an embarrassed work of art and erik created a wrong work of art,janie didn t create an embarrassed work of art,0
lewis created a famous work of art and lewis created an ugly work of art,shelley didn t create an ugly work of art,0
danny created a plump work of art and danny created a wrong work of art,danny didn t create a plump work of art,1
kristi created a wonderful work of art and kristi created an eager work of art,ana didn t create a wonderful work of art,0
daryl created a lemon work of art and daryl created a helpless work of art,daryl didn t create an uninterested work of art,0
catherine created a scary work of art and catherine created a mysterious work of art,catherine didn t create a scary work of art,1
sheila created an angry work of art and sheila created an orange work of art,sheila didn t create an angry work of art,1
clara created a careful work of art and clara created a yellow work of art,clara didn t create a careful work of art,1
ronnie created an itchy work of art and ronnie created a lemon work of art,ronnie didn t create an itchy work of art,1
micheal created a gray work of art and micheal created an easy work of art,joanne didn t create a gray work of art,0
melinda created a gentle work of art and melinda created an eager work of art,maureen didn t create a gentle work of art,0
don created a lemon work of art and don created a salmon work of art,don didn t create a lemon work of art,1
terry created a jolly work of art and terry created a dead work of art,francisco didn t create a jolly work of art,0
pedro created an inexpensive work of art and pedro created an icy work of art,freddie didn t create an inexpensive work of art,0
peter created an attractive work of art and peter created a happy work of art,stephen didn t create a happy work of art,0
cynthia created a gray work of art and cynthia created an obedient work of art,cynthia didn t create a jolly work of art,0
yolanda created a defeated work of art and yolanda created a gray work of art,claude didn t create a gray work of art,0
albert created a vast work of art and albert created a gorgeous work of art,albert didn t create a vast work of art,1
janice created a powerful work of art and janice created a gifted work of art,sidney didn t create a powerful work of art,0
bradley created an obedient work of art and bradley created a panicky work of art,mike didn t create a panicky work of art,0
charlotte created a thoughtless work of art and charlotte created a white work of art,charlotte didn t create a thoughtless work of art,1
dan created a fancy work of art and dan created a clumsy work of art,paula didn t create a clumsy work of art,0
joel created a bald work of art and joel created a mealy work of art,joel didn t create a blue work of art,0
lynda created a mysterious work of art and lynda created a muscular work of art,lynda didn t create a panicky work of art,0
leroy created a black work of art and leroy created a silly work of art,leroy didn t create a black work of art,1
bryan created a scruffy work of art and bryan created a fancy work of art,bryan didn t create a lazy work of art,0
