sentence1,sentence2,label
cody has traveled to reghin and chad has traveled to giurgiu,troy didn t travel to giurgiu,1
nellie went to tulcea and sandy went to bucharest,troy didn t go to bucharest,1
ida has visited cluj napoca and sandy has visited bucharest,donna didn t visit reghin,0
amber has visited turda and sandy has visited turda,manuel didn t visit turda,0
jodi has visited slatina and sandy has visited oradea,carrie didn t visit oradea,1
erin has traveled to bucharest and sandy has traveled to slobozia,lynda didn t travel to slobozia,1
brandy has visited dej and sandy has visited dej,jonathan didn t visit tulcea,0
carl went to slobozia and isaac went to slobozia,tammy didn t go to slobozia,1
lori has traveled to mangalia and howard has traveled to mangalia,daryl didn t travel to mangalia,1
blanche went to slatina and sandy went to slatina,rose didn t go to slatina,0
bobbie has traveled to vaslui and chad has traveled to giurgiu,paula didn t travel to vaslui,1
glen went to deva and clinton went to deva,mabel didn t go to deva,1
brandy has visited dej and howard has visited craiova,angie didn t visit hunedoara,0
ida went to cluj napoca and sandy went to bucharest,gloria didn t go to cluj napoca,1
nelson went to giurgiu and isaac went to giurgiu,bradley didn t go to timisoara,0
judith went to reghin and clinton went to reghin,shirley didn t go to reghin,0
lydia has visited reghin and sandy has visited reghin,wallace didn t visit reghin,1
kathryn went to craiova and sandy went to lugoj,nina didn t go to timisoara,0
lillian went to timisoara and sandy went to slatina,kathryn didn t go to oradea,0
isaac has visited slatina and sandy has visited slatina,francis didn t visit slatina,1
kathryn has visited hunedoara and sandy has visited hunedoara,juan didn t visit hunedoara,0
ida has visited turda and sandy has visited bucharest,calvin didn t visit turda,1
bobbie has traveled to deva and clinton has traveled to reghin,joann didn t travel to reghin,1
glen has traveled to deva and sandy has traveled to deva,sue didn t travel to deva,1
nathan has traveled to lugoj and sandy has traveled to lugoj,gail didn t travel to deva,0
alison has visited arad and sandy has visited lugoj,lydia didn t visit lugoj,0
cody went to craiova and sandy went to timisoara,vernon didn t go to craiova,0
glen has traveled to deva and sandy has traveled to turda,julio didn t travel to turda,0
carl has traveled to baia mare and jimmy has traveled to baia mare,viola didn t travel to baia mare,0
alison went to reghin and sandy went to arad,alfred didn t go to arad,0
lori has traveled to mangalia and howard has traveled to mangalia,molly didn t travel to mangalia,1
brandy has traveled to hunedoara and sandy has traveled to bucharest,christy didn t travel to blaj,0
cody went to reghin and howard went to craiova,ramon didn t go to reghin,1
lynn has traveled to turda and chad has traveled to turda,erica didn t travel to turda,0
kathryn has traveled to hunedoara and francis has traveled to hunedoara,casey didn t travel to hunedoara,1
kathryn has visited baia mare and sandy has visited dej,gerald didn t visit dej,1
sheryl has visited cluj napoca and sandy has visited cluj napoca,nellie didn t visit cluj napoca,1
glen went to deva and sandy went to dej,laurie didn t go to reghin,0
judith went to blaj and isaac went to blaj,alfred didn t go to blaj,1
lynn has traveled to turda and chad has traveled to turda,clifford didn t travel to turda,0
erin has visited bucharest and sandy has visited bucharest,willie didn t visit bucharest,1
amber has visited turda and sandy has visited turda,sarah didn t visit turda,1
kathryn went to baia mare and sandy went to lugoj,lynda didn t go to bucharest,0
lillian has visited timisoara and sandy has visited arad,clayton didn t visit arad,1
bobbie has visited oradea and sandy has visited reghin,margaret didn t visit reghin,0
kathryn went to hunedoara and sandy went to deva,judy didn t go to deva,0
lori has traveled to mangalia and howard has traveled to mangalia,melody didn t travel to mangalia,0
carl went to mangalia and sandy went to arad,harvey didn t go to arad,0
bobbie has traveled to turda and howard has traveled to craiova,toni didn t travel to turda,0
carl went to baia mare and sandy went to baia mare,cora didn t go to baia mare,1
ruth has traveled to lugoj and chad has traveled to giurgiu,kim didn t travel to blaj,0
sam has traveled to slobozia and sandy has traveled to arad,carla didn t travel to slobozia,1
alison went to vaslui and sandy went to vaslui,willard didn t go to vaslui,0
glen has traveled to deva and sandy has traveled to deva,dolores didn t travel to deva,1
lydia has visited reghin and sandy has visited reghin,guadalupe didn t visit reghin,1
isaac has traveled to reghin and sandy has traveled to dej,isabel didn t travel to craiova,0
stephanie went to lugoj and sandy went to bucharest,kathy didn t go to slobozia,0
erin has visited bucharest and sandy has visited bucharest,leroy didn t visit bucharest,0
ida has visited turda and sandy has visited lugoj,molly didn t visit lugoj,1
glen went to slobozia and sandy went to vaslui,kenneth didn t go to slobozia,1
sheryl has visited cluj napoca and howard has visited mangalia,tammy didn t visit baia mare,0
kathryn has visited hunedoara and sandy has visited vaslui,samantha didn t visit hunedoara,1
kathryn has visited hunedoara and sandy has visited hunedoara,joyce didn t visit hunedoara,1
ruth has traveled to lugoj and sandy has traveled to slatina,melody didn t travel to slatina,1
bobbie has visited vaslui and sandy has visited giurgiu,beverly didn t visit vaslui,1
bobbie has visited vaslui and sandy has visited vaslui,fannie didn t visit craiova,0
carl has traveled to slobozia and chad has traveled to slobozia,kristina didn t travel to slobozia,0
lillian went to timisoara and sandy went to timisoara,lorraine didn t go to slatina,0
isaac has traveled to slobozia and chad has traveled to slobozia,darren didn t travel to slobozia,1
sarah has visited craiova and howard has visited craiova,clara didn t visit craiova,1
carl went to baia mare and howard went to mangalia,raymond didn t go to mangalia,1
ida has visited cluj napoca and sandy has visited deva,gertrude didn t visit deva,1
nelson went to giurgiu and isaac went to giurgiu,ray didn t go to slobozia,0
mae has traveled to craiova and howard has traveled to craiova,johnny didn t travel to bucharest,0
lillian went to timisoara and sandy went to timisoara,morris didn t go to timisoara,1
judith went to reghin and sandy went to dej,genevieve didn t go to baia mare,0
judith went to blaj and sandy went to oradea,erin didn t go to oradea,1
megan has visited blaj and sandy has visited blaj,kathleen didn t visit blaj,1
sheryl has visited slobozia and sandy has visited hunedoara,stephen didn t visit hunedoara,1
kathryn went to hunedoara and sandy went to hunedoara,patrick didn t go to hunedoara,1
brandy has traveled to dej and sandy has traveled to hunedoara,maggie didn t travel to hunedoara,1
alison went to slatina and sandy went to lugoj,luis didn t go to bucharest,0
sheryl has visited cluj napoca and sandy has visited cluj napoca,marion didn t visit cluj napoca,0
mitchell went to craiova and howard went to craiova,luz didn t go to dej,0
ruth has visited lugoj and sandy has visited timisoara,tammy didn t visit timisoara,1
pauline went to tulcea and sandy went to bucharest,kay didn t go to tulcea,1
glen has traveled to deva and sandy has traveled to deva,bernice didn t travel to deva,1
isaac has visited slatina and sandy has visited slatina,stella didn t visit slobozia,0
lillian has visited timisoara and sandy has visited arad,brandi didn t visit arad,1
sheryl has traveled to cluj napoca and sandy has traveled to cluj napoca,jesus didn t travel to cluj napoca,0
bobbie has visited vaslui and sandy has visited vaslui,mattie didn t visit vaslui,1
ida has traveled to bucharest and sandy has traveled to arad,marie didn t travel to bucharest,0
bobbie has traveled to vaslui and sandy has traveled to vaslui,randall didn t travel to vaslui,1
sarah has traveled to craiova and sandy has traveled to tulcea,ralph didn t travel to tulcea,1
blanche has traveled to deva and sandy has traveled to oradea,tony didn t travel to oradea,1
ida has traveled to cluj napoca and sandy has traveled to lugoj,glenda didn t travel to giurgiu,0
brandy has visited oradea and sandy has visited dej,rosie didn t visit oradea,1
ida went to cluj napoca and sandy went to bucharest,carmen didn t go to cluj napoca,1
blanche went to oradea and sandy went to slatina,miriam didn t go to slatina,1
sarah has visited craiova and sandy has visited reghin,don didn t visit timisoara,0
alison has visited arad and chad has visited giurgiu,bernard didn t visit arad,0
pauline went to vaslui and howard went to craiova,harvey didn t go to craiova,1
lillian has traveled to timisoara and sandy has traveled to timisoara,todd didn t travel to timisoara,1
ruth has visited lugoj and sandy has visited cluj napoca,nora didn t visit lugoj,1
alison went to vaslui and sandy went to vaslui,amber didn t go to vaslui,0
lillian has visited timisoara and sandy has visited timisoara,carol didn t visit reghin,0
erin has visited bucharest and sandy has visited bucharest,ida didn t visit bucharest,1
sarah has visited craiova and howard has visited craiova,francis didn t visit craiova,0
lillian has traveled to slobozia and sandy has traveled to hunedoara,ruth didn t travel to slobozia,1
kathryn went to tulcea and clinton went to reghin,sergio didn t go to reghin,1
ida has visited bucharest and sandy has visited lugoj,rosa didn t visit lugoj,1
sarah has visited craiova and sandy has visited bucharest,cecil didn t visit craiova,1
mike has visited reghin and jimmy has visited baia mare,janie didn t visit baia mare,1
brandy has traveled to giurgiu and sandy has traveled to timisoara,miriam didn t travel to timisoara,1
natalie has traveled to cluj napoca and sandy has traveled to oradea,viola didn t travel to cluj napoca,0
kathryn has visited hunedoara and sandy has visited hunedoara,hilda didn t visit hunedoara,1
penny has traveled to giurgiu and sandy has traveled to hunedoara,pamela didn t travel to giurgiu,1
carl has traveled to giurgiu and jimmy has traveled to baia mare,zachary didn t travel to giurgiu,1
carl has traveled to giurgiu and sandy has traveled to slobozia,joshua didn t travel to lugoj,0
kathryn went to hunedoara and clinton went to hunedoara,marilyn didn t go to hunedoara,0
blanche went to oradea and sandy went to blaj,evelyn didn t go to blaj,1
carl went to mangalia and sandy went to turda,angela didn t go to mangalia,0
cody has traveled to reghin and sandy has traveled to hunedoara,brandy didn t travel to reghin,1
carl has traveled to giurgiu and jimmy has traveled to baia mare,matthew didn t travel to giurgiu,0
brandy has traveled to giurgiu and chad has traveled to giurgiu,jeanne didn t travel to giurgiu,0
cody went to craiova and sandy went to vaslui,henry didn t go to craiova,1
blanche has traveled to oradea and sandy has traveled to cluj napoca,leona didn t travel to tulcea,0
glen went to dej and sandy went to slatina,jonathan didn t go to slatina,0
glen went to deva and sandy went to deva,ryan didn t go to deva,1
lillian went to timisoara and sandy went to tulcea,nellie didn t go to tulcea,1
christina has traveled to oradea and sandy has traveled to slobozia,catherine didn t travel to tulcea,0
judith went to reghin and sandy went to dej,mitchell didn t go to dej,0
erin has visited bucharest and sandy has visited bucharest,judy didn t visit bucharest,0
ruth has visited giurgiu and sandy has visited turda,glenda didn t visit giurgiu,1
amanda went to oradea and clinton went to reghin,amanda didn t go to oradea,1
lillian has visited timisoara and sandy has visited timisoara,bobby didn t visit timisoara,1
bobbie has traveled to turda and sandy has traveled to slobozia,lauren didn t travel to slobozia,1
kathryn has visited hunedoara and sandy has visited hunedoara,gertrude didn t visit hunedoara,0
alison has visited arad and sandy has visited arad,roberto didn t visit arad,1
lillian has traveled to dej and sandy has traveled to vaslui,sheila didn t travel to dej,1
lillian has visited timisoara and sandy has visited slatina,marc didn t visit timisoara,0
bobbie has traveled to mangalia and sandy has traveled to vaslui,lance didn t travel to vaslui,1
brandy has traveled to dej and sandy has traveled to dej,andrew didn t travel to dej,1
erin has traveled to bucharest and chad has traveled to giurgiu,marvin didn t travel to bucharest,1
lillian went to timisoara and sandy went to timisoara,lauren didn t go to timisoara,0
brandy has traveled to dej and sandy has traveled to dej,shelley didn t travel to dej,0
ruth has visited giurgiu and sandy has visited giurgiu,natalie didn t visit giurgiu,1
lillian has traveled to tulcea and sandy has traveled to tulcea,mae didn t travel to tulcea,1
alison has traveled to arad and chad has traveled to giurgiu,lewis didn t travel to arad,1
lillian has traveled to tulcea and howard has traveled to craiova,arthur didn t travel to tulcea,0
glen went to deva and sandy went to slatina,eunice didn t go to deva,1
glen has traveled to deva and sandy has traveled to deva,susan didn t travel to mangalia,0
blanche went to bucharest and sandy went to bucharest,debbie didn t go to timisoara,0
lillian has traveled to timisoara and sandy has traveled to oradea,mary didn t travel to timisoara,1
glen went to slobozia and sandy went to vaslui,ben didn t go to vaslui,1
carl has visited mangalia and sandy has visited dej,salvador didn t visit cluj napoca,0
erin has visited slobozia and sandy has visited slobozia,geneva didn t visit arad,0
lillian has visited timisoara and sandy has visited blaj,kristina didn t visit blaj,0
bobbie has traveled to vaslui and chad has traveled to giurgiu,stephanie didn t travel to giurgiu,0
amber has visited turda and sandy has visited turda,allan didn t visit turda,1
cecilia has visited hunedoara and sandy has visited bucharest,ben didn t visit hunedoara,1
alison went to lugoj and sandy went to lugoj,doris didn t go to reghin,0
alison has traveled to arad and sandy has traveled to slobozia,jimmie didn t travel to slobozia,1
lillian has traveled to slatina and sandy has traveled to vaslui,nicole didn t travel to slatina,1
blanche went to oradea and sandy went to tulcea,laurie didn t go to tulcea,1
jackie went to turda and sandy went to bucharest,rosie didn t go to bucharest,0
erin has visited bucharest and jimmy has visited baia mare,kenneth didn t visit baia mare,1
glen went to arad and isaac went to giurgiu,florence didn t go to arad,1
megan has visited blaj and sandy has visited blaj,lillie didn t visit bucharest,0
nelson went to giurgiu and isaac went to giurgiu,peter didn t go to giurgiu,0
judith went to reghin and clinton went to reghin,gregory didn t go to reghin,1
nathan has traveled to lugoj and sandy has traveled to lugoj,miriam didn t travel to vaslui,0
ida has visited bucharest and sandy has visited cluj napoca,gene didn t visit bucharest,1
ruth has visited giurgiu and sandy has visited giurgiu,oscar didn t visit giurgiu,1
isaac has traveled to slobozia and chad has traveled to slobozia,jamie didn t travel to slobozia,0
kathryn has traveled to hunedoara and sandy has traveled to arad,rene didn t travel to arad,1
bobbie has traveled to vaslui and sandy has traveled to vaslui,kristin didn t travel to vaslui,1
kathryn has traveled to oradea and jimmy has traveled to baia mare,pearl didn t travel to oradea,1
blanche has traveled to oradea and howard has traveled to mangalia,cody didn t travel to mangalia,1
lydia has visited reghin and sandy has visited reghin,claude didn t visit reghin,0
erin has visited bucharest and chad has visited giurgiu,johnnie didn t visit bucharest,1
brandy has visited dej and sandy has visited dej,donald didn t visit dej,0
blanche went to oradea and sandy went to tulcea,tom didn t go to tulcea,0
lillian has traveled to slatina and sandy has traveled to vaslui,molly didn t travel to vaslui,1
lillian has visited slatina and sandy has visited slatina,carl didn t visit slatina,0
jennie has traveled to blaj and sandy has traveled to blaj,monica didn t travel to blaj,1
pauline went to giurgiu and sandy went to arad,arlene didn t go to giurgiu,1
lillian has traveled to timisoara and sandy has traveled to timisoara,sabrina didn t travel to timisoara,1
megan has visited blaj and sandy has visited blaj,gertrude didn t visit cluj napoca,0
carl went to bucharest and sandy went to baia mare,delores didn t go to bucharest,0
bobbie has traveled to vaslui and sandy has traveled to vaslui,harry didn t travel to vaslui,1
erin has visited slobozia and sandy has visited arad,harold didn t visit slobozia,0
kathryn has visited hunedoara and sandy has visited turda,alicia didn t visit cluj napoca,0
ida has visited cluj napoca and sandy has visited bucharest,chris didn t visit cluj napoca,1
lillian went to tulcea and sandy went to deva,jesse didn t go to baia mare,0
lillian has visited timisoara and sandy has visited deva,jesse didn t visit arad,0
brandy has traveled to dej and howard has traveled to craiova,howard didn t travel to giurgiu,0
glen went to dej and sandy went to deva,bonnie didn t go to deva,0
sheryl went to cluj napoca and sandy went to cluj napoca,dwight didn t go to cluj napoca,1
jodi went to slatina and sandy went to cluj napoca,harvey didn t go to cluj napoca,0
erin has visited slobozia and sandy has visited tulcea,scott didn t visit tulcea,0
bobbie has visited slobozia and sandy has visited turda,howard didn t visit slobozia,0
alison went to slatina and clinton went to reghin,janice didn t go to oradea,0
kathryn went to cluj napoca and sandy went to timisoara,ashley didn t go to timisoara,1
glen has traveled to deva and sandy has traveled to deva,eunice didn t travel to deva,1
alison went to arad and sandy went to lugoj,geneva didn t go to deva,0
lillian has visited timisoara and howard has visited mangalia,willie didn t visit timisoara,1
erin has visited tulcea and sandy has visited tulcea,roger didn t visit tulcea,1
lillian has visited timisoara and sandy has visited oradea,philip didn t visit oradea,1
alison has traveled to arad and sandy has traveled to arad,eileen didn t travel to arad,1
jackie has traveled to turda and sandy has traveled to bucharest,clara didn t travel to bucharest,0
amber has visited turda and sandy has visited turda,leroy didn t visit turda,0
ida has visited bucharest and howard has visited mangalia,john didn t visit turda,0
carl went to cluj napoca and sandy went to baia mare,carl didn t go to deva,0
lori went to tulcea and sandy went to tulcea,april didn t go to tulcea,1
javier has traveled to cluj napoca and sandy has traveled to blaj,kristine didn t travel to blaj,1
blanche has traveled to bucharest and sandy has traveled to bucharest,warren didn t travel to bucharest,1
sarah has visited craiova and howard has visited craiova,crystal didn t visit dej,0
glen has traveled to deva and sandy has traveled to deva,mary didn t travel to lugoj,0
carl has traveled to baia mare and sandy has traveled to arad,alma didn t travel to giurgiu,0
blanche has traveled to oradea and sandy has traveled to oradea,emily didn t travel to oradea,1
sarah has visited craiova and howard has visited craiova,raul didn t visit craiova,1
blanche has traveled to bucharest and howard has traveled to bucharest,angie didn t travel to bucharest,1
pauline went to turda and sandy went to arad,ron didn t go to turda,1
lillian has traveled to tulcea and sandy has traveled to tulcea,violet didn t travel to tulcea,0
alison went to arad and sandy went to arad,gordon didn t go to slobozia,0
lillian has visited timisoara and sandy has visited timisoara,michael didn t visit bucharest,0
alison has traveled to arad and sandy has traveled to arad,candice didn t travel to arad,1
nellie went to tulcea and sandy went to arad,felix didn t go to baia mare,0
lillian has visited timisoara and sandy has visited giurgiu,kristy didn t visit timisoara,1
sheryl went to cluj napoca and sandy went to cluj napoca,jordan didn t go to cluj napoca,1
isaac has visited slatina and sandy has visited slatina,tracy didn t visit slatina,1
isaac has visited slatina and sandy has visited slatina,daryl didn t visit slatina,0
ruth has traveled to lugoj and clinton has traveled to reghin,elmer didn t travel to giurgiu,0
lydia has traveled to reghin and sandy has traveled to slatina,sandy didn t travel to giurgiu,0
carl went to slobozia and clinton went to reghin,jack didn t go to slobozia,1
lillian has visited timisoara and sandy has visited oradea,gail didn t visit oradea,1
glen went to deva and sandy went to bucharest,katie didn t go to deva,1
erin has traveled to slobozia and sandy has traveled to bucharest,elizabeth didn t travel to bucharest,1
erin has visited tulcea and sandy has visited tulcea,kenneth didn t visit tulcea,0
cody went to craiova and sandy went to blaj,wilma didn t go to blaj,0
sheryl has traveled to cluj napoca and howard has traveled to mangalia,rose didn t travel to cluj napoca,0
lillian has visited tulcea and sandy has visited slatina,ruth didn t visit bucharest,0
cody went to craiova and sandy went to dej,shannon didn t go to dej,1
pauline has visited giurgiu and sandy has visited bucharest,bryan didn t visit giurgiu,1
carl has traveled to baia mare and jimmy has traveled to baia mare,seth didn t travel to baia mare,1
glen has traveled to deva and howard has traveled to mangalia,victoria didn t travel to bucharest,0
carl went to baia mare and sandy went to slobozia,esther didn t go to reghin,0
alison has visited arad and sandy has visited dej,kristine didn t visit dej,0
mike has visited tulcea and jimmy has visited baia mare,victoria didn t visit tulcea,1
sheryl has visited cluj napoca and sandy has visited hunedoara,andre didn t visit cluj napoca,1
carl has traveled to baia mare and jimmy has traveled to baia mare,guadalupe didn t travel to baia mare,1
alison went to arad and sandy went to baia mare,edward didn t go to baia mare,1
ida has visited cluj napoca and sandy has visited dej,gladys didn t visit dej,1
ruth has visited lugoj and sandy has visited arad,todd didn t visit arad,0
alison has traveled to arad and sandy has traveled to arad,elmer didn t travel to turda,0
carl went to oradea and sandy went to baia mare,heidi didn t go to baia mare,1
cody went to craiova and sandy went to oradea,andy didn t go to oradea,1
sheryl has traveled to cluj napoca and sandy has traveled to cluj napoca,corey didn t travel to cluj napoca,1
carl went to slobozia and isaac went to slobozia,nicole didn t go to slobozia,0
alison went to vaslui and sandy went to slobozia,cory didn t go to vaslui,1
kathryn went to cluj napoca and isaac went to giurgiu,alicia didn t go to cluj napoca,1
ida went to bucharest and howard went to craiova,juanita didn t go to bucharest,0
erin has visited bucharest and sandy has visited bucharest,travis didn t visit bucharest,1
bobbie has traveled to turda and sandy has traveled to slobozia,duane didn t travel to turda,1
megan has visited blaj and sandy has visited tulcea,connie didn t visit blaj,0
lillian went to timisoara and sandy went to baia mare,ruth didn t go to bucharest,0
carl went to mangalia and howard went to mangalia,isabel didn t go to mangalia,0
cody has traveled to blaj and howard has traveled to craiova,rodney didn t travel to turda,0
carl has visited baia mare and jimmy has visited baia mare,shane didn t visit baia mare,1
sarah has traveled to craiova and howard has traveled to mangalia,erica didn t travel to craiova,0
jennie has traveled to blaj and sandy has traveled to blaj,clinton didn t travel to blaj,1
kathryn has visited hunedoara and sandy has visited slatina,iris didn t visit slatina,1
amber has visited turda and sandy has visited turda,agnes didn t visit turda,1
blanche has traveled to oradea and sandy has traveled to oradea,heather didn t travel to oradea,1
sarah has visited craiova and sandy has visited cluj napoca,yvonne didn t visit cluj napoca,1
blanche has traveled to oradea and sandy has traveled to oradea,dora didn t travel to oradea,0
dean has traveled to reghin and clinton has traveled to reghin,roberta didn t travel to turda,0
mae has traveled to craiova and sandy has traveled to bucharest,fernando didn t travel to bucharest,1
brandy has visited dej and sandy has visited hunedoara,dora didn t visit hunedoara,0
lydia has visited mangalia and howard has visited mangalia,seth didn t visit mangalia,0
bobbie has visited oradea and sandy has visited vaslui,kristen didn t visit vaslui,1
carl has traveled to slobozia and chad has traveled to slobozia,edgar didn t travel to slobozia,1
kathryn has traveled to hunedoara and francis has traveled to hunedoara,edgar didn t travel to hunedoara,1
bobbie has visited turda and sandy has visited dej,allan didn t visit turda,0
alison has traveled to arad and sandy has traveled to arad,guy didn t travel to arad,1
carl has traveled to slobozia and chad has traveled to slobozia,carrie didn t travel to slatina,0
kathryn went to hunedoara and clinton went to hunedoara,pedro didn t go to craiova,0
carl has visited baia mare and jimmy has visited baia mare,harry didn t visit baia mare,0
brandy has traveled to turda and sandy has traveled to blaj,candice didn t travel to turda,0
cody has traveled to blaj and howard has traveled to craiova,ruben didn t travel to blaj,0
ida went to bucharest and clinton went to reghin,patsy didn t go to bucharest,0
diane has visited deva and sandy has visited deva,willard didn t visit dej,0
lillian has traveled to tulcea and sandy has traveled to turda,roberto didn t travel to bucharest,0
brandy has visited giurgiu and sandy has visited dej,rachel didn t visit giurgiu,0
brandy has visited dej and sandy has visited dej,stephanie didn t visit dej,1
judith went to reghin and clinton went to reghin,danielle didn t go to reghin,1
ruth has visited giurgiu and sandy has visited giurgiu,grace didn t visit giurgiu,0
mike has visited arad and sandy has visited slatina,deanna didn t visit mangalia,0
kathryn went to baia mare and sandy went to slatina,neil didn t go to slatina,0
cody has traveled to blaj and sandy has traveled to deva,marjorie didn t travel to lugoj,0
kathryn has traveled to hunedoara and sandy has traveled to oradea,francis didn t travel to oradea,1
blanche went to slatina and sandy went to slatina,darryl didn t go to slatina,1
ruth has visited giurgiu and sandy has visited giurgiu,daryl didn t visit giurgiu,1
carl went to slobozia and isaac went to slobozia,troy didn t go to arad,0
nathan has traveled to lugoj and sandy has traveled to lugoj,madeline didn t travel to lugoj,1
glen went to slobozia and sandy went to cluj napoca,gary didn t go to cluj napoca,0
myrtle went to turda and clinton went to turda,ronnie didn t go to giurgiu,0
kathryn has traveled to hunedoara and francis has traveled to hunedoara,amelia didn t travel to hunedoara,1
bobbie has traveled to vaslui and sandy has traveled to hunedoara,martha didn t travel to hunedoara,0
blanche went to bucharest and sandy went to bucharest,sandy didn t go to bucharest,0
brandy has traveled to giurgiu and chad has traveled to giurgiu,gregory didn t travel to giurgiu,1
brandy has visited dej and sandy has visited dej,kent didn t visit dej,1
alison went to vaslui and sandy went to hunedoara,brett didn t go to lugoj,0
carl has traveled to slobozia and chad has traveled to slobozia,kristin didn t travel to slobozia,0
blanche went to slatina and sandy went to slatina,claude didn t go to bucharest,0
carl went to baia mare and sandy went to baia mare,delores didn t go to baia mare,1
myrtle went to turda and clinton went to turda,randy didn t go to turda,0
ida went to bucharest and howard went to craiova,frederick didn t go to reghin,0
clifford has traveled to baia mare and sandy has traveled to tulcea,marc didn t travel to baia mare,1
lillian has traveled to turda and sandy has traveled to hunedoara,felicia didn t travel to hunedoara,1
bobbie has visited vaslui and sandy has visited vaslui,jennifer didn t visit vaslui,0
ruth has visited giurgiu and sandy has visited giurgiu,arthur didn t visit giurgiu,0
nathan has traveled to lugoj and sandy has traveled to lugoj,clyde didn t travel to lugoj,1
kathryn has visited hunedoara and sandy has visited cluj napoca,samuel didn t visit slobozia,0
bobbie has traveled to cluj napoca and clinton has traveled to reghin,sara didn t travel to reghin,1
sheryl has traveled to cluj napoca and sandy has traveled to cluj napoca,laura didn t travel to cluj napoca,0
bobbie has visited baia mare and clinton has visited reghin,patsy didn t visit baia mare,0
carl has traveled to baia mare and jimmy has traveled to baia mare,melinda didn t travel to baia mare,1
ida has visited bucharest and sandy has visited turda,ken didn t visit dej,0
bobbie has visited vaslui and sandy has visited reghin,troy didn t visit vaslui,0
judith went to blaj and sandy went to cluj napoca,chester didn t go to oradea,0
blanche went to slatina and sandy went to slatina,patricia didn t go to slatina,0
lillian has traveled to timisoara and sandy has traveled to timisoara,charles didn t travel to slobozia,0
sheryl went to cluj napoca and sandy went to cluj napoca,max didn t go to cluj napoca,1
tyrone has visited oradea and sandy has visited oradea,donna didn t visit mangalia,0
erin has visited bucharest and chad has visited giurgiu,lloyd didn t visit giurgiu,1
blanche has traveled to bucharest and howard has traveled to bucharest,catherine didn t travel to bucharest,0
kathryn has traveled to oradea and jimmy has traveled to baia mare,lillie didn t travel to dej,0
erin has visited bucharest and jimmy has visited baia mare,joanne didn t visit baia mare,1
judith went to blaj and sandy went to vaslui,johnny didn t go to slobozia,0
bobbie has visited mangalia and sandy has visited deva,april didn t visit deva,0
lori has traveled to mangalia and chad has traveled to giurgiu,bob didn t travel to giurgiu,1
lillian went to timisoara and sandy went to timisoara,miguel didn t go to bucharest,0
blanche has traveled to oradea and sandy has traveled to oradea,tyrone didn t travel to oradea,1
mike has visited baia mare and sandy has visited slobozia,enrique didn t visit cluj napoca,0
erin has traveled to bucharest and sandy has traveled to bucharest,max didn t travel to bucharest,0
mae has traveled to craiova and howard has traveled to craiova,andre didn t travel to craiova,0
glen went to deva and clinton went to reghin,heidi didn t go to reghin,1
carl went to baia mare and sandy went to baia mare,russell didn t go to baia mare,0
alison has traveled to arad and sandy has traveled to bucharest,sylvia didn t travel to bucharest,1
alison has visited arad and sandy has visited arad,julia didn t visit arad,0
lillian has visited timisoara and sandy has visited reghin,samuel didn t visit bucharest,0
glen has traveled to deva and sandy has traveled to deva,lorraine didn t travel to deva,1
judith went to reghin and clinton went to reghin,javier didn t go to reghin,0
lillie has traveled to oradea and howard has traveled to craiova,ralph didn t travel to craiova,0
carl has traveled to baia mare and jimmy has traveled to baia mare,clinton didn t travel to baia mare,0
glen went to dej and sandy went to dej,renee didn t go to dej,1
isaac has traveled to slatina and sandy has traveled to slatina,roger didn t travel to slatina,0
alison went to vaslui and sandy went to vaslui,lois didn t go to vaslui,0
glen went to arad and sandy went to hunedoara,stacy didn t go to dej,0
blanche has traveled to oradea and sandy has traveled to turda,perry didn t travel to oradea,1
alison went to arad and sandy went to arad,dwayne didn t go to arad,1
bobbie has visited vaslui and sandy has visited vaslui,lindsey didn t visit vaslui,0
brandy has visited dej and sandy has visited bucharest,marie didn t visit bucharest,1
alison went to lugoj and sandy went to lugoj,eva didn t go to lugoj,0
ida has traveled to bucharest and howard has traveled to craiova,vickie didn t travel to craiova,1
erin has visited bucharest and sandy has visited tulcea,beatrice didn t visit bucharest,1
lori has traveled to mangalia and howard has traveled to mangalia,luis didn t travel to mangalia,1
ida went to turda and sandy went to blaj,laurie didn t go to turda,1
mae has traveled to craiova and sandy has traveled to bucharest,alan didn t travel to dej,0
lori went to tulcea and sandy went to tulcea,clifford didn t go to tulcea,1
lynn has traveled to turda and chad has traveled to turda,shirley didn t travel to turda,1
blanche went to slatina and sandy went to slatina,margaret didn t go to slatina,1
alison has visited arad and sandy has visited arad,tracy didn t visit arad,1
blanche went to bucharest and sandy went to bucharest,naomi didn t go to bucharest,0
cody went to slobozia and howard went to craiova,earl didn t go to oradea,0
cody has traveled to reghin and howard has traveled to craiova,andrew didn t travel to craiova,1
mitchell went to craiova and howard went to craiova,katherine didn t go to craiova,0
blanche has traveled to bucharest and sandy has traveled to bucharest,lillie didn t travel to bucharest,1
lillian has traveled to tulcea and sandy has traveled to tulcea,beulah didn t travel to slobozia,0
bobbie has visited vaslui and sandy has visited bucharest,leroy didn t visit vaslui,1
kathryn has traveled to hunedoara and sandy has traveled to turda,lula didn t travel to reghin,0
blanche has traveled to bucharest and sandy has traveled to bucharest,kathryn didn t travel to bucharest,1
lori has traveled to mangalia and howard has traveled to mangalia,mike didn t travel to mangalia,0
