sentence1,sentence2,label
Sara is happy and Donna is hallowed, Sara is not hallowed,0
Denise and Toni have visited Oradea,Erica didn't visit Oradea,0
Ben created an orange and rich work of art, Ben didn't create an orange work of art,1
Natasha and Katrina have traveled to Baia Mare,Jesus didn't travel to Baia Mare,0
Harry created a faithful and salmon work of art, Harry didn't create a faithful work of art,1
Curtis went to Craiova and Timisoara,Curtis didn't go to Craiova,1
Phyllis created a mysterious and green work of art, Lula didn't create a green work of art,0
"Amelia, who is a judge, saw a dog chasing a cat","Amelia, who is a engineer, didn't saw a dog chasing a cat",0
Eddie is hallowed and Patricia is poor, Patricia is not poor,1
Carol and Glenda have visited Tulcea,Glenda didn't visit Tulcea,1
"Russell, who is a lawyer, visit Dennis","Russell, Manuel's father, didn't visit Dennis",0
Amelia has traveled to Tulcea and Vaslui,Amelia didn't travel to Mangalia,0
Maxine heard me and ate breakfast,Christina didn't eat breakfast,0
Calvin and Jose have visited Slatina,Vickie didn't visit Slatina,0
Jane created a silly and calm work of art, Jane didn't create a silly work of art,1
Brenda and Francisco have traveled to Lugoj,Brenda didn't travel to Cluj-Napoca,0
Roland is calm and Marcia is agreeable, Roland is not calm,1
Anna created a glamorous and mango work of art, Anna didn't create a gray work of art,0
Zachary is thankful and Nora is wonderful, Charlene is wrong,0
Janice and Flora have traveled to Blaj,Janice didn't travel to Blaj,1
"Armando, who is a nurse, bought the new Marvel movie from the Russo Brothers","Armando, who is a journalist, didn't buy the new Marvel movie from the Russo Brothers",0
Casey saw a boy running from a red bus with a new engine,Casey didn't saw a boy running from Carole's car,0
Eileen blew it when he didn't invest in Amazon and put Felicia in charge,April didn't blow it when he didn't invest in Amazon,0
Candice kept Jeremy's secret from me and held him close,Candice didn't hold him close,1
Florence is lively and Patsy is better, Florence is not better,0
Harry blew me off and cut himself,Melissa didn't blow me off,0
Dustin is zealous and Ida is jolly, Dustin is not zealous,1
Isaac has visited Slobozia and Tulcea,Kenneth didn't visit Slobozia,0
Mathew created a powerful and short work of art, Gary didn't create a short work of art,0
Clayton and Sylvia have visited Mangalia,Lindsey didn't visit Mangalia,0
Kristine has visited Turda and Reghin,Kristine didn't visit Turda,1
Kristi came at night and flew to Craiova,Kristi didn't come at night,1
Jeffrey and Johnnie went to Slobozia,Jeffrey didn't go to Tulcea,0
"Carrie, who is a carpenter, bought the new Marvel movie from the Russo Brothers",Carrie isn't a carpenter,1
"Maria, who is a cleaner, bought a pizza",Maria isn't a cleaner,1
Barbara went to Blaj and Vaslui,Barbara didn't go to Cluj-Napoca,0
Clarence thought I was helping Keith and fell off,Kathryn didn't fall off,0
Willard fought me and fell in love with Ruth,Willard didn't fall in love with Ruth,1
Lucille is uninterested and Norman is hallowed, Norman is not hallowed,1
Julio created an uninterested and eager work of art, Julio didn't create an uninterested work of art,1
Stephen is nice and Joanne is proud, Stephen is not nice,1
Stephanie thought Tracey was going to die and rode the horse,Darren didn't think Tracey was going to die,0
Candice saw a girl running from a bus going to Mangalia,Candice didn't saw a girl running,1
Melvin created an itchy and powerful work of art, Melvin didn't create an itchy work of art,1
Courtney wore a ashy hat and drove the truck to Melinda's house,Ken didn't wear a ashy hat,0
Clarence is wonderful and Rick is victorious, Clarence is not wonderful,1
"Phillip, who is a cop, visit Juan",Phillip isn't a cop,1
Wanda went to Bucharest and Turda,Wanda didn't go to Bucharest,1
Gwendolyn has visited Cluj-Napoca and Oradea,Gwendolyn didn't visit Cluj-Napoca,1
Daisy has traveled to Lugoj and Baia Mare,Daisy didn't travel to Lugoj,1
Jacob is tender and Travis is clever, Travis is not clever,1
Javier lent me some money and caught a lemon fish,Javier didn't beat us a lot,0
Stephanie read the book about spiders and fell to the floor,Stephanie didn't read the book about spiders,1
Terry understood what I said and sang a nice song,Terry didn't understand what I said,1
Arlene created a long and short work of art, Arlene didn't create a long work of art,1
Gilbert paid me and came at noon,Gilbert didn't bring me out of Nellie's house,0
Harold drew ahead of the other runners and slept for one day,Harold didn't fly to Baia Mare,0
Leonard taught middle school science and sang a nice song,Thomas didn't teach middle school science,0
"Terrence, who is a plumber, visit Harriet","Terrence, Jessie's father, didn't visit Harriet",0
Amber saw Velma driving in Reghin,Amber didn't saw Velma driving Ashley's bicycle,0
Lance is kind and Tammy is polite, Lance is not kind,1
Michael created a jealous and proud work of art, Michael didn't create a jealous work of art,1
"Morris, who is a fireman, saw a dog chasing a cat","Morris, who is a tailor, didn't saw a dog chasing a cat",0
Tamara created a clean and wrong work of art, Jared didn't create a clean work of art,0
Franklin is agreeable and Kathleen is hallowed, Franklin is not hallowed,0
Velma went to Blaj and Giurgiu,Velma didn't go to Vaslui,0
Natasha created an odd and mysterious work of art, Natasha didn't create an odd work of art,1
Anita laid his hands on him and sent me a note,Felix didn't lay his hands on him,0
Joyce created a wonderful and clumsy work of art, Margie didn't create a wonderful work of art,0
Suzanne created a dead and jolly work of art, Suzanne didn't create a dead work of art,1
"Mario, who is a tailor, visit Kent",Mario didn't visit Kent,1
Brad created a faithful and unkempt work of art, Beverly didn't create a faithful work of art,0
Vivian is silly and Manuel is brave, Marcia is gifted,0
Lawrence created a fancy and red work of art, Lawrence didn't create a fancy work of art,1
Bobby is tender and Lucy is powerful, Lucy is not powerful,1
Edna saw a girl driving an electric green bicycle,Edna didn't saw a girl driving Lester's new Tesla Roadster,0
Betty created a nice and nervous work of art, Sherri didn't create a nice work of art,0
Laurie created an agreeable and thankful work of art, Fannie didn't create a thankful work of art,0
Stella made coffee and won the game,Stella didn't take the footage,0
Vivian is agreeable and Nathaniel is obedient, Carl is not tender,0
"Robert, who is a vet, bought a cup of coffee","Robert, who is a carpenter, didn't buy a cup of coffee",0
Ella caught a black fish and brought me out of Brandy's house,Ella didn't leave Barcelona for Vaslui,0
Ramona created a scruffy and panicky work of art, Ramona didn't create a scruffy work of art,1
"Andre, who is a bartender, saw the car crash",Andre didn't saw the car crash,1
Ann and Arlene have visited Lugoj,Arlene didn't visit Lugoj,1
Anthony saw a girl running from a ashy bus,Anthony didn't saw a girl running from a parade car,0
Arlene spent all my money and caught a green fish,Arlene didn't spend all my money,1
Keith is proud and Lynda is polite, Ida is not wrong,0
Sandy went to Slobozia and Cluj-Napoca,Sandy didn't go to Slobozia,1
Derek created an important and plain work of art, Derek didn't create a gentle work of art,0
Constance began laughing and understood what I said,Kyle didn't understand what I said,0
Eunice is faithful and Evelyn is jolly, Eunice is not faithful,1
"Franklin, who is a electrician, bought a Chilean wine","Franklin, who is a butcher, didn't buy a Chilean wine",0
Jeffery spent all my money and burned some calories,Jeffery didn't spend all my money,1
Lena saw a boy running from a salmon bus with a new engine,Lena didn't saw a boy running from Kristy's car,0
"James, who is a cop, visit Lena","James, Bobbie's father, didn't visit Lena",0
Velma has visited Giurgiu and Vaslui,Velma didn't visit Hunedoara,0
"Lance, who is a technician, saw the new Marvel movie from the Russo Brothers","Lance, who is a vet, didn't saw the new Marvel movie from the Russo Brothers",0
"Nelson, who is a nurse, bought the new Tesla Roadster","Nelson, who is a journalist, didn't buy the new Tesla Roadster",0
Gail went to Bucharest and Tulcea,Gail didn't go to Blaj,0
"Scott, who is a nurse, saw the new Tesla Roadster","Scott, Raymond's father, didn't saw the new Tesla Roadster",0
Janet is witty and Kenneth is obedient, Nina is mushy,0
Paula went to Dej and Craiova,Derrick didn't go to Craiova,0
Ann is witty and Sabrina is witty, Ann is not witty,1
Marilyn and Sharon have traveled to Deva,Marilyn didn't travel to Deva,1
Kyle has traveled to Giurgiu and Bucharest,Brittany didn't travel to Giurgiu,0
Herbert is brave and Viola is kind, Herbert is not brave,1
Lee cut my hair and hurt her,Kimberly didn't hurt her,0
Yolanda hung up on me and lent me Mae's icy bicycle,Yolanda didn't hang up on me,1
Stanley and Patrick have visited Bucharest,Patrick didn't visit Bucharest,1
Jenny ate a pizza and taught middle school science,Clyde didn't teach middle school science,0
Eunice began screaming and bent the rules of the soccer game,Gordon didn't bend the rules of the soccer game,0
Lillian blew me off and paid her,Lillian didn't choose this way of life,0
Lisa and Dennis have traveled to Deva,Casey didn't travel to Deva,0
Jamie has traveled to Craiova and Timisoara,Jamie didn't travel to Deva,0
Brent went to Giurgiu and Lugoj,Brent didn't go to Baia Mare,0
Valerie is silly and Billie is faithful, Valerie is not silly,1
George and Ronnie have visited Slatina,George didn't visit Baia Mare,0
Irene created a grumpy and nervous work of art, Maxine didn't create a nervous work of art,0
Sherry is aggressive and Darryl is shy, Sherry is not shy,0
Alberto and Stacey went to Mangalia,Marcus didn't go to Mangalia,0
Carlos heard my voice and burned some calories,Carlos didn't burn some calories,1
Roland went to Bucharest and Oradea,Willard didn't go to Oradea,0
Michele saw Patricia running from a special recently built bus,Michele didn't saw Patricia running,1
Jerry created a short and beautiful work of art, Jerry didn't create a short work of art,1
Alfredo spoke to him about Deva and saw her,Lester didn't see her,0
Pamela drank a bottle of wine and spent all my money,Pamela didn't stand up to Jeremy,0
Beatrice bet on the wining horse and woke up,Beatrice didn't wake up,1
Leah is agreeable and Christian is inexpensive, Leah is not inexpensive,0
Megan is delightful and Gabriel is kind, Megan is not delightful,1
Joanna saw Stella running from a purple bus with a new engine,Joanna didn't saw Stella running,1
Gabriel created a kind and white work of art, Andy didn't create a kind work of art,0
Gregory is calm and Gordon is unimportant, Gordon is not calm,0
Angel is brave and Brandi is helpful, Angel is not helpful,0
Tonya created a mango and dead work of art, Tonya didn't create a green work of art,0
Byron is shy and Johnny is inexpensive, Johnny is not inexpensive,1
Victoria and Sherry have traveled to Tulcea,Harry didn't travel to Tulcea,0
"Glen, who is a engineer, bought a cup of coffee",Glen isn't a engineer,1
Ricky saw a girl running from a blue school bus,Ricky didn't saw a girl running,1
"Dwayne, who is a electrician, visit Rodney","Dwayne, Steve's father, didn't visit Rodney",0
Anne has traveled to Bucharest and Blaj,Anne didn't travel to Bucharest,1
"Anthony, who is a cleaner, visit Mike","Anthony, who is a fireman, didn't visit Mike",0
Sylvia caught a red fish and saw me,Brett didn't see me,0
Natasha has visited Baia Mare and Slobozia,Natasha didn't visit Slobozia,1
Terry and Elsie have visited Dej,Franklin didn't visit Dej,0
Marguerite is wonderful and Andy is inexpensive, Marguerite is not inexpensive,0
Frederick and Darren have visited Bucharest,Katherine didn't visit Bucharest,0
Julian and Marian have visited Hunedoara,Wade didn't visit Hunedoara,0
Dan and Julian have visited Slobozia,Julian didn't visit Slatina,0
Katrina bought a purple bicycle and drew ahead of the other runners,Katrina didn't buy a purple bicycle,1
Warren is poor and Manuel is easy, Manuel is not easy,1
Sally went to Craiova and Timisoara,Sally didn't go to Timisoara,1
"Chris, who is a secretary, saw the new Marvel movie from the Russo Brothers","Chris, Leroy's father, didn't saw the new Marvel movie from the Russo Brothers",0
Wesley is polite and Ella is lively, Mathew is not mushy,0
Jamie created a black and thoughtless work of art, Jamie didn't create a black work of art,1
Rhonda burned the flag and fell to the floor,Darryl didn't burn the flag,0
"Carmen, who is a baker, visit Dora","Carmen, Stella's mother, didn't visit Dora",0
Natalie is eager and Shane is agreeable, Natalie is not eager,1
Regina slept the night and was a lively person,Francisco wasn't a lively person,0
Bertha has visited Dej and Blaj,Lorraine didn't visit Blaj,0
Peggy is kind and Marion is victorious, Peggy is not kind,1
Dwight went to Deva and Slobozia,Norma didn't go to Deva,0
"Cynthia, who is a musician, visit Rosa","Cynthia, who is a scientist, didn't visit Rosa",0
Harvey is silly and Sonya is clever, Sonya is not silly,0
Brent saw a girl running from a icy car,Brent didn't saw a girl running from a yellow school bus,0
"Susie, who is a builder, saw the car crash","Susie, who is a cashier, didn't saw the car crash",0
Pearl has visited Deva and Dej,Johnnie didn't visit Dej,0
Marvin created a lazy and rich work of art, Mike didn't create a rich work of art,0
Anthony is rich and Brent is mealy, Brent is not mealy,1
Eileen is happy and Ben is polite, Carlos is not easy,0
Ben created a kind and mealy work of art, Ben didn't create a kind work of art,1
Clinton created a dazzling and embarrassed work of art, Clinton didn't create a dazzling work of art,1
Marlene is witty and Sonia is obedient, Marlene is not witty,1
Harold and Carolyn have traveled to Tulcea,Carolyn didn't travel to Tulcea,1
Deanna saw a girl driving a black car,Deanna didn't saw a girl driving an electric lemon bicycle,0
Rhonda is happy and Nelson is vast, Rhonda is not vast,0
"Bernard, who is a vet, saw a blue plane",Bernard isn't a vet,1
Felicia went to Reghin and Oradea,Felicia didn't go to Oradea,1
Roberta created a quaint and silly work of art, Roberta didn't create a quaint work of art,1
Terry is nice and Cathy is dead, Cathy is not nice,0
Bobby created a chubby and dazzling work of art, Bobby didn't create a chubby work of art,1
Toni saw a boy driving a mango bicycle,Toni didn't saw a boy driving in Cluj-Napoca,0
Darlene is agreeable and Lynda is eager, Philip is tender,0
Marjorie is jolly and Heather is kind, Don is inexpensive,0
"Martha, who is a cleaner, bought a japanese novel",Martha isn't a cleaner,1
"April, who is a lawyer, saw a dog chasing a cat","April, who is a nurse, didn't saw a dog chasing a cat",0
Antonio was the first in line and hurt me,Nathaniel didn't hurt me,0
Nancy created a handsome and jolly work of art, Gene didn't create a jolly work of art,0
Marion created a clever and witty work of art, Marion didn't create a clever work of art,1
Lorraine is nice and Barbara is gifted, Barbara is not nice,0
Christian created a fierce and magnificent work of art, Christian didn't create a fierce work of art,1
Timothy went to Tulcea and Mangalia,Timothy didn't go to Mangalia,1
Audrey fought me and became very important to me,Candice didn't fight me,0
"Emily, who is a dentist, saw a girl running",Emily isn't a dentist,1
Cora created a kind and short work of art, Dolores didn't create a kind work of art,0
Bruce cut himself and left me,Bruce didn't read a paper,0
Eduardo heard Natasha and held her close,Eduardo didn't hear Natasha,1
Dwight felt a strange and rode the horse,Dwight didn't hear Gordon,0
Loretta spent all my money and shut the door down,Loretta didn't shut the door down,1
Lola sang a nice song and got me lying,Lola didn't feel an outsider,0
Christina dreamed of the playing with Eleanor and forgave Opal,Christina didn't forgive Opal,1
"Maryann, who is a secretary, saw a strange add",Maryann isn't a secretary,1
Isabel is ambitious and Elmer is careful, Elmer is not ambitious,0
Tony left Barcelona for Dej and slept for one day,Charlene didn't sleep for one day,0
"Angela, who is a pilot, visit Nathan",Angela isn't a pilot,1
Beatrice created an uninterested and wrong work of art, Beatrice didn't create a delightful work of art,0
"Michele, who is a accountant, bought a Macbook","Michele, who is a journalist, didn't buy a Macbook",0
Tommy created a bewildered and beautiful work of art, Tommy didn't create a bewildered work of art,1
Mathew went to Lugoj and Reghin,Willie didn't go to Lugoj,0
Eugene has traveled to Craiova and Cluj-Napoca,Eugene didn't travel to Bucharest,0
Timothy created a plain and stocky work of art, Derrick didn't create a stocky work of art,0
Julio has visited Bucharest and Oradea,Armando didn't visit Bucharest,0
Vanessa is calm and Harold is happy, Audrey is better,0
Edna is polite and Edgar is mealy, Edgar is not polite,0
Jose saw Carl running from Belinda's car,Jose didn't saw Carl running,1
Rodney went to Craiova and Lugoj,Rodney didn't go to Slobozia,0
Robert created a kind and handsome work of art, Claudia didn't create a kind work of art,0
"Florence, who is a tailor, saw the new Tesla Roadster","Florence, Ramona's mother, didn't saw the new Tesla Roadster",0
"Gina, who is a secretary, visit Cheryl","Gina, who is a photographer, didn't visit Cheryl",0
Hazel is witty and Ian is aggressive, Hazel is not witty,1
Wallace is ambitious and Cindy is gifted, Wallace is not gifted,0
Andrea and Billie have visited Slobozia,Andrea didn't visit Baia Mare,0
Belinda is calm and Myrtle is jolly, Dan is not unimportant,0
Eleanor hid a smile and left me,Eleanor didn't meet him,0
Eleanor created a tender and gentle work of art, Barry didn't create a tender work of art,0
Veronica and Randall have visited Timisoara,Veronica didn't visit Timisoara,1
Jerry woke up and ate a pizza,Martha didn't wake up,0
Ronald is powerful and Hilda is important, Hilda is not important,1
Walter wore a salmon jacket and forgave me,Walter didn't wear a salmon jacket,1
Eleanor did it again and let this happen,Eleanor didn't make tea,0
Debra went to Lugoj and Bucharest,Debra didn't go to Bucharest,1
Dora and Mario have traveled to Oradea,Dora didn't travel to Oradea,1
Allan is happy and Kayla is witty, Cora is not poor,0
"Dustin, who is a painter, saw a girl running",Dustin didn't saw a girl running,1
Javier went to Baia Mare and Turda,Shawn didn't go to Baia Mare,0
John created a drab and pitiful work of art, John didn't create a drab work of art,1
Laura saw Ricky driving an electric purple bicycle,Laura didn't saw Ricky driving,1
Sergio is inexpensive and Marjorie is famous, Marjorie is not famous,1
Kristen created a tender and muscular work of art, Kristen didn't create a tender work of art,1
Ruby has traveled to Cluj-Napoca and Timisoara,Ruby didn't travel to Slobozia,0
"Elmer, who is a builder, saw the city mayor",Elmer didn't saw the city mayor,1
Everett created an agreeable and uptight work of art, Everett didn't create an agreeable work of art,1
Allan and Jordan have visited Craiova,Allan didn't visit Craiova,1
Julio laid his hands on him and was the first in line,Julio wasn't the first in line,1
Brandon saw a boy driving Mabel's new Tesla Roadster,Brandon didn't saw a boy driving a icy bicycle,0
Elmer has visited Dej and Lugoj,Elmer didn't visit Lugoj,1
Louis created a short and happy work of art, Louis didn't create a short work of art,1
Leslie is important and Jessie is uninterested, Jessie is not uninterested,1
Denise created a drab and attractive work of art, Denise didn't create a muscular work of art,0
Heather is rich and Arlene is unimportant, Arlene is not unimportant,1
Wade created a lively and fierce work of art, Wade didn't create a lively work of art,1
Hector became Wendy best friend and showed Eva's old photos,Hector didn't show Eva's old photos,1
Sandy has visited Timisoara and Reghin,Sandy didn't visit Timisoara,1
Walter is nice and Frances is wrong, Frances is not nice,0
Vanessa created a white and jolly work of art, Vanessa didn't create a white work of art,1
Isaac is silly and Clarence is aggressive, Isaac is not silly,1
Wanda fell to the floor and broke Priscilla's heart,Wanda didn't fall to the floor,1
Cynthia created a worried and delightful work of art, Monica didn't create a delightful work of art,0
Ross is brave and Ann is calm, Donna is not vast,0
Bruce created a lazy and ugly work of art, Bruce didn't create a lazy work of art,1
Lola created a handsome and powerful work of art, Lola didn't create a handsome work of art,1
Dolores hung up on me and wrote me about Eileen,Clayton didn't hang up on me,0
"Henry, who is a painter, saw the car crash","Henry, who is a judge, didn't saw the car crash",0
Jean has traveled to Craiova and Blaj,Jean didn't travel to Arad,0
Kayla saw a girl driving Walter's bicycle,Kayla didn't saw a girl driving Jaime's car,0
Alice stood in front of the crowd and hurt him,Thelma didn't hurt him,0
Geraldine read the book about spiders and ran from Barcelona to Cluj-Napoca,Geraldine didn't ring from Barcelona to Cluj-Napoca,1
Juana rode the buffalo and chose to live in Timisoara,Juana didn't take a summer job,0
Ricky created a gifted and ugly work of art, Ricky didn't create a gifted work of art,1
Marjorie is ambitious and Ricardo is lively, Marjorie is not ambitious,1
Georgia created a handsome and thoughtless work of art, Jimmie didn't create a thoughtless work of art,0
Amanda is calm and Johnnie is faithful, Ida is wrong,0
Pauline has traveled to Mangalia and Craiova,Pauline didn't travel to Tulcea,0
Jimmie won the soccer match and went to Glenda's house,Jimmie didn't go to Glenda's house,1
Tim has traveled to Arad and Cluj-Napoca,Tim didn't travel to Arad,1
Amber got the money and blew me off,Amber didn't blow me off,1
Harvey is agreeable and Daniel is lively, Dianne is not uninterested,0
"Christine, who is a doctor, visit Cathy",Christine isn't a doctor,1
"Kristy, who is a chef, visit Seth",Kristy isn't a chef,1
"Nora, who is a butcher, bought a pizza","Nora, Wanda's mother, didn't buy a pizza",0
Seth and Suzanne have visited Oradea,Suzanne didn't visit Oradea,1
Dwayne spent all my money and hurt him,Dwayne didn't wake up,0
Robin created a poor and easy work of art, Robin didn't create a poor work of art,1
Tyrone is witty and Alex is important, Tyrone is not important,0
"Glen, who is a technician, visit Jorge",Glen didn't visit Jorge,1
Brandy lost my computer and met me,Brandy didn't forgive Jamie,0
Elaine created a wonderful and ambitious work of art, Josephine didn't create an ambitious work of art,0
Julia went to Deva and Bucharest,Peggy didn't go to Deva,0
Christopher and Amanda have traveled to Arad,Gwendolyn didn't travel to Arad,0
Joan created an ugly and gorgeous work of art, Joan didn't create an ugly work of art,1
Darlene dreamed of running in Slatina and took the footage,Darlene didn't take the footage,1
Carmen ran into Mae and lent me some money,Carmen didn't ring into Mae,1
Mattie is poor and Tammy is mealy, Tammy is not mealy,1
Katherine created an important and green work of art, Jennifer didn't create an important work of art,0
Leslie is zealous and Terri is kind, Katie is easy,0
Betty saw a girl running from a gray bus,Betty didn't saw a girl running,1
Ricardo is aggressive and Misty is thankful, Kathy is not uninterested,0
Claude went to Micheal's house and showed Ralph's old photos,Claude didn't show Ralph's old photos,1
Marilyn built a computer and forgot about Clifton's past,Marilyn didn't throw everything out the window,0
Brandi grew up and began crying,Brandi didn't blow it,0
Rosa went to Giurgiu and Tulcea,Rosa didn't go to Slatina,0
Tyler said funny things and drank an orange juice,Leona didn't say funny things,0
Joel created a gentle and famous work of art, April didn't create a gentle work of art,0
"Peggy, who is a hairdresser, bought a japanese novel","Peggy, who is a secretary, didn't buy a japanese novel",0
Martin has traveled to Slatina and Oradea,Martin didn't travel to Baia Mare,0
Shannon sold Cynthia's bicycle and led me to Darryl's house,Wilma didn't sell Cynthia's bicycle,0
Stacy is kind and Emily is gentle, Deanna is not clever,0
Doris lost Jeffrey's lemon car and stood in front of the crowd,Doris didn't stand in front of the crowd,1
Isabel hung up on me and rode the buffalo,Edith didn't ride the buffalo,0
Ross created an aggressive and gorgeous work of art, Ross didn't create an aggressive work of art,1
Michael is aggressive and Jeffrey is delightful, Michael is not aggressive,1
Thomas created a mysterious and attractive work of art, Rafael didn't create a mysterious work of art,0
Amy is kind and Maria is polite, Amy is not kind,1
Larry and Derrick have visited Vaslui,Derrick didn't visit Lugoj,0
Gary has traveled to Cluj-Napoca and Baia Mare,Gary didn't travel to Baia Mare,1
Jeremy created an alive and odd work of art, Jeremy didn't create an alive work of art,1
Claude saw a boy running from Travis's car,Claude didn't saw a boy running,1
Ethel and Randall went to Bucharest,Bobbie didn't go to Bucharest,0
Isabel went to Cluj-Napoca and Deva,Isabel didn't go to Deva,1
Maria is better and Clayton is powerful, Clayton is not powerful,1
Jorge gave Inez a purple car and held me back,Jorge didn't break the record,0
Mathew led me to Bradley's house and became very important to me,Mathew didn't lead me to Bradley's house,1
Clifton created a victorious and flabby work of art, Clifton didn't create a victorious work of art,1
Sandy saw Audrey driving a purple car,Sandy didn't saw Audrey driving Darrell's car,0
Mitchell is nice and Chad is witty, Mitchell is not nice,1
Rosemary is agreeable and Adrian is dead, Rosemary is not dead,0
Kim brought me out of Karen's house and spoke to me,Kim didn't speak to me,1
Tiffany created a victorious and witty work of art, Javier didn't create a witty work of art,0
George saw Adam driving Jamie's bicycle,George didn't saw Adam driving an electric red bicycle,0
"Joan, who is a tailor, saw a dog chasing a cat","Joan, Bernice's mother, didn't saw a dog chasing a cat",0
Dave created a famous and silly work of art, Dave didn't create a famous work of art,1
Alicia saw a boy running from Theresa's car,Alicia didn't saw a boy running from a bus going to Lugoj,0
Neil created a thankful and obedient work of art, Neil didn't create a thankful work of art,1
Howard saw a girl driving Antoinette's bicycle,Howard didn't saw a girl driving,1
Jacob saw Leonard driving in Mangalia,Jacob didn't saw Leonard driving,1
Margaret is aggressive and Andre is obedient, Margaret is not aggressive,1
Charles and Katie went to Bucharest,Katie didn't go to Vaslui,0
Maryann created a mysterious and mushy work of art, Maryann didn't create a mysterious work of art,1
Iris went to Vaslui and Slobozia,Iris didn't go to Hunedoara,0
Jeremy created an obedient and wrong work of art, Jeremy didn't create an obedient work of art,1
Anna is thankful and Dave is victorious, Jon is wrong,0
Randall told me Eugene's secret and held me back,Lee didn't tell me Eugene's secret,0
Sarah is important and Miguel is uninterested, Miguel is not uninterested,1
Penny created an itchy and mysterious work of art, Penny didn't create an itchy work of art,1
Jamie went to Giurgiu and Bucharest,Jamie didn't go to Giurgiu,1
Marjorie created a scruffy and silly work of art, Marjorie didn't create a hallowed work of art,0
Bradley sang a nice song and won the game,Janet didn't sing a nice song,0
Tracey rode the buffalo and bet on the wining horse,Tracey didn't ride the buffalo,1
Jeffrey is faithful and Cora is lively, Erica is poor,0
Wade is poor and Bill is hallowed, Bill is not hallowed,1
"Kent, who is a plumber, visit Allan",Kent didn't visit Allan,1
Marvin created a salmon and thoughtless work of art, Marvin didn't create a victorious work of art,0
Darlene is better and Harold is gifted, Harold is not gifted,1
Stacey created a faithful and mealy work of art, Stacey didn't create a faithful work of art,1
Jan read the book about spiders and sold Mamie's house,Jan didn't bring me out of Carole's house,0
Donald and Alvin went to Deva,Kelly didn't go to Deva,0
Karl created an obedient and chubby work of art, Christy didn't create an obedient work of art,0
Jennie is better and Carolyn is clever, Carolyn is not clever,1
Allan went to Baia Mare and Vaslui,Allan didn't go to Baia Mare,1
"Terry, who is a vet, saw a strange add","Terry, Suzanne's mother, didn't saw a strange add",0
Patrick is kind and Ross is nice, Corey is not poor,0
Keith and Brandon have traveled to Dej,Brandon didn't travel to Dej,1
Jane created a shapely and mysterious work of art, Jane didn't create a shapely work of art,1
Connie created an orange and mushy work of art, Connie didn't create an orange work of art,1
Janie is eager and Kathy is nice, Janie is not eager,1
"Morris, who is a chef, bought a cup of coffee",Morris didn't buy a cup of coffee,1
Angel has visited Dej and Deva,Angel didn't visit Dej,1
"Dora, who is a musician, bought a Macbook","Dora, Grace's mother, didn't buy a Macbook",0
Marc created a mushy and aggressive work of art, Marc didn't create a mushy work of art,1
Julie is delightful and Irene is famous, Irene is not delightful,0
"Jimmie, who is a dentist, saw a blue plane",Jimmie isn't a dentist,1
Erika created an orange and careful work of art, Erika didn't create an orange work of art,1
Stephanie and Monique went to Mangalia,Stephanie didn't go to Mangalia,1
Nina went away and rode the buffalo,Eric didn't ride the buffalo,0
Theresa went to Hunedoara and Turda,Theresa didn't go to Hunedoara,1
Jimmie saw a girl running from a parade car,Jimmie didn't saw a girl running from a special recently built bus,0
Lorraine blew it when he didn't invest in Amazon and told me everything,Lorraine didn't tell me everything,1
Sue became Christine best friend and put the phone down,Sue didn't become Christine best friend,1
Gail created a red and elegant work of art, Ruth didn't create an elegant work of art,0
Greg created an uptight and elegant work of art, Greg didn't create a poor work of art,0
"Ella, who is a secretary, visit Miriam",Ella didn't visit Miriam,1
Vernon is agreeable and Bryan is kind, Vernon is not agreeable,1
"Leslie, who is a bartender, visit Marcia","Leslie, Bruce's father, didn't visit Marcia",0
Helen is silly and Marshall is jolly, Laurie is not gifted,0
Leah spent all my money and sat on the chair,Leah didn't sit on the chair,1
Monique lost the icy car in Craiova and wrote a song about the sky,Monique didn't lose the icy car in Craiova,1
Erik is happy and Monica is kind, Erik is not happy,1
Carrie went to Slatina and stood in front of the crowd,Carrie didn't go to Slatina,1
Jay flew to Blaj and ate breakfast,Jay didn't eat breakfast,1
Roy is silly and Kelly is witty, Roy is not silly,1
Margie found what I was looking for and caught a black fish,Margie didn't find what I was looking for,1
Juana has visited Slatina and Arad,Juana didn't visit Mangalia,0
"Claudia, who is a plumber, visit Kristen","Claudia, who is a musician, didn't visit Kristen",0
Roy put Sally in charge and woke up,Roy didn't put Sally in charge,1
Beverly has traveled to Giurgiu and Craiova,Beverly didn't travel to Timisoara,0
Brandi has visited Craiova and Craiova,George didn't visit Craiova,0
Phillip understood what Seth comment about Timisoara and forgave Mae,Phillip didn't forgive Mae,1
Katie went to Bucharest and Cluj-Napoca,Katie didn't go to Bucharest,1
"Franklin, who is a secretary, saw a blue plane","Franklin, Dana's father, didn't saw a blue plane",0
Marc bought a ashy car and wore a white hat,Marc didn't ride the buffalo,0
Amy created an easy and fancy work of art, Amy didn't create a hallowed work of art,0
Kathleen grew up and found what I was looking for,Kathleen didn't ride the horse,0
Lois created a wonderful and lively work of art, Lois didn't create a wonderful work of art,1
Rosie lent me Janice's gray bicycle and caught a black fish,Rosie didn't lend me Janice's gray bicycle,1
Nancy saw a girl driving a salmon bicycle,Nancy didn't saw a girl driving,1
Marvin went to Deva and Tulcea,Lindsey didn't go to Tulcea,0
