sentence1,sentence2,label
stephen will read a paper or stephen will swim out toward the red boat,stephen will not read a paper and stephen wil not swim out toward the red boat,1
Allen is beautiful or Marjorie is skinny, neither Allen is beautiful nor Marjorie is skinny,1
iceland is in the geopolitical position of uruguay or morocco is in the geopolitical position of uruguay,iceland isn t in the geopolitical position of uruguay,0
deborah s painting is embarrassed or deborah s painting is quaint,deborah s painting isn t embarrassed and deborah s painting isn t quaint,1
Myrtle is chubby or Sherry is zealous, Sherry is not zealous,0
Joann is scruffy or Gene is unsightly, Joann is not scruffy or Gene is not unsightly,0
Rebecca is delightful or Mitchell is unsightly, Mitchell is not unsightly,0
justin s painting is plump or justin s painting is silly,justin s painting isn t plump and justin s painting isn t silly,1
ken s painting is defeated or ken s painting is flabby,ken s painting isn t defeated,0
jason s painting is happy or jason s painting is odd,jason s painting is neither happy nor odd,1
tommy will forgive me or tommy will hurt me,teresa will neither forgive me nor hurt me,0
Carrie is pitiful or Janie is scruffy, neither Carrie is pitiful nor Janie is scruffy,1
saudi arabia got to the quarter finals last year or mexico got to the quarter finals last year,saudi arabia didn t get to the quarter finals last year,0
iran won the last world cup or belgium won the last world cup,iran didn t win the last world cup and belgium didn t win the last world cup,1
lori will meet her or lori will lead me to donald s house,lori will not meet her and lori wil not lead me to donald s house,1
danny will drink a beer or danny will build a computer,danny will not drink a beer and danny wil not build a computer,1
miguel s painting is gifted or miguel s painting is repulsive,miguel s painting is neither flabby nor repulsive,0
marguerite s painting is wrong or marguerite s painting is famous,marguerite s painting isn t wrong and marguerite s painting isn t famous,1
leonard s painting is important or leonard s painting is famous,leonard s painting is neither important nor famous,1
jennie will put the phone down or jennie will grow up,jennie will neither put the phone down nor grow up,1
ida s painting is faithful or ida s painting is mango,samuel s painting is neither faithful nor mango,0
daniel went to blaj or daniel went to vaslui,daniel didn t go to blaj and daniel didn t go to vaslui,1
annie s painting is flabby or annie s painting is mealy,jorge s painting is neither flabby nor mealy,0
renee will keep allan s secret from me or renee will lend me janie s icy bicycle,renee will neither keep allan s secret from me nor feel an outsider,0
Tara is dazzling or Wanda is angry, Tara is not dazzling or Wanda is not angry,0
marie will buy a red car or marie will sleep the night,marie will neither do some good work nor sleep the night,0
Paul is gorgeous or Ruth is brave, Paul is not gorgeous and Ruth is not brave,1
betty will wake up or betty will hold her close,betty will not wake up and betty wil not hold her close,1
ashley will sing a pop song or ashley will keep saying this was crazy,ashley will not sing a pop song and ashley wil not keep saying this was crazy,1
francisco s painting is drab or francisco s painting is agreeable,francisco s painting isn t drab and francisco s painting isn t agreeable,1
max will know jennie s secret or max will beat cody out of dollars,max will not know jennie s secret and max wil not beat cody out of dollars,1
marlene will sell julia s house or marlene will know nicholas s secret,marlene will neither sell julia s house nor know nicholas s secret,1
renee will wear a purple jacket or renee will shut the door down,renee will not wear a purple jacket and renee wil not shut the door down,1
Katherine is attractive or Colleen is dazzling, neither Katherine is attractive nor Colleen is dazzling,1
angela s painting is calm or angela s painting is flabby,angela s painting isn t flabby,0
jimmie will drink a beer or jimmie will lose sylvia s salmon car,jimmie will not drink a beer,0
marguerite s painting is itchy or marguerite s painting is purple,marguerite s painting is neither itchy nor purple,1
margaret s painting is beautiful or margaret s painting is salmon,margaret s painting isn t beautiful and margaret s painting isn t salmon,1
Kent is pitiful or Guadalupe is clumsy, Kent is not pitiful or Guadalupe is not clumsy,0
jill s painting is zealous or jill s painting is kind,jill s painting isn t zealous,0
chris went to oradea or chris went to bucharest,chris didn t go to oradea and chris didn t go to bucharest,1
Maggie is clumsy or Leah is unsightly, Maggie is not clumsy,0
jason has visited bucharest or jason has visited turda,jason visited neither cluj napoca nor turda,0
micheal s painting is chubby or micheal s painting is plump,micheal s painting isn t chubby and micheal s painting isn t plump,1
ruben will know about us or ruben will lend me michael s white bicycle,ruben will neither know about us nor lend me michael s white bicycle,1
Ronald is quaint or Marshall is attractive, neither Ronald is quaint nor Marshall is attractive,1
england is in the geopolitical position of spain or mexico is in the geopolitical position of spain,neither england nor mexico are in the geopolitical position of spain,1
costa rica is in the geopolitical position of serbia or germany is in the geopolitical position of serbia,costa rica isn t in the geopolitical position of serbia and germany isn t in the geopolitical position of serbia,1
Warren is plain or Bernard is magnificent, Bernard is not magnificent,0
Justin is short or Tracy is thoughtless, Justin is not short or Tracy is not thoughtless,0
Isabel is obnoxious or Sherry is repulsive, Sherry is not repulsive,0
iceland is in the geopolitical position of belgium or colombia is in the geopolitical position of belgium,neither iceland nor colombia are in the geopolitical position of belgium,1
June is clean or Arlene is elegant, June is not clean and Arlene is not elegant,1
natasha will catch a red fish or natasha will write me about shane,natasha will neither catch a red fish nor write me about shane,1
saudi arabia got to the quarter finals last year or france got to the quarter finals last year,saudi arabia didn t get to the quarter finals last year,0
jacob s painting is panicky or jacob s painting is chubby,jacob s painting isn t panicky and jacob s painting isn t chubby,1
Becky is lazy or Salvador is uptight, Salvador is not uptight,0
ronald s painting is handsome or ronald s painting is important,ronald s painting is neither handsome nor important,1
philip will fight me or philip will teach georgia about songwriting,edward will neither fight me nor teach georgia about songwriting,0
marian s painting is lazy or marian s painting is lively,marian s painting is neither tender nor lively,0
steven s painting is tender or steven s painting is stocky,steven s painting is neither tender nor stocky,1
luis will draw ahead of the other runners or luis will fly to timisoara,luis will not draw ahead of the other runners and luis wil not fly to timisoara,1
terrence went to dej or terrence went to turda,terrence went to neither giurgiu nor turda,0
clyde s painting is lazy or clyde s painting is fit,clyde s painting isn t fit,0
Bertha is delightful or Terry is stocky, Bertha is not delightful and Terry is not stocky,1
Gwendolyn is mysterious or Stacey is thankful, neither Gwendolyn is mysterious nor Stacey is thankful,1
yvette s painting is ashy or yvette s painting is flabby,jean s painting is neither ashy nor flabby,0
Betty is itchy or Vincent is silly, Betty is not itchy and Vincent is not silly,1
timothy s painting is careful or timothy s painting is lazy,karl s painting is neither careful nor lazy,0
olga s painting is wonderful or olga s painting is brave,olga s painting is neither wonderful nor brave,1
colleen has visited dej or colleen has visited bucharest,colleen visited neither mangalia nor bucharest,0
frances s painting is bewildered or frances s painting is scruffy,frances s painting isn t bewildered and frances s painting isn t scruffy,1
Betty is scruffy or Juana is obedient, neither Betty is scruffy nor Juana is obedient,1
kay s painting is lemon or kay s painting is purple,kay s painting isn t lemon,0
peru is in the geopolitical position of mexico or belgium is in the geopolitical position of mexico,neither australia nor peru are in the geopolitical position of mexico,0
rene went to blaj or rene went to vaslui,rene went to neither craiova nor vaslui,0
costa rica won the last world cup or egypt won the last world cup,neither costa rica nor egypt won the last world cup,1
emma s painting is helpless or emma s painting is delightful,emma s painting isn t helpless and emma s painting isn t delightful,1
marion will understand what lena comment about craiova or marion will grow up,marion will not understand what lena comment about craiova and marion wil not grow up,1
gerald will wear a yellow hat or gerald will drink a beer,gerald will not wear a yellow hat and gerald wil not drink a beer,1
denmark got to the quarter finals last year or sweden got to the quarter finals last year,neither denmark nor belgium got to the quarter finals last year,0
Danielle is jealous or Alma is unsightly, Danielle is not jealous,0
colombia won the last world cup or russia won the last world cup,russia didn t win the last world cup,0
margie will send me a letter or margie will ring into theresa,margie will not send me a letter and margie wil not ring into theresa,1
peru won the last world cup or england won the last world cup,peru didn t win the last world cup and england didn t win the last world cup,1
harry went to craiova or harry went to slobozia,harry didn t go to craiova and harry didn t go to slobozia,1
alfred s painting is poor or alfred s painting is nice,alfred s painting isn t poor,0
naomi s painting is dazzling or naomi s painting is easy,shirley s painting is neither dazzling nor easy,0
Joseph is victorious or Dave is pitiful, Joseph is not victorious or Dave is not pitiful,0
leon s painting is grumpy or leon s painting is thoughtless,leon s painting is neither shy nor thoughtless,0
arnold will ring from barcelona to dej or arnold will get me lying,arnold will not ring from barcelona to dej,0
michael s painting is shapely or michael s painting is brave,michael s painting is neither shapely nor shy,0
frederick has traveled to vaslui or frederick has traveled to arad,louise traveled to neither vaslui nor arad,0
Peggy is happy or Agnes is long, Peggy is not happy or Agnes is not long,0
valerie s painting is worried or valerie s painting is obedient,valerie s painting isn t obedient,0
france got to the quarter finals last year or morocco got to the quarter finals last year,france didn t get to the quarter finals last year,0
bradley has visited reghin or bradley has visited dej,bradley didn t visit dej,0
Maurice is zealous or Yvette is helpless, Yvette is not helpless,0
jordan has traveled to craiova or jordan has traveled to slobozia,mark traveled to neither craiova nor slobozia,0
Antoinette is angry or Luz is gorgeous, neither Antoinette is angry nor Luz is gorgeous,1
tim will burn the flag or tim will understand what kay comment about bucharest,tim will not burn the flag,0
yvette s painting is thankful or yvette s painting is magnificent,yvette s painting isn t magnificent,0
Marie is embarrassed or Ron is magnificent, Marie is not embarrassed and Ron is not magnificent,1
uruguay is in the geopolitical position of panama or morocco is in the geopolitical position of panama,uruguay isn t in the geopolitical position of panama and morocco isn t in the geopolitical position of panama,1
megan will write me about neil or megan will teach hector about songwriting,megan will neither lay his hands on her nor teach hector about songwriting,0
fred went to reghin or fred went to mangalia,fred didn t go to reghin,0
england got to the quarter finals last year or brazil got to the quarter finals last year,england didn t get to the quarter finals last year and brazil didn t get to the quarter finals last year,1
debbie will sit on the chair or debbie will stand up to julie,debbie will not sit on the chair and debbie wil not stand up to julie,1
tim will see bobby or tim will write me a letter,clarence will neither see bobby nor write me a letter,0
sean s painting is worried or sean s painting is happy,sean s painting is neither worried nor happy,1
henry will fall in love with justin or henry will dig a hole,henry will not dig a hole,0
portugal won the last world cup or nigeria won the last world cup,portugal didn t win the last world cup and nigeria didn t win the last world cup,1
Marie is calm or Linda is clumsy, Marie is not calm or Linda is not clumsy,0
belgium is in the geopolitical position of france or nigeria is in the geopolitical position of france,neither belgium nor nigeria are in the geopolitical position of france,1
Bernice is chubby or Ashley is worried, Bernice is not chubby,0
Dora is happy or Lonnie is stocky, Dora is not happy and Lonnie is not stocky,1
lynda s painting is nice or lynda s painting is uninterested,lynda s painting is neither nice nor uninterested,1
beth will blow it when he didn t invest in amazon or beth will burn some calories,beth will neither blow it when he didn t invest in amazon nor burn some calories,1
cecil s painting is delightful or cecil s painting is aggressive,cecil s painting isn t delightful,0
howard went to reghin or howard went to slatina,howard didn t go to slatina,0
lloyd s painting is inexpensive or lloyd s painting is clever,lloyd s painting is neither inexpensive nor clever,1
Clyde is plain or Claude is panicky, Clyde is not plain and Claude is not panicky,1
lydia s painting is chubby or lydia s painting is unsightly,lydia s painting isn t chubby,0
tim s painting is lively or tim s painting is wrong,tim s painting isn t lively,0
kim will understand what i said or kim will tell me everything,kim will not tell me everything,0
victoria will understand what i said or victoria will bet on the salmon car,rick will neither understand what i said nor bet on the salmon car,0
bernard will bring me out of jeff s house or bernard will lend me cora s white bicycle,bernard will neither bring me out of jeff s house nor lend me cora s white bicycle,1
edwin will drive awayto the bus stop or edwin will leave barcelona for bucharest,edwin will not drive awayto the bus stop and edwin wil not leave barcelona for bucharest,1
juana will pay her or juana will make me change the way i wrote,juana will neither pay her nor make me change the way i wrote,1
lawrence will fight casey or lawrence will build a computer,lawrence will not fight casey and lawrence wil not build a computer,1
chester s painting is black or chester s painting is defeated,chester s painting isn t black and chester s painting isn t defeated,1
Susan is kind or Nora is plain, Nora is not plain,0
allan s painting is important or allan s painting is helpful,allan s painting isn t helpful,0
Edna is scruffy or Dwight is uptight, Dwight is not uptight,0
lisa has visited deva or lisa has visited bucharest,lisa didn t visit deva and lisa didn t visit bucharest,1
hector s painting is dead or hector s painting is happy,hector s painting isn t dead and hector s painting isn t happy,1
Vivian is proud or Felix is helpless, Vivian is not proud and Felix is not helpless,1
uruguay is in the geopolitical position of england or colombia is in the geopolitical position of england,neither uruguay nor colombia are in the geopolitical position of england,1
andy s painting is salmon or andy s painting is panicky,andy s painting isn t salmon and andy s painting isn t panicky,1
ana will go to kimberly s house or ana will fly to arad,ana will not go to kimberly s house and ana wil not fly to arad,1
tunisia won the last world cup or saudi arabia won the last world cup,tunisia didn t win the last world cup and saudi arabia didn t win the last world cup,1
myrtle will lose sheryl s white car or myrtle will tell me about the bars in mangalia,myrtle will neither lose sheryl s white car nor wake up,0
nigeria won the last world cup or japan won the last world cup,nigeria didn t win the last world cup and japan didn t win the last world cup,1
Milton is nice or Leonard is fancy, neither Milton is nice nor Leonard is fancy,1
Priscilla is itchy or Olga is delightful, Priscilla is not itchy or Olga is not delightful,0
ronald has visited blaj or ronald has visited bucharest,ronald didn t visit blaj and ronald didn t visit bucharest,1
florence s painting is wrong or florence s painting is long,florence s painting is neither wrong nor long,1
annette will blow it when he didn t invest in amazon or annette will do everything,annette will not blow it when he didn t invest in amazon and annette wil not do everything,1
glenda will feel a strange or glenda will find what i was looking for,glenda will not feel a strange,0
eddie will tell me sharon s secret or eddie will go away,eddie will not tell me sharon s secret and eddie wil not go away,1
Amelia is brave or Bernard is jealous, Bernard is not jealous,0
switzerland won the last world cup or croatia won the last world cup,switzerland didn t win the last world cup and croatia didn t win the last world cup,1
mexico is in the geopolitical position of denmark or germany is in the geopolitical position of denmark,mexico isn t in the geopolitical position of denmark and germany isn t in the geopolitical position of denmark,1
brittany will bet on the wining horse or brittany will understand what i said,brittany will not bet on the wining horse and brittany wil not understand what i said,1
uruguay is in the geopolitical position of poland or sweden is in the geopolitical position of poland,uruguay isn t in the geopolitical position of poland and sweden isn t in the geopolitical position of poland,1
vera has visited baia mare or vera has visited slobozia,vera didn t visit baia mare and vera didn t visit slobozia,1
lisa will get me lying or lisa will meet shelley,lisa will not get me lying and lisa wil not meet shelley,1
Lucille is unsightly or Bernice is unkempt, Lucille is not unsightly or Bernice is not unkempt,0
marvin will go to angela s house or marvin will see a blue car running fast,marvin will neither hang up on me nor see a blue car running fast,0
Ramon is thoughtless or Carole is defeated, Ramon is not thoughtless and Carole is not defeated,1
Bob is polite or Clarence is beautiful, Bob is not polite or Clarence is not beautiful,0
Shane is aggressive or Loretta is nice, neither Shane is aggressive nor Loretta is nice,1
carol went to reghin or carol went to deva,carol didn t go to reghin and carol didn t go to deva,1
opal s painting is gifted or opal s painting is bald,opal s painting is neither gifted nor shy,0
ray s painting is fancy or ray s painting is jealous,ray s painting isn t jealous,0
jan went to reghin or jan went to mangalia,jan didn t go to mangalia,0
michelle will bring me out of olivia s house or michelle will find him,michelle will not find him,0
dustin s painting is worried or dustin s painting is mealy,roberta s painting is neither worried nor mealy,0
joyce will ring from barcelona to bucharest or joyce will keep sabrina s secret from me,joyce will not keep sabrina s secret from me,0
dwight will see me or dwight will wear a icy jacket,dwight will neither see me nor wear a icy jacket,1
mary will lay his hands on him or mary will forget about willard s hobby,mary will neither lay his hands on him nor forget about willard s hobby,1
beulah s painting is elegant or beulah s painting is flabby,kelly s painting is neither elegant nor flabby,0
Colleen is victorious or Ronnie is kind, Colleen is not victorious and Ronnie is not kind,1
dorothy s painting is flabby or dorothy s painting is thoughtless,joel s painting is neither flabby nor thoughtless,0
brazil got to the quarter finals last year or tunisia got to the quarter finals last year,brazil didn t get to the quarter finals last year and tunisia didn t get to the quarter finals last year,1
belgium is in the geopolitical position of switzerland or tunisia is in the geopolitical position of switzerland,neither belgium nor mexico are in the geopolitical position of switzerland,0
paul will forget about susie s hobby or paul will begin crying,paul will neither forget about susie s hobby nor begin crying,1
joyce will catch a white fish or joyce will ring from barcelona to craiova,joyce will neither keep troy s secret from me nor ring from barcelona to craiova,0
portugal won the last world cup or korea republic won the last world cup,korea republic didn t win the last world cup,0
carolyn will catch a mango fish or carolyn will hide a smile,carolyn will not catch a mango fish and carolyn wil not hide a smile,1
neil will hold him close or neil will read the book about spiders,neil will not hold him close,0
Colleen is elegant or Tyler is grumpy, Colleen is not elegant or Tyler is not grumpy,0
Curtis is short or Becky is ambitious, neither Curtis is short nor Becky is ambitious,1
stanley s painting is unsightly or stanley s painting is inexpensive,stanley s painting is neither unsightly nor inexpensive,1
yvette s painting is mushy or yvette s painting is stocky,yvette s painting isn t mushy and yvette s painting isn t stocky,1
christy s painting is odd or christy s painting is fit,christy s painting isn t odd,0
colombia is in the geopolitical position of australia or england is in the geopolitical position of australia,england isn t in the geopolitical position of australia,0
ted will wake up or ted will burn the flag,ted will not burn the flag,0
Carlos is eager or Clara is kind, neither Carlos is eager nor Clara is kind,1
Joanna is happy or Amber is long, Joanna is not happy or Amber is not long,0
Thomas is uptight or Larry is agreeable, Thomas is not uptight,0
portugal got to the quarter finals last year or belgium got to the quarter finals last year,portugal didn t get to the quarter finals last year and belgium didn t get to the quarter finals last year,1
iran got to the quarter finals last year or brazil got to the quarter finals last year,neither iran nor morocco got to the quarter finals last year,0
Alvin is agreeable or Ken is calm, Ken is not calm,0
clyde will teach ian about songwriting or clyde will drive awayto the bus stop,clyde will not teach ian about songwriting and clyde wil not drive awayto the bus stop,1
roland s painting is jealous or roland s painting is unsightly,roland s painting isn t jealous and roland s painting isn t unsightly,1
esther will fall off or esther will bet on the wining horse,esther will not bet on the wining horse,0
jimmie has visited reghin or jimmie has visited turda,jimmie didn t visit turda,0
chester s painting is fierce or chester s painting is important,chester s painting isn t fierce,0
england won the last world cup or tunisia won the last world cup,tunisia didn t win the last world cup,0
Hilda is unsightly or Carlos is thoughtless, Hilda is not unsightly and Carlos is not thoughtless,1
aaron has traveled to slatina or aaron has traveled to arad,aaron didn t travel to slatina and aaron didn t travel to arad,1
Lee is plump or Felicia is fierce, Lee is not plump and Felicia is not fierce,1
christy s painting is purple or christy s painting is odd,christy s painting isn t purple,0
Ian is silly or Leroy is jolly, Leroy is not jolly,0
lynn s painting is jealous or lynn s painting is drab,viola s painting is neither jealous nor drab,0
Matthew is flabby or Pamela is stocky, neither Matthew is flabby nor Pamela is stocky,1
jimmy s painting is black or jimmy s painting is red,jimmy s painting isn t red,0
christy will bring me out of natasha s house or christy will catch a white fish,christy will neither bring me out of natasha s house nor make me change the way i wrote,0
chad will pay her or chad will find jesus,chad will neither pay her nor find jesus,1
Henry is plain or Vanessa is happy, neither Henry is plain nor Vanessa is happy,1
Donald is bald or Gregory is lazy, Donald is not bald and Gregory is not lazy,1
mexico won the last world cup or germany won the last world cup,mexico didn t win the last world cup,0
Kenneth is obedient or Jamie is mysterious, neither Kenneth is obedient nor Jamie is mysterious,1
Paul is pitiful or Lola is mysterious, Paul is not pitiful or Lola is not mysterious,0
charlene s painting is gentle or charlene s painting is fancy,charlene s painting is neither gentle nor fancy,1
Georgia is ambitious or Kristen is panicky, Georgia is not ambitious and Kristen is not panicky,1
jimmy s painting is scruffy or jimmy s painting is helpful,jimmy s painting isn t scruffy and jimmy s painting isn t helpful,1
poland won the last world cup or senegal won the last world cup,neither poland nor spain won the last world cup,0
freddie s painting is elegant or freddie s painting is witty,freddie s painting is neither elegant nor witty,1
switzerland is in the geopolitical position of saudi arabia or egypt is in the geopolitical position of saudi arabia,neither switzerland nor spain are in the geopolitical position of saudi arabia,0
Diane is thankful or Marion is fancy, neither Diane is thankful nor Marion is fancy,1
lois s painting is worried or lois s painting is fancy,chris s painting is neither worried nor fancy,0
alicia has traveled to timisoara or alicia has traveled to cluj napoca,alicia didn t travel to timisoara and alicia didn t travel to cluj napoca,1
france is in the geopolitical position of poland or senegal is in the geopolitical position of poland,neither france nor senegal are in the geopolitical position of poland,1
annette s painting is unkempt or annette s painting is easy,annette s painting isn t unkempt and annette s painting isn t easy,1
gene s painting is gray or gene s painting is jolly,gene s painting isn t gray,0
heather will lose cassandra s icy car or heather will leave me,heather will not lose cassandra s icy car and heather wil not leave me,1
hilda s painting is flabby or hilda s painting is wrong,sharon s painting is neither flabby nor wrong,0
Derek is fierce or Arlene is helpless, Derek is not fierce and Arlene is not helpless,1
johnnie will lose julia s ashy car or johnnie will read the news,johnnie will not lose julia s ashy car and johnnie wil not read the news,1
Chester is jealous or Alberto is angry, Chester is not jealous and Alberto is not angry,1
Kay is drab or Carrie is eager, neither Kay is drab nor Carrie is eager,1
nicholas will dig a hole in the garden or nicholas will draw ahead of the other runners,darrell will neither dig a hole in the garden nor draw ahead of the other runners,0
Alexander is worried or Melvin is ambitious, Alexander is not worried,0
Mamie is nervous or Salvador is flabby, Mamie is not nervous or Salvador is not flabby,0
luz s painting is purple or luz s painting is long,luz s painting isn t purple,0
grace will hear my voice or grace will go to francisco s house,kathleen will neither hear my voice nor go to francisco s house,0
lance s painting is beautiful or lance s painting is scary,lance s painting isn t beautiful and lance s painting isn t scary,1
dan s painting is white or dan s painting is grumpy,dan s painting is neither white nor grumpy,1
denmark won the last world cup or korea republic won the last world cup,neither denmark nor korea republic won the last world cup,1
Joshua is delightful or Tara is thoughtless, Joshua is not delightful and Tara is not thoughtless,1
Sara is calm or Emma is panicky, Sara is not calm and Emma is not panicky,1
Dan is plump or Blanche is lively, neither Dan is plump nor Blanche is lively,1
brenda will give gwendolyn a red car or brenda will become the most important bartender in this town,brenda will neither give gwendolyn a red car nor become the most important bartender in this town,1
Lydia is lively or Samantha is muscular, Lydia is not lively and Samantha is not muscular,1
australia got to the quarter finals last year or peru got to the quarter finals last year,neither australia nor france got to the quarter finals last year,0
Janet is elegant or Samantha is happy, Janet is not elegant and Samantha is not happy,1
tommy s painting is bald or tommy s painting is long,tommy s painting is neither bald nor long,1
agnes s painting is attractive or agnes s painting is shapely,agnes s painting isn t shapely,0
sherry has visited reghin or sherry has visited arad,sherry didn t visit arad,0
marguerite s painting is jealous or marguerite s painting is gorgeous,marguerite s painting is neither jealous nor gorgeous,1
willie has visited vaslui or willie has visited lugoj,willie visited neither vaslui nor lugoj,1
jamie s painting is better or jamie s painting is fierce,jamie s painting is neither better nor fierce,1
saudi arabia is in the geopolitical position of portugal or germany is in the geopolitical position of portugal,saudi arabia isn t in the geopolitical position of portugal and germany isn t in the geopolitical position of portugal,1
norma will build an airplane or norma will bet on the game,norma will not build an airplane,0
brad s painting is gray or brad s painting is worried,brad s painting is neither gray nor worried,1
marian s painting is pitiful or marian s painting is aggressive,marian s painting isn t pitiful and marian s painting isn t aggressive,1
tunisia won the last world cup or colombia won the last world cup,neither tunisia nor colombia won the last world cup,1
brazil is in the geopolitical position of iran or panama is in the geopolitical position of iran,neither brazil nor serbia are in the geopolitical position of iran,0
jaime s painting is lively or jaime s painting is beautiful,jaime s painting is neither lively nor white,0
croatia is in the geopolitical position of tunisia or poland is in the geopolitical position of tunisia,neither croatia nor uruguay are in the geopolitical position of tunisia,0
phyllis s painting is drab or phyllis s painting is important,phyllis s painting isn t important,0
claudia will wake up or claudia will choose this soccer team,claudia will neither hang up on me nor choose this soccer team,0
curtis will lead me to lance s house or curtis will shut the door down,mae will neither lead me to lance s house nor shut the door down,0
connie s painting is defeated or connie s painting is attractive,connie s painting isn t attractive,0
serbia is in the geopolitical position of japan or denmark is in the geopolitical position of japan,neither serbia nor denmark are in the geopolitical position of japan,1
Janet is bewildered or Joyce is delightful, Janet is not bewildered and Joyce is not delightful,1
jerome s painting is zealous or jerome s painting is mushy,jerome s painting isn t zealous and jerome s painting isn t mushy,1
panama won the last world cup or korea republic won the last world cup,panama didn t win the last world cup,0
rene has traveled to reghin or rene has traveled to baia mare,rene didn t travel to baia mare,0
joe went to craiova or joe went to arad,joe didn t go to craiova and joe didn t go to arad,1
spain got to the quarter finals last year or argentina got to the quarter finals last year,neither spain nor argentina got to the quarter finals last year,1
iran is in the geopolitical position of sweden or denmark is in the geopolitical position of sweden,neither iran nor iceland are in the geopolitical position of sweden,0
uruguay is in the geopolitical position of nigeria or panama is in the geopolitical position of nigeria,uruguay isn t in the geopolitical position of nigeria and panama isn t in the geopolitical position of nigeria,1
linda will ring into eddie or linda will bend the gray rod,linda will not ring into eddie and linda wil not bend the gray rod,1
melinda will shut the door down or melinda will go to kathryn s house,melinda will neither shut the door down nor go to kathryn s house,1
rosa s painting is polite or rosa s painting is worried,dianne s painting is neither polite nor worried,0
carla has visited reghin or carla has visited cluj napoca,carla didn t visit cluj napoca,0
debbie will see the best vet from oradea or debbie will lose derek s orange car,debbie will not see the best vet from oradea and debbie wil not lose derek s orange car,1
shane s painting is bewildered or shane s painting is thankful,shane s painting is neither bewildered nor jealous,0
Guy is ambitious or Gordon is beautiful, Guy is not ambitious or Gordon is not beautiful,0
rosie will break the rules or rosie will cut himself,rosie will not break the rules and rosie wil not cut himself,1
jennie s painting is clever or jennie s painting is calm,jennie s painting is neither unkempt nor calm,0
Irene is ugly or Sally is short, Irene is not ugly and Sally is not short,1
naomi s painting is gentle or naomi s painting is witty,naomi s painting is neither bewildered nor witty,0
sweden is in the geopolitical position of portugal or saudi arabia is in the geopolitical position of portugal,sweden isn t in the geopolitical position of portugal,0
Lester is drab or Michele is thankful, neither Lester is drab nor Michele is thankful,1
salvador has traveled to reghin or salvador has traveled to deva,salvador didn t travel to deva,0
micheal s painting is yellow or micheal s painting is rich,micheal s painting is neither yellow nor rich,1
Kim is agreeable or Christine is itchy, Kim is not agreeable or Christine is not itchy,0
Gail is muscular or Brett is faithful, Gail is not muscular or Brett is not faithful,0
argentina won the last world cup or uruguay won the last world cup,neither argentina nor iran won the last world cup,0
andre s painting is blue or andre s painting is gifted,andre s painting isn t gifted,0
lindsay s painting is inexpensive or lindsay s painting is skinny,lindsay s painting isn t inexpensive and lindsay s painting isn t skinny,1
laurie has traveled to timisoara or laurie has traveled to lugoj,laurie didn t travel to timisoara and laurie didn t travel to lugoj,1
argentina got to the quarter finals last year or spain got to the quarter finals last year,neither argentina nor spain got to the quarter finals last year,1
marian s painting is orange or marian s painting is mushy,marian s painting isn t orange,0
Joe is attractive or Kathy is scary, Joe is not attractive,0
brett s painting is silly or brett s painting is fierce,brett s painting is neither silly nor fierce,1
sabrina will hold her close or sabrina will keep saying this was crazy,sabrina will neither hold her close nor wear a black hat,0
ben s painting is ashy or ben s painting is better,ben s painting is neither ashy nor better,1
byron will forget about pearl s past or byron will ride the horse,byron will neither forget about pearl s past nor ride the horse,1
Charlene is scary or Clayton is uptight, Charlene is not scary and Clayton is not uptight,1
Lucy is dazzling or Vanessa is fancy, Lucy is not dazzling or Vanessa is not fancy,0
russia got to the quarter finals last year or germany got to the quarter finals last year,germany didn t get to the quarter finals last year,0
edward s painting is wonderful or edward s painting is shy,edward s painting isn t wonderful and edward s painting isn t shy,1
brazil won the last world cup or germany won the last world cup,neither england nor brazil won the last world cup,0
ashley s painting is magnificent or ashley s painting is hallowed,ashley s painting is neither magnificent nor hallowed,1
lula s painting is helpless or lula s painting is better,lula s painting is neither helpless nor orange,0
croatia won the last world cup or nigeria won the last world cup,nigeria didn t win the last world cup,0
nathaniel will drink an orange juice or nathaniel will bet on the blue car,nathaniel will neither drink an orange juice nor choose to live in timisoara,0
kenneth s painting is uptight or kenneth s painting is mango,kenneth s painting isn t uptight and kenneth s painting isn t mango,1
senegal got to the quarter finals last year or spain got to the quarter finals last year,neither senegal nor belgium got to the quarter finals last year,0
sonya went to reghin or sonya went to bucharest,sonya didn t go to reghin,0
willie s painting is bald or willie s painting is calm,willie s painting isn t bald and willie s painting isn t calm,1
Charlene is long or Cindy is proud, Cindy is not proud,0
howard will send me a letter or howard will build an altar for thomas,howard will not send me a letter and howard wil not build an altar for thomas,1
susie will begin laughing or susie will throw everything out the window,susie will neither begin laughing nor throw everything out the window,1
edna has traveled to timisoara or edna has traveled to baia mare,edna traveled to neither timisoara nor oradea,0
Stephanie is fierce or Jessie is beautiful, Jessie is not beautiful,0
duane will shut the door down or duane will hide a smile,duane will neither shut the door down nor hide a smile,1
beverly went to blaj or beverly went to tulcea,beverly went to neither reghin nor tulcea,0
herman s painting is ashy or herman s painting is zealous,herman s painting isn t zealous,0
costa rica got to the quarter finals last year or senegal got to the quarter finals last year,senegal didn t get to the quarter finals last year,0
luis has traveled to timisoara or luis has traveled to blaj,luis didn t travel to timisoara and luis didn t travel to blaj,1
Katie is zealous or Esther is magnificent, neither Katie is zealous nor Esther is magnificent,1
