sentence1,sentence2,label
"Julia, who is a lawyer, visit Maryann",Julia didn't visit Maryann,1
"Tracy, who is a accountant, visit Brandon",Tracy didn't visit Brandon,1
"Jaime, who is a secretary, bought a pizza",Jaime isn't a secretary,1
Daisy saw a boy running from a salmon bus with a new engine,Daisy didn't saw a boy running from a parade car,0
"Kent, who is a engineer, visit Theodore",Kent didn't visit Theodore,1
"Dennis, who is a carpenter, visit Elaine",Dennis didn't visit Elaine,1
Sonia saw a boy driving Lula's bicycle,Sonia didn't saw a boy driving,1
"Clyde, who is a receptionist, bought a Macbook",Clyde didn't buy a Macbook,1
"Nicholas, who is a receptionist, saw the accident",Nicholas didn't saw the accident,1
"Steven, who is a cleaner, saw a girl running","Steven, Corey's father, didn't saw a girl running",0
"Sally, who is a nurse, bought a japanese novel","Sally, who is a fireman, didn't buy a japanese novel",0
"Matthew, who is a photographer, saw a dog chasing a cat","Matthew, who is a cleaner, didn't saw a dog chasing a cat",0
"Perry, who is a carpenter, saw the accident",Perry didn't saw the accident,1
"Jodi, who is a secretary, saw the accident",Jodi isn't a secretary,1
"Karen, who is a journalist, visit Patrick","Karen, who is a doctor, didn't visit Patrick",0
Sergio saw a boy running from a icy bus with a new engine,Sergio didn't saw a boy running from a parade car,0
"Lindsay, who is a judge, bought the new Marvel movie from the Russo Brothers","Lindsay, Kathy's mother, didn't buy the new Marvel movie from the Russo Brothers",0
"Jill, who is a hairdresser, bought a cup of coffee",Jill isn't a hairdresser,1
"Marsha, who is a hairdresser, saw the accident",Marsha didn't saw the accident,1
Carlos saw Lillie running from a parade car,Carlos didn't saw Lillie running from a green car,0
"Milton, who is a cop, saw the new Marvel movie from the Russo Brothers",Milton didn't saw the new Marvel movie from the Russo Brothers,1
"Jamie, who is a judge, saw a dog chasing a cat","Jamie, who is a bartender, didn't saw a dog chasing a cat",0
"Melinda, who is a secretary, bought a Chilean wine",Melinda didn't buy a Chilean wine,1
"Roberto, who is a engineer, saw the city mayor",Roberto didn't saw the city mayor,1
"Jordan, who is a scientist, visit Jim","Jordan, who is a accountant, didn't visit Jim",0
"Brad, who is a electrician, bought a pizza","Brad, Ralph's father, didn't buy a pizza",0
"Lisa, who is a musician, saw the accident","Lisa, who is a hairdresser, didn't saw the accident",0
Antoinette saw a girl driving Ruby's new Tesla Roadster,Antoinette didn't saw a girl driving,1
Bobby saw Darlene driving Bonnie's bicycle,Bobby didn't saw Darlene driving a lemon car,0
"April, who is a plumber, saw the accident","April, who is a baker, didn't saw the accident",0
"Jimmie, who is a photographer, saw the car crash",Jimmie didn't saw the car crash,1
"Bradley, who is a judge, visit Shawn",Bradley didn't visit Shawn,1
"Tammy, who is a fireman, bought the new Marvel movie from the Russo Brothers","Tammy, who is a pilot, didn't buy the new Marvel movie from the Russo Brothers",0
Mike saw a girl running from a parade car,Mike didn't saw a girl running from a gray bus,0
"Leah, who is a tailor, saw the new Tesla Roadster","Leah, Harold's mother, didn't saw the new Tesla Roadster",0
"Ethel, who is a nurse, bought the new Tesla Roadster",Ethel didn't buy the new Tesla Roadster,1
Casey saw a girl running from Doris's car,Casey didn't saw a girl running from a lemon car,0
"Howard, who is a accountant, bought a pizza",Howard isn't a accountant,1
"Jeffery, who is a cleaner, bought a japanese novel",Jeffery didn't buy a japanese novel,1
Floyd saw a boy running from Zachary's car,Floyd didn't saw a boy running from a yellow bus with a new engine,0
Viola saw a boy running from a white bus,Viola didn't saw a boy running,1
"Jesse, who is a electrician, saw the city mayor","Jesse, Charlie's father, didn't saw the city mayor",0
"Jimmie, who is a accountant, bought a pizza","Jimmie, Holly's father, didn't buy a pizza",0
Grace saw Hazel driving an electric blue bicycle,Grace didn't saw Hazel driving,1
Norman saw a boy running from a parade car,Norman didn't saw a boy running from a yellow car,0
"Leonard, who is a tailor, saw a strange add",Leonard isn't a tailor,1
Francisco saw Mildred running from a bus going to Cluj-Napoca,Francisco didn't saw Mildred running,1
"Isaac, who is a cop, visit Teresa",Isaac didn't visit Teresa,1
"Richard, who is a fireman, bought the new Tesla Roadster",Richard isn't a fireman,1
"Elmer, who is a technician, saw the new Tesla Roadster",Elmer didn't saw the new Tesla Roadster,1
Jessie saw a boy driving an electric orange bicycle,Jessie didn't saw a boy driving,1
"Jacob, who is a barber, bought the new Marvel movie from the Russo Brothers",Jacob didn't buy the new Marvel movie from the Russo Brothers,1
"Johnny, who is a chef, visit Jimmie",Johnny isn't a chef,1
"Ann, who is a painter, bought the new Tesla Roadster",Ann isn't a painter,1
"Alfredo, who is a baker, visit Ricardo","Alfredo, who is a lawyer, didn't visit Ricardo",0
"Harriet, who is a cop, saw a girl running","Harriet, who is a builder, didn't saw a girl running",0
"Regina, who is a chef, visit Sylvia","Regina, who is a photographer, didn't visit Sylvia",0
Nelson saw Betty driving a white bicycle,Nelson didn't saw Betty driving,1
Alex saw a boy running from a bus going to Mangalia,Alex didn't saw a boy running from a red bus with a new engine,0
"Ryan, who is a journalist, bought a Macbook","Ryan, who is a hairdresser, didn't buy a Macbook",0
Byron saw a girl running from Wesley's car,Byron didn't saw a girl running from a blue school bus,0
Howard saw Emma running from a purple school bus,Howard didn't saw Emma running from a ashy car,0
Jenny saw Candace driving a blue bicycle,Jenny didn't saw Candace driving,1
"Anthony, who is a photographer, saw a girl running",Anthony didn't saw a girl running,1
Barry saw a boy running from a bus going to Oradea,Barry didn't saw a boy running from a parade car,0
"Beatrice, who is a doctor, visit Amanda",Beatrice didn't visit Amanda,1
"Bradley, who is a nurse, visit Cheryl",Bradley isn't a nurse,1
"Frances, who is a chef, bought a pizza",Frances isn't a chef,1
"Norman, who is a electrician, bought a Macbook","Norman, Harold's father, didn't buy a Macbook",0
Tyler saw a girl driving a purple car,Tyler didn't saw a girl driving Philip's car,0
"Jennifer, who is a technician, saw a blue plane","Jennifer, Penny's mother, didn't saw a blue plane",0
"Norman, who is a fireman, saw the city mayor","Norman, Sandy's father, didn't saw the city mayor",0
"Laura, who is a pilot, bought a Macbook",Laura isn't a pilot,1
"Sue, who is a bartender, bought the new Marvel movie from the Russo Brothers",Sue isn't a bartender,1
"Ida, who is a tailor, bought the new Tesla Roadster",Ida isn't a tailor,1
"Raul, who is a musician, saw a strange add","Raul, Susie's father, didn't saw a strange add",0
Madeline saw a girl driving in Craiova,Madeline didn't saw a girl driving a yellow bicycle,0
Lindsay saw a girl running from a green car,Lindsay didn't saw a girl running from a salmon school bus,0
"April, who is a cashier, saw a girl running","April, who is a nurse, didn't saw a girl running",0
Candace saw a boy driving Alicia's bicycle,Candace didn't saw a boy driving Kristen's car,0
"Victoria, who is a painter, visit Alex","Victoria, who is a accountant, didn't visit Alex",0
"Kent, who is a plumber, visit Allan",Kent didn't visit Allan,1
"Patsy, who is a photographer, saw the new Marvel movie from the Russo Brothers",Patsy didn't saw the new Marvel movie from the Russo Brothers,1
"Greg, who is a cashier, saw the new Marvel movie from the Russo Brothers",Greg didn't saw the new Marvel movie from the Russo Brothers,1
Jeanette saw a girl running from a green bus,Jeanette didn't saw a girl running from a icy school bus,0
Nora saw a boy driving Julie's new Tesla Roadster,Nora didn't saw a boy driving,1
"Marjorie, who is a baker, bought a cup of coffee",Marjorie didn't buy a cup of coffee,1
"Jessie, who is a flight attendant, visit Seth","Jessie, who is a pilot, didn't visit Seth",0
"Brandy, who is a doctor, visit Tony",Brandy isn't a doctor,1
"Sally, who is a photographer, saw the new Marvel movie from the Russo Brothers","Sally, who is a journalist, didn't saw the new Marvel movie from the Russo Brothers",0
"Mathew, who is a technician, saw the accident","Mathew, who is a plumber, didn't saw the accident",0
"Jackie, who is a dentist, visit Sarah","Jackie, who is a receptionist, didn't visit Sarah",0
Lucy saw a boy driving a purple bicycle,Lucy didn't saw a boy driving Jeremy's new Tesla Roadster,0
Donna saw a boy running from a purple bus,Donna didn't saw a boy running,1
"Evelyn, who is a barber, visit Sherri","Evelyn, Tamara's mother, didn't visit Sherri",0
Jeremy saw a boy running from a bus going to Arad,Jeremy didn't saw a boy running from a parade car,0
Florence saw a boy driving Nathaniel's new Tesla Roadster,Florence didn't saw a boy driving Clifford's bicycle,0
"Genevieve, who is a flight attendant, visit Terry","Genevieve, Troy's mother, didn't visit Terry",0
"Jessica, who is a accountant, bought a pizza","Jessica, who is a fireman, didn't buy a pizza",0
Ethel saw a boy running from a bus going to Tulcea,Ethel didn't saw a boy running from a blue bus,0
Doris saw Johnny running from Wayne's car,Doris didn't saw Johnny running,1
"Ruby, who is a butcher, saw the car crash",Ruby didn't saw the car crash,1
Toni saw Norman driving Samuel's car,Toni didn't saw Norman driving,1
"Jordan, who is a technician, saw the car crash",Jordan isn't a technician,1
"Ellen, who is a technician, bought a pizza","Ellen, who is a chef, didn't buy a pizza",0
"Lynda, who is a technician, saw the car crash","Lynda, who is a engineer, didn't saw the car crash",0
"Debra, who is a lawyer, visit Sandy","Debra, who is a carpenter, didn't visit Sandy",0
Amanda saw a girl driving an electric white bicycle,Amanda didn't saw a girl driving,1
"Michael, who is a flight attendant, bought a Macbook","Michael, Opal's father, didn't buy a Macbook",0
Glenn saw a girl running from a gray bus with a new engine,Glenn didn't saw a girl running,1
"Nellie, who is a technician, bought the new Tesla Roadster","Nellie, who is a scientist, didn't buy the new Tesla Roadster",0
"Alex, who is a bartender, saw a girl running",Alex isn't a bartender,1
"Sharon, who is a judge, bought a Macbook",Sharon didn't buy a Macbook,1
Tracy saw a girl driving an electric mango bicycle,Tracy didn't saw a girl driving,1
"Chester, who is a accountant, bought the new Tesla Roadster",Chester didn't buy the new Tesla Roadster,1
Joshua saw a girl running from a parade car,Joshua didn't saw a girl running,1
"Anita, who is a flight attendant, bought the new Tesla Roadster","Anita, who is a baker, didn't buy the new Tesla Roadster",0
"Jenny, who is a secretary, bought the new Tesla Roadster","Jenny, Timothy's mother, didn't buy the new Tesla Roadster",0
Emily saw a girl running from a special recently built bus,Emily didn't saw a girl running from a white bus with a new engine,0
"William, who is a vet, bought a Chilean wine",William didn't buy a Chilean wine,1
"Megan, who is a scientist, visit June","Megan, Nelson's mother, didn't visit June",0
Candice saw Raymond driving in Cluj-Napoca,Candice didn't saw Raymond driving a orange car,0
Cora saw Suzanne running from a blue car,Cora didn't saw Suzanne running,1
Bertha saw a girl driving an electric ashy bicycle,Bertha didn't saw a girl driving Anita's new Tesla Roadster,0
"Ron, who is a photographer, bought a Macbook","Ron, Vivian's father, didn't buy a Macbook",0
Mildred saw a girl driving Alberto's new Tesla Roadster,Mildred didn't saw a girl driving,1
Cecilia saw Audrey driving a salmon car,Cecilia didn't saw Audrey driving,1
Greg saw a girl driving a orange bicycle,Greg didn't saw a girl driving,1
Morris saw a girl driving Cory's car,Morris didn't saw a girl driving,1
"Timothy, who is a musician, bought the new Marvel movie from the Russo Brothers","Timothy, Heather's father, didn't buy the new Marvel movie from the Russo Brothers",0
Mark saw a girl running from a parade car,Mark didn't saw a girl running,1
"Shannon, who is a lawyer, visit Tony",Shannon isn't a lawyer,1
Justin saw Regina running from a parade car,Justin didn't saw Regina running from a red bus,0
Priscilla saw a boy driving Ronald's car,Priscilla didn't saw a boy driving Marion's new Tesla Roadster,0
"Adam, who is a carpenter, visit Terry","Adam, Felix's father, didn't visit Terry",0
"Ron, who is a judge, bought a japanese novel","Ron, Diana's father, didn't buy a japanese novel",0
"Loretta, who is a carpenter, saw a blue plane","Loretta, Shelly's mother, didn't saw a blue plane",0
"Marvin, who is a vet, bought a japanese novel","Marvin, Constance's father, didn't buy a japanese novel",0
Dan saw a girl running from a white bus,Dan didn't saw a girl running,1
"Curtis, who is a secretary, saw the accident","Curtis, Crystal's father, didn't saw the accident",0
"Alicia, who is a bartender, bought a Macbook",Alicia didn't buy a Macbook,1
"Karen, who is a journalist, saw a dog chasing a cat","Karen, who is a electrician, didn't saw a dog chasing a cat",0
"Rose, who is a lawyer, bought a cup of coffee","Rose, who is a pilot, didn't buy a cup of coffee",0
"Hattie, who is a photographer, visit Andy","Hattie, Doris's mother, didn't visit Andy",0
"Harriet, who is a painter, visit Martin",Harriet didn't visit Martin,1
Ann saw a boy driving a icy bicycle,Ann didn't saw a boy driving,1
Walter saw a boy driving a lemon bicycle,Walter didn't saw a boy driving Christy's bicycle,0
Mark saw a girl driving Connie's new Tesla Roadster,Mark didn't saw a girl driving in Slobozia,0
"Bob, who is a journalist, saw a dog chasing a cat","Bob, Gabriel's father, didn't saw a dog chasing a cat",0
Dan saw a boy driving a icy car,Dan didn't saw a boy driving,1
"Marguerite, who is a scientist, visit Kurt",Marguerite isn't a scientist,1
"Margarita, who is a cleaner, saw the new Tesla Roadster","Margarita, who is a photographer, didn't saw the new Tesla Roadster",0
"Tommy, who is a flight attendant, bought a japanese novel",Tommy didn't buy a japanese novel,1
Hilda saw a boy running from a mango bus with a new engine,Hilda didn't saw a boy running from a purple bus,0
"Sheila, who is a electrician, bought the new Tesla Roadster","Sheila, Lucille's mother, didn't buy the new Tesla Roadster",0
Denise saw a girl running from a bus going to Bucharest,Denise didn't saw a girl running,1
"Kenneth, who is a butcher, bought a Chilean wine",Kenneth didn't buy a Chilean wine,1
"Janet, who is a fireman, saw the car crash","Janet, who is a butcher, didn't saw the car crash",0
Jean saw a girl driving Hilda's car,Jean didn't saw a girl driving a green car,0
"Tracy, who is a journalist, visit Sherry","Tracy, who is a technician, didn't visit Sherry",0
"Kristine, who is a engineer, bought a cup of coffee",Kristine didn't buy a cup of coffee,1
"Margarita, who is a butcher, saw the new Marvel movie from the Russo Brothers","Margarita, who is a cleaner, didn't saw the new Marvel movie from the Russo Brothers",0
"Natasha, who is a technician, bought a pizza",Natasha isn't a technician,1
"Dwight, who is a pilot, saw a dog chasing a cat",Dwight isn't a pilot,1
Joe saw a girl running from a black bus with a new engine,Joe didn't saw a girl running from a red school bus,0
"Jeanette, who is a flight attendant, visit Emily",Jeanette isn't a flight attendant,1
"Edith, who is a technician, saw the new Tesla Roadster","Edith, who is a receptionist, didn't saw the new Tesla Roadster",0
Armando saw a girl running from a salmon bus with a new engine,Armando didn't saw a girl running,1
Julie saw a girl driving a icy bicycle,Julie didn't saw a girl driving in Slatina,0
"Marlene, who is a receptionist, visit Christine",Marlene isn't a receptionist,1
"Mathew, who is a scientist, bought the new Marvel movie from the Russo Brothers","Mathew, who is a vet, didn't buy the new Marvel movie from the Russo Brothers",0
"Esther, who is a engineer, visit Jean",Esther isn't a engineer,1
"Joy, who is a tailor, saw a girl running","Joy, who is a judge, didn't saw a girl running",0
Penny saw a girl driving Lisa's new Tesla Roadster,Penny didn't saw a girl driving a green bicycle,0
"Edward, who is a cop, visit Barbara",Edward isn't a cop,1
"Byron, who is a plumber, visit Jennifer","Byron, Jessica's father, didn't visit Jennifer",0
"Dora, who is a flight attendant, saw the car crash","Dora, Clinton's mother, didn't saw the car crash",0
"Travis, who is a cleaner, bought the new Marvel movie from the Russo Brothers","Travis, who is a chef, didn't buy the new Marvel movie from the Russo Brothers",0
"Lester, who is a painter, saw a strange add","Lester, Dorothy's father, didn't saw a strange add",0
"Ruben, who is a dentist, saw the city mayor","Ruben, Steve's father, didn't saw the city mayor",0
Byron saw a girl driving in Deva,Byron didn't saw a girl driving,1
"Virginia, who is a flight attendant, saw the new Tesla Roadster",Virginia isn't a flight attendant,1
"Lance, who is a judge, bought a Chilean wine",Lance didn't buy a Chilean wine,1
"Leonard, who is a secretary, bought the new Tesla Roadster",Leonard isn't a secretary,1
"Amy, who is a judge, bought a Chilean wine","Amy, Todd's mother, didn't buy a Chilean wine",0
"Charles, who is a cleaner, saw the new Marvel movie from the Russo Brothers",Charles isn't a cleaner,1
"Caroline, who is a butcher, visit Joanna",Caroline didn't visit Joanna,1
"Tim, who is a hairdresser, saw a girl running",Tim isn't a hairdresser,1
Lois saw a boy running from a lemon bus with a new engine,Lois didn't saw a boy running from a white school bus,0
Loretta saw Jesse running from a purple bus with a new engine,Loretta didn't saw Jesse running from a special recently built bus,0
Veronica saw a boy running from a blue bus,Veronica didn't saw a boy running,1
Glen saw Christine driving Joanna's new Tesla Roadster,Glen didn't saw Christine driving,1
"Miguel, who is a carpenter, saw the car crash","Miguel, Eric's father, didn't saw the car crash",0
Claire saw a girl running from a gray car,Claire didn't saw a girl running from a ashy bus with a new engine,0
"Norman, who is a flight attendant, saw a dog chasing a cat","Norman, Amelia's father, didn't saw a dog chasing a cat",0
"Natalie, who is a butcher, bought a japanese novel",Natalie didn't buy a japanese novel,1
"Raymond, who is a journalist, bought a Chilean wine",Raymond isn't a journalist,1
"Juana, who is a baker, visit Rick",Juana didn't visit Rick,1
"Ray, who is a doctor, visit Ryan",Ray isn't a doctor,1
"Cathy, who is a flight attendant, saw the car crash","Cathy, who is a secretary, didn't saw the car crash",0
Tammy saw a girl driving Cody's bicycle,Tammy didn't saw a girl driving,1
"Leon, who is a pilot, bought the new Tesla Roadster","Leon, who is a vet, didn't buy the new Tesla Roadster",0
"Curtis, who is a vet, visit Juan",Curtis didn't visit Juan,1
Tim saw a boy driving Kirk's bicycle,Tim didn't saw a boy driving,1
"Darrell, who is a butcher, visit Miriam","Darrell, who is a dentist, didn't visit Miriam",0
"Terry, who is a nurse, visit Felix",Terry didn't visit Felix,1
"Gary, who is a vet, saw the car crash","Gary, who is a hairdresser, didn't saw the car crash",0
"Paul, who is a accountant, visit Bobbie",Paul isn't a accountant,1
"Rosemary, who is a scientist, saw a dog chasing a cat",Rosemary isn't a scientist,1
"Mamie, who is a plumber, visit Angie",Mamie didn't visit Angie,1
"Karl, who is a painter, bought a pizza","Karl, who is a judge, didn't buy a pizza",0
Diana saw a girl driving an electric mango bicycle,Diana didn't saw a girl driving,1
"Darren, who is a judge, visit Jennie",Darren isn't a judge,1
Kristi saw Nelson running from a bus going to Cluj-Napoca,Kristi didn't saw Nelson running,1
"Kent, who is a barber, saw a girl running","Kent, who is a engineer, didn't saw a girl running",0
Annie saw Megan running from a gray car,Annie didn't saw Megan running,1
"Arlene, who is a builder, saw the new Tesla Roadster","Arlene, Dana's mother, didn't saw the new Tesla Roadster",0
Kay saw a girl driving an electric icy bicycle,Kay didn't saw a girl driving,1
Terry saw a boy running from a green car,Terry didn't saw a boy running from a blue school bus,0
"Ross, who is a accountant, bought a japanese novel","Ross, Ana's father, didn't buy a japanese novel",0
"Claire, who is a butcher, bought the new Tesla Roadster",Claire didn't buy the new Tesla Roadster,1
Richard saw a girl driving Christy's car,Richard didn't saw a girl driving a ashy car,0
Dwight saw Javier running from a yellow car,Dwight didn't saw Javier running,1
"Evelyn, who is a judge, visit Ellen",Evelyn isn't a judge,1
Isaac saw a girl running from a salmon school bus,Isaac didn't saw a girl running,1
Eduardo saw a girl running from a bus going to Oradea,Eduardo didn't saw a girl running,1
Dora saw a girl driving a white bicycle,Dora didn't saw a girl driving,1
"Mitchell, who is a flight attendant, saw the new Tesla Roadster",Mitchell isn't a flight attendant,1
"Roland, who is a doctor, saw the city mayor","Roland, Jason's father, didn't saw the city mayor",0
"Tamara, who is a electrician, bought the new Tesla Roadster","Tamara, who is a scientist, didn't buy the new Tesla Roadster",0
"Constance, who is a cashier, bought a pizza",Constance didn't buy a pizza,1
"Armando, who is a dentist, saw the car crash","Armando, who is a bartender, didn't saw the car crash",0
Martin saw a girl driving in Deva,Martin didn't saw a girl driving Natalie's bicycle,0
"Lester, who is a accountant, saw the new Marvel movie from the Russo Brothers","Lester, Laura's father, didn't saw the new Marvel movie from the Russo Brothers",0
"Irene, who is a journalist, saw the new Marvel movie from the Russo Brothers",Irene didn't saw the new Marvel movie from the Russo Brothers,1
"Jeffery, who is a nurse, saw the accident","Jeffery, Tommy's father, didn't saw the accident",0
Marlene saw a girl running from a gray school bus,Marlene didn't saw a girl running,1
Jo saw a boy running from a green bus,Jo didn't saw a boy running,1
"Billy, who is a secretary, saw the new Marvel movie from the Russo Brothers",Billy isn't a secretary,1
"Opal, who is a nurse, visit Gordon",Opal didn't visit Gordon,1
"Sandra, who is a tailor, visit Theresa","Sandra, Dave's mother, didn't visit Theresa",0
"Marsha, who is a journalist, visit Bernard","Marsha, Nora's mother, didn't visit Bernard",0
"Nancy, who is a painter, bought a japanese novel",Nancy didn't buy a japanese novel,1
Eva saw a boy driving Fernando's car,Eva didn't saw a boy driving Julio's bicycle,0
Robert saw a boy running from a parade car,Robert didn't saw a boy running from a bus going to Dej,0
"Alice, who is a photographer, saw the car crash","Alice, Hazel's mother, didn't saw the car crash",0
"Albert, who is a cop, bought a japanese novel","Albert, who is a fireman, didn't buy a japanese novel",0
Kevin saw a girl driving a ashy car,Kevin didn't saw a girl driving,1
"Madeline, who is a fireman, visit Jared",Madeline isn't a fireman,1
"Bradley, who is a flight attendant, visit Geraldine","Bradley, Sue's father, didn't visit Geraldine",0
"Alexander, who is a accountant, visit Ruby",Alexander isn't a accountant,1
"Ruth, who is a vet, bought the new Tesla Roadster","Ruth, Kevin's mother, didn't buy the new Tesla Roadster",0
Shannon saw a boy driving an electric mango bicycle,Shannon didn't saw a boy driving,1
Carrie saw Sherri driving a purple car,Carrie didn't saw Sherri driving Pedro's bicycle,0
"Mae, who is a butcher, bought a japanese novel",Mae isn't a butcher,1
Kristy saw Cecilia driving an electric icy bicycle,Kristy didn't saw Cecilia driving a salmon bicycle,0
Michelle saw Carrie driving Linda's new Tesla Roadster,Michelle didn't saw Carrie driving a white bicycle,0
Benjamin saw a girl running from a ashy car,Benjamin didn't saw a girl running,1
"Louis, who is a baker, bought a Chilean wine","Louis, who is a cop, didn't buy a Chilean wine",0
"Mildred, who is a butcher, bought a Macbook","Mildred, who is a pilot, didn't buy a Macbook",0
Don saw Dale driving Roland's bicycle,Don didn't saw Dale driving a green bicycle,0
"Jessica, who is a accountant, visit Harry","Jessica, who is a painter, didn't visit Harry",0
"Bernice, who is a photographer, visit Eugene","Bernice, Laurie's mother, didn't visit Eugene",0
"Dwayne, who is a cop, saw the car crash",Dwayne didn't saw the car crash,1
"Neil, who is a cop, bought a Chilean wine",Neil isn't a cop,1
Delores saw a boy driving Derek's bicycle,Delores didn't saw a boy driving a ashy car,0
"Julia, who is a baker, saw a strange add",Julia didn't saw a strange add,1
Beulah saw a girl driving a mango bicycle,Beulah didn't saw a girl driving,1
"Jodi, who is a lawyer, visit Herbert",Jodi isn't a lawyer,1
"Shelley, who is a nurse, saw the accident",Shelley isn't a nurse,1
Nancy saw a girl running from a icy bus with a new engine,Nancy didn't saw a girl running from a blue car,0
"Gene, who is a painter, visit Kristy",Gene didn't visit Kristy,1
"Maureen, who is a plumber, visit Martha","Maureen, who is a accountant, didn't visit Martha",0
"Ryan, who is a bartender, saw the new Marvel movie from the Russo Brothers",Ryan isn't a bartender,1
"Gary, who is a receptionist, visit Byron","Gary, Naomi's father, didn't visit Byron",0
"Jack, who is a tailor, bought a japanese novel",Jack isn't a tailor,1
"Robert, who is a cashier, saw the city mayor",Robert isn't a cashier,1
"Julio, who is a fireman, saw the city mayor","Julio, Tara's father, didn't saw the city mayor",0
Kathleen saw a boy driving Candice's bicycle,Kathleen didn't saw a boy driving,1
"Sherry, who is a technician, bought a japanese novel",Sherry isn't a technician,1
"Jesse, who is a barber, visit Jay",Jesse didn't visit Jay,1
"Ricardo, who is a tailor, saw the car crash",Ricardo isn't a tailor,1
"Ana, who is a carpenter, visit Bobby",Ana isn't a carpenter,1
"Walter, who is a accountant, visit Tamara","Walter, Harry's father, didn't visit Tamara",0
"Carolyn, who is a flight attendant, bought a Macbook",Carolyn didn't buy a Macbook,1
"Misty, who is a hairdresser, saw the city mayor","Misty, who is a builder, didn't saw the city mayor",0
"Veronica, who is a vet, bought the new Marvel movie from the Russo Brothers",Veronica isn't a vet,1
"Keith, who is a journalist, saw a dog chasing a cat","Keith, who is a cashier, didn't saw a dog chasing a cat",0
Shelley saw Leonard driving in Bucharest,Shelley didn't saw Leonard driving a gray car,0
"Vera, who is a cleaner, saw the accident",Vera isn't a cleaner,1
Lewis saw Denise driving a green car,Lewis didn't saw Denise driving,1
"Molly, who is a cop, saw the new Tesla Roadster",Molly isn't a cop,1
"Faye, who is a judge, saw a girl running","Faye, who is a accountant, didn't saw a girl running",0
"Kayla, who is a nurse, visit Jared",Kayla isn't a nurse,1
"Janie, who is a cop, bought a pizza",Janie didn't buy a pizza,1
Sabrina saw a boy driving an electric black bicycle,Sabrina didn't saw a boy driving in Arad,0
Tara saw a girl running from a salmon school bus,Tara didn't saw a girl running,1
"Clayton, who is a hairdresser, visit Iris",Clayton didn't visit Iris,1
"Guadalupe, who is a lawyer, bought a Macbook","Guadalupe, who is a bartender, didn't buy a Macbook",0
"Harry, who is a technician, saw a girl running",Harry didn't saw a girl running,1
"Lois, who is a barber, saw the new Marvel movie from the Russo Brothers","Lois, Cindy's mother, didn't saw the new Marvel movie from the Russo Brothers",0
"Cory, who is a scientist, visit Beth","Cory, who is a secretary, didn't visit Beth",0
"Sue, who is a dentist, saw the new Marvel movie from the Russo Brothers",Sue didn't saw the new Marvel movie from the Russo Brothers,1
"Annette, who is a painter, visit Erica","Annette, who is a fireman, didn't visit Erica",0
"Amy, who is a judge, saw a strange add",Amy isn't a judge,1
"Lula, who is a secretary, saw the car crash",Lula isn't a secretary,1
"Cecil, who is a builder, visit Myrtle","Cecil, who is a vet, didn't visit Myrtle",0
Mike saw a girl running from a ashy bus,Mike didn't saw a girl running,1
"Vernon, who is a nurse, visit Cathy",Vernon didn't visit Cathy,1
"Nathaniel, who is a dentist, bought a pizza","Nathaniel, who is a accountant, didn't buy a pizza",0
"Francis, who is a tailor, saw a strange add","Francis, Ida's father, didn't saw a strange add",0
"Elsie, who is a doctor, visit Roberta","Elsie, Billy's mother, didn't visit Roberta",0
"Maurice, who is a chef, saw a dog chasing a cat",Maurice isn't a chef,1
"Benjamin, who is a cleaner, saw the new Marvel movie from the Russo Brothers",Benjamin didn't saw the new Marvel movie from the Russo Brothers,1
"Wanda, who is a bartender, bought a Macbook","Wanda, who is a cashier, didn't buy a Macbook",0
"Bessie, who is a baker, bought a cup of coffee",Bessie didn't buy a cup of coffee,1
"Alison, who is a hairdresser, visit Eileen","Alison, who is a cashier, didn't visit Eileen",0
Nathaniel saw a boy running from a special recently built bus,Nathaniel didn't saw a boy running,1
"Kim, who is a baker, visit Sonya","Kim, Joan's mother, didn't visit Sonya",0
Stacey saw Roberto driving Josephine's new Tesla Roadster,Stacey didn't saw Roberto driving,1
"Roland, who is a dentist, saw the city mayor","Roland, who is a musician, didn't saw the city mayor",0
"Miguel, who is a plumber, saw the car crash",Miguel didn't saw the car crash,1
"Ruth, who is a plumber, bought a Chilean wine",Ruth didn't buy a Chilean wine,1
"Jerome, who is a cashier, saw a strange add",Jerome didn't saw a strange add,1
"Yvette, who is a photographer, bought a pizza","Yvette, who is a receptionist, didn't buy a pizza",0
"Darlene, who is a baker, visit Javier",Darlene didn't visit Javier,1
Debra saw Rose running from a bus going to Timisoara,Debra didn't saw Rose running,1
"Tanya, who is a lawyer, visit Allen",Tanya didn't visit Allen,1
Tommy saw a boy driving a salmon car,Tommy didn't saw a boy driving,1
Ruby saw a girl driving Robert's car,Ruby didn't saw a girl driving in Giurgiu,0
"Denise, who is a hairdresser, visit Misty","Denise, who is a dentist, didn't visit Misty",0
"Erik, who is a builder, visit Sheila","Erik, who is a technician, didn't visit Sheila",0
Cory saw Darlene driving Randall's new Tesla Roadster,Cory didn't saw Darlene driving Randy's bicycle,0
Gregory saw a girl driving Ashley's bicycle,Gregory didn't saw a girl driving,1
Roland saw a boy driving Derrick's bicycle,Roland didn't saw a boy driving,1
"Cory, who is a engineer, saw the accident",Cory didn't saw the accident,1
Leslie saw a girl driving an electric red bicycle,Leslie didn't saw a girl driving in Reghin,0
"Ramona, who is a vet, visit Francis","Ramona, who is a tailor, didn't visit Francis",0
